 INPUT STRING:	ده
        GLOSS:	resurgence/revival+[fem.sg.]

 INPUT STRING:	بسيطة
     IS_TRANS:	bsyTp
        INDEX:	P58W8
      OFFSETS:	28-33
       TOKENS:	P58W8-P58W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[basiyT_1]
   UNSPLITVOC:	(basiyTap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	basiyT+ap
        GLOSS:	simple/plain+[fem.sg.]

 INPUT STRING:	جدا
     IS_TRANS:	jdA
        INDEX:	P58W9
      OFFSETS:	34-37
       TOKENS:	P58W9-P58W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	very/much+[acc.indef.]

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P58W10
      OFFSETS:	38-41
       TOKENS:	P58W10-P58W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P58W11
      OFFSETS:	42-44
       TOKENS:	P58W11-P58W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that, whether

 INPUT STRING:	حدث
     IS_TRANS:	Hdv
        INDEX:	P58W12
      OFFSETS:	45-48
       TOKENS:	P58W12-P58W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hadav_1]
   UNSPLITVOC:	(Hadav)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Hadav+(null)
        GLOSS:	happen/take place+he/it [verb]

 INPUT STRING:	كالعادة
     IS_TRANS:	kAlEAdp
        INDEX:	P58W13
      OFFSETS:	49-56
       TOKENS:	P58W13-P58W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAdap_1]
   UNSPLITVOC:	(kaAlEAdap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	ka+Al+EAd+ap
        GLOSS:	like/such+the+habit/custom/practice/customs/practices/habits/usually/typically/generally+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P58W14
      OFFSETS:	57-59
       TOKENS:	P58W15-P58W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	استفتاء
     IS_TRANS:	AstftA'
        INDEX:	P58W15
      OFFSETS:	60-67
       TOKENS:	P58W16-P58W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AisotifotA'_1]
   UNSPLITVOC:	(AisotifotA')
          POS:	NOUN
          VOC:	AisotifotA'
        GLOSS:	referendum/poll/questionnaire

 INPUT STRING:	تعديل
     IS_TRANS:	tEdyl
        INDEX:	P58W16
      OFFSETS:	68-73
       TOKENS:	P58W17-P58W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEodiyl_1]
   UNSPLITVOC:	(taEodiyl)
          POS:	NOUN
          VOC:	taEodiyl
        GLOSS:	adjustment/change/modification/amendment

 INPUT STRING:	الدستور
     IS_TRANS:	Aldstwr
        INDEX:	P58W17
      OFFSETS:	74-81
       TOKENS:	P58W18-P58W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dusotuwr_1]
   UNSPLITVOC:	(Ald~usotuwr)
          POS:	DET+NOUN
          VOC:	Al+dusotuwr
        GLOSS:	the+constitution

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P59W1
      OFFSETS:	0-2
       TOKENS:	P59W1-P59W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	نفس
     IS_TRANS:	nfs
        INDEX:	P59W2
      OFFSETS:	3-6
       TOKENS:	P59W2-P59W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafos)
          POS:	NOUN
          VOC:	nafos
        GLOSS:	same

 INPUT STRING:	الوقت
     IS_TRANS:	Alwqt
        INDEX:	P59W3
      OFFSETS:	7-12
       TOKENS:	P59W3-P59W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waqot_1]
   UNSPLITVOC:	(Alwaqot)
          POS:	DET+NOUN
          VOC:	Al+waqot
        GLOSS:	the+moment/time/period of time

 INPUT STRING:	طريقة
     IS_TRANS:	Tryqp
        INDEX:	P59W4
      OFFSETS:	13-18
       TOKENS:	P59W4-P59W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tariyqap_1]
   UNSPLITVOC:	(Tariyqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Tariyq+ap
        GLOSS:	method/procedure/manner+[fem.sg.]

 INPUT STRING:	الترشيح
     IS_TRANS:	Altr$yH
        INDEX:	P59W5
      OFFSETS:	19-26
       TOKENS:	P59W5-P59W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taro$iyH_1]
   UNSPLITVOC:	(Alt~aro$iyH)
          POS:	DET+NOUN
          VOC:	Al+taro$iyH
        GLOSS:	the+nomination/candidacy

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P59W6
      OFFSETS:	27-31
       TOKENS:	P59W6-P59W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whom/which

 INPUT STRING:	متفصلة
     IS_TRANS:	mtfSlp
        INDEX:	P59W7
      OFFSETS:	32-38
       TOKENS:	P59W7-P59W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mitofaS~al_1]
   UNSPLITVOC:	(mitofaS~alap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mitofaS~al+ap
        GLOSS:	suiting well+[fem.sg.]

 INPUT STRING:	تماما
     IS_TRANS:	tmAmA
        INDEX:	P59W8
      OFFSETS:	39-44
       TOKENS:	P59W8-P59W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tamAm_1]
   UNSPLITVOC:	(tamAmAF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	tamAm+AF
        GLOSS:	exact/complete/exactly/completely+[acc.indef.]

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P59W9
      OFFSETS:	45-48
       TOKENS:	P59W9-P59W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	إنه
     IS_TRANS:	<nh
        INDEX:	P59W10
      OFFSETS:	49-52
       TOKENS:	P59W10-P59W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he/it

 INPUT STRING:	مفيش
     IS_TRANS:	mfy$
        INDEX:	P59W11
      OFFSETS:	53-57
       TOKENS:	P59W12-P59W12
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mfy$)
          POS:	NO_FUNC
          VOC:	mfy$
        GLOSS:	nogloss

 INPUT STRING:	مرشح
     IS_TRANS:	mr$H
        INDEX:	P59W12
      OFFSETS:	58-62
       TOKENS:	P59W13-P59W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mura$~aH_1]
   UNSPLITVOC:	(mura$~aH)
          POS:	NOUN
          VOC:	mura$~aH
        GLOSS:	candidate/nominee

 INPUT STRING:	يستحق
     IS_TRANS:	ystHq
        INDEX:	P59W13
      OFFSETS:	63-68
       TOKENS:	P59W14-P59W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[AisotaHiq~_1]
   UNSPLITVOC:	(yisotaHi>~)
          POS:	IV3MS+IV
          VOC:	yi+sotaHiq~
        GLOSS:	he/it+deserve/merit

 INPUT STRING:	نزول
     IS_TRANS:	nzwl
        INDEX:	P59W14
      OFFSETS:	69-73
       TOKENS:	P59W15-P59W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuzuwl_1]
   UNSPLITVOC:	(nuzuwl)
          POS:	NOUN
          VOC:	nuzuwl
        GLOSS:	descent/resignation

 INPUT STRING:	الانتخابات
     IS_TRANS:	AlAntxAbAt
        INDEX:	P59W15
      OFFSETS:	74-84
       TOKENS:	P59W16-P59W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<inotixAb_1]
   UNSPLITVOC:	(AlAinotixAbAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+<inotixAb+At
        GLOSS:	the+elections/selections+[fem.pl.]

 INPUT STRING:	الرئاسية
     IS_TRANS:	Alr}Asyp
        INDEX:	P59W16
      OFFSETS:	85-93
       TOKENS:	P59W17-P59W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[ri}Asiy~_1]
   UNSPLITVOC:	(Alri}Asiy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+ri}Asiy~+ap
        GLOSS:	the+presidential/executive+[fem.sg.]

 INPUT STRING:	أمام
     IS_TRANS:	>mAm
        INDEX:	P59W17
      OFFSETS:	94-98
       TOKENS:	P59W18-P59W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amAm_1]
   UNSPLITVOC:	(>amAm)
          POS:	NOUN
          VOC:	>amAm
        GLOSS:	front/forward

 INPUT STRING:	مرشح
     IS_TRANS:	mr$H
        INDEX:	P59W18
      OFFSETS:	99-103
       TOKENS:	P59W19-P59W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mura$~aH_1]
   UNSPLITVOC:	(mura$~aH)
          POS:	NOUN
          VOC:	mura$~aH
        GLOSS:	candidate/nominee

 INPUT STRING:	الحزب
     IS_TRANS:	AlHzb
        INDEX:	P59W19
      OFFSETS:	104-109
       TOKENS:	P59W20-P59W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hizob_2]
   UNSPLITVOC:	(AlHizob)
          POS:	DET+NOUN_PROP
          VOC:	Al+Hizob
        GLOSS:	the+Hizb/Hezb

 INPUT STRING:	الوطني
     IS_TRANS:	AlwTny
        INDEX:	P59W20
      OFFSETS:	110-116
       TOKENS:	P59W21-P59W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waTaniy_2]
   UNSPLITVOC:	(AlwaTaniy)
          POS:	DET+NOUN_PROP
          VOC:	Al+waTaniy
        GLOSS:	the+Watani

 INPUT STRING:	غير
     IS_TRANS:	gyr
        INDEX:	P59W21
      OFFSETS:	117-120
       TOKENS:	P59W22-P59W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[giyr_1]
   UNSPLITVOC:	(giyr)
          POS:	NOUN
          VOC:	giyr
        GLOSS:	not/other

 INPUT STRING:	زعماء
     IS_TRANS:	zEmA'
        INDEX:	P59W22
      OFFSETS:	121-126
       TOKENS:	P59W23-P59W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zaEiym_1]
   UNSPLITVOC:	(zuEamA')
          POS:	NOUN
          VOC:	zuEamA'
        GLOSS:	leaders/heads of state

 INPUT STRING:	الأحزاب
     IS_TRANS:	Al>HzAb
        INDEX:	P59W23
      OFFSETS:	127-134
       TOKENS:	P59W24-P59W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hizob_1]
   UNSPLITVOC:	(Al>aHozAb)
          POS:	DET+NOUN
          VOC:	Al+>aHozAb
        GLOSS:	the+parties/bands

 INPUT STRING:	الورقية
     IS_TRANS:	Alwrqyp
        INDEX:	P59W24
      OFFSETS:	135-142
       TOKENS:	P59W25-P59W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Alwaraqiy~_1]
   UNSPLITVOC:	(Alwaraqiy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+waraqiy~+ap
        GLOSS:	the+paper+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P60W1
      OFFSETS:	0-2
       TOKENS:	P60W1-P60W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	بلد
     IS_TRANS:	bld
        INDEX:	P60W2
      OFFSETS:	3-6
       TOKENS:	P60W2-P60W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(balad)
          POS:	NOUN
          VOC:	balad
        GLOSS:	country

 INPUT STRING:	حكومتها
     IS_TRANS:	HkwmthA
        INDEX:	P60W3
      OFFSETS:	7-14
       TOKENS:	P60W3-P60W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(HukuwmithA)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3FS
          VOC:	Hukuwm+ap+hA
        GLOSS:	government/administration+[fem.sg.]+her/its/their

 INPUT STRING:	بتعتقل
     IS_TRANS:	btEtql
        INDEX:	P60W4
      OFFSETS:	15-21
       TOKENS:	P60W5-P60W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiEotaqal_1]
   UNSPLITVOC:	(bitiEotiqil)
          POS:	PROG_PART+IV3FS+IV
          VOC:	bi+ti+Eotiqil
        GLOSS:	[present-tense]+she/it/they+arrest/detain

 INPUT STRING:	المعارضين
     IS_TRANS:	AlmEArDyn
        INDEX:	P60W5
      OFFSETS:	22-31
       TOKENS:	P60W7-P60W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muEAriD_1]
   UNSPLITVOC:	(AlmuEAroDiyn)
          POS:	DET+NOUN+NSUFF_MASC_PL
          VOC:	Al+muEAroD+iyn
        GLOSS:	the+opponent/adversary/opposition+[masc.pl.]

 INPUT STRING:	للنظام
     IS_TRANS:	llnZAm
        INDEX:	P60W6
      OFFSETS:	32-38
       TOKENS:	P60W8-P60W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[niZAm_1]
   UNSPLITVOC:	(liln~iZAm)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+niZAm
        GLOSS:	for/to+the+regime/government

 INPUT STRING:	دون
     IS_TRANS:	dwn
        INDEX:	P60W7
      OFFSETS:	39-42
       TOKENS:	P60W10-P60W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[duwn_1]
   UNSPLITVOC:	(duwn)
          POS:	NOUN
          VOC:	duwn
        GLOSS:	without/beneath/underneath/inferior/poor

 INPUT STRING:	تهم
     IS_TRANS:	thm
        INDEX:	P60W8
      OFFSETS:	43-46
       TOKENS:	P60W11-P60W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tuhomap_1]
   UNSPLITVOC:	(tuham)
          POS:	NOUN
          VOC:	tuham
        GLOSS:	accusations/charges

 INPUT STRING:	واضحة
     IS_TRANS:	wADHp
        INDEX:	P60W9
      OFFSETS:	47-52
       TOKENS:	P60W12-P60W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wADiH_1]
   UNSPLITVOC:	(wADoHap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	wADoH+ap
        GLOSS:	clear/obvious/visible+[fem.sg.]

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P60W10
      OFFSETS:	53-54
       TOKENS:	P60W13-P60W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	nogloss

 INPUT STRING:	وتعتقل
     IS_TRANS:	wtEtql
        INDEX:	P60W11
      OFFSETS:	55-61
       TOKENS:	P60W14-P60W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiEotaqal_1]
   UNSPLITVOC:	(witiEotiqil)
          POS:	CONJ+IV3FS+IV
          VOC:	wi+ti+Eotiqil
        GLOSS:	and+she/it/they+arrest/detain

 INPUT STRING:	مؤيديهم
     IS_TRANS:	m&ydyhm
        INDEX:	P60W12
      OFFSETS:	62-69
       TOKENS:	P60W16-P60W16
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(m&ydyhm)
          POS:	NO_FUNC
          VOC:	m&ydyhm
        GLOSS:	nogloss

 INPUT STRING:	كلما
     IS_TRANS:	klmA
        INDEX:	P60W13
      OFFSETS:	70-74
       TOKENS:	P60W17-P60W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kul~amA_1]
   UNSPLITVOC:	(kul~amA)
          POS:	REL_ADV
          VOC:	kul~amA
        GLOSS:	whenever

 INPUT STRING:	اقترب
     IS_TRANS:	Aqtrb
        INDEX:	P60W14
      OFFSETS:	75-80
       TOKENS:	P60W18-P60W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiqotarab_1]
   UNSPLITVOC:	(Aiqotarab)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Aiqotarab+(null)
        GLOSS:	get close to/approach+he/it [verb]

 INPUT STRING:	أي
     IS_TRANS:	>y
        INDEX:	P60W15
      OFFSETS:	81-83
       TOKENS:	P60W19-P60W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	موعد
     IS_TRANS:	mwEd
        INDEX:	P60W16
      OFFSETS:	84-88
       TOKENS:	P60W20-P60W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawEid_1]
   UNSPLITVOC:	(mawEid)
          POS:	NOUN
          VOC:	mawEid
        GLOSS:	appointment/date/rendezvous

 INPUT STRING:	انتخابات
     IS_TRANS:	AntxAbAt
        INDEX:	P60W17
      OFFSETS:	89-97
       TOKENS:	P60W21-P60W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<inotixAb_1]
   UNSPLITVOC:	(AinotixAbAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	<inotixAb+At
        GLOSS:	elections/selections+[fem.pl.]

 INPUT STRING:	وفي
     IS_TRANS:	wfy
        INDEX:	P61W1
      OFFSETS:	0-3
       TOKENS:	P61W1-P61W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(wifiy)
          POS:	CONJ+PREP
          VOC:	wi+fiy
        GLOSS:	and+in

 INPUT STRING:	نفس
     IS_TRANS:	nfs
        INDEX:	P61W2
      OFFSETS:	4-7
       TOKENS:	P61W3-P61W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafos)
          POS:	NOUN
          VOC:	nafos
        GLOSS:	same

 INPUT STRING:	الوقت
     IS_TRANS:	Alwqt
        INDEX:	P61W3
      OFFSETS:	8-13
       TOKENS:	P61W4-P61W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waqot_1]
   UNSPLITVOC:	(Alwaqot)
          POS:	DET+NOUN
          VOC:	Al+waqot
        GLOSS:	the+moment/time/period of time

 INPUT STRING:	الإعلام
     IS_TRANS:	Al<ElAm
        INDEX:	P61W4
      OFFSETS:	14-21
       TOKENS:	P61W5-P61W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iEolAm_1]
   UNSPLITVOC:	(Al<iEolAm)
          POS:	DET+NOUN
          VOC:	Al+<iEolAm
        GLOSS:	the+information/media

 INPUT STRING:	والصحافة
     IS_TRANS:	wAlSHAfp
        INDEX:	P61W5
      OFFSETS:	22-30
       TOKENS:	P61W6-P61W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SaHAfap_1]
   UNSPLITVOC:	(wiAlSaHAfap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+SaHAf+ap
        GLOSS:	and+the+journalism/press+[fem.sg.]

 INPUT STRING:	المسماة
     IS_TRANS:	AlmsmAp
        INDEX:	P61W6
      OFFSETS:	31-38
       TOKENS:	P61W8-P61W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Almusam~aY_1]
   UNSPLITVOC:	(Almusam~Aap)
          POS:	DET+ADJ.VN+NSUFF_FEM_SG
          VOC:	Al+musam~A+ap
        GLOSS:	the+called/named+[fem.sg.]

 INPUT STRING:	عبثا
     IS_TRANS:	EbvA
        INDEX:	P61W7
      OFFSETS:	39-43
       TOKENS:	P61W9-P61W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eabav_1]
   UNSPLITVOC:	(EabavAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	Eabav+AF
        GLOSS:	unnecessarily/futile+[acc.indef.]

 INPUT STRING:	بالقومية
     IS_TRANS:	bAlqwmyp
        INDEX:	P61W8
      OFFSETS:	44-52
       TOKENS:	P61W10-P61W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawmiy~ap_2]
   UNSPLITVOC:	(biAlqawmiy~ap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	bi+Al+qawmiy~+ap
        GLOSS:	with/by+the+nationality+[fem.sg.]

 INPUT STRING:	وهي
     IS_TRANS:	why
        INDEX:	P61W9
      OFFSETS:	53-56
       TOKENS:	P61W12-P61W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(wihiy~a)
          POS:	CONJ+DEM_PRON_FS
          VOC:	wi+hiy~a
        GLOSS:	and+she/it/they

 INPUT STRING:	أصلا
     IS_TRANS:	>SlA
        INDEX:	P61W10
      OFFSETS:	57-61
       TOKENS:	P61W14-P61W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	origin/source/root/originally/primarily+[acc.indef.]

 INPUT STRING:	حكومية
     IS_TRANS:	Hkwmyp
        INDEX:	P61W11
      OFFSETS:	62-68
       TOKENS:	P61W15-P61W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmiy_1]
   UNSPLITVOC:	(Hukuwmiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Hukuwmiy~+ap
        GLOSS:	governmental/state/official+[fem.sg.]

 INPUT STRING:	تتبنى
     IS_TRANS:	ttbnY
        INDEX:	P61W12
      OFFSETS:	69-74
       TOKENS:	P61W16-P61W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[<itoban~aY_1]
   UNSPLITVOC:	(titoban~aY)
