 INPUT STRING:	موضوع
       TOKENS:	P68W8-P68W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$akol_1]
   UNSPLITVOC:	(biAl$~akol)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+$akol
        GLOSS:	with/by+the+manner/form/configuration/manners / types/forms/configurations

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P68W8
      OFFSETS:	43-45
       TOKENS:	P68W10-P68W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	اشكرك
     IS_TRANS:	A$krk
        INDEX:	P69W1
      OFFSETS:	1-6
       TOKENS:	P69W1-P69W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$akar_1]
   UNSPLITVOC:	(Aa$okurak)
          POS:	IV1S+IV+IVSUFF_DO:2MS
          VOC:	Aa+$okur+ak
        GLOSS:	I+thank/give thanks+you

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P69W2
      OFFSETS:	7-10
       TOKENS:	P69W3-P69W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	المقال
     IS_TRANS:	AlmqAl
        INDEX:	P69W3
      OFFSETS:	11-17
       TOKENS:	P69W4-P69W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maqAl_1]
   UNSPLITVOC:	(AlmaqAl)
          POS:	DET+NOUN
          VOC:	Al+maqAl
        GLOSS:	the+article/essay

 INPUT STRING:	المتميز
     IS_TRANS:	Almtmyz
        INDEX:	P69W4
      OFFSETS:	18-25
       TOKENS:	P69W5-P69W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mitomay~iz_1]
   UNSPLITVOC:	(Almitomay~iz)
          POS:	DET+ADJ
          VOC:	Al+mitomay~iz
        GLOSS:	the+special

 INPUT STRING:	جزاك
     IS_TRANS:	jzAk
        INDEX:	P69W5
      OFFSETS:	26-30
       TOKENS:	P69W6-P69W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jaz~a>_1]
   UNSPLITVOC:	(jaz~a>ak)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:2MS
          VOC:	jaz~a>+(null)+ak
        GLOSS:	divide/partition+he/it+you

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P69W6
      OFFSETS:	31-35
       TOKENS:	P69W8-P69W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN
          VOC:	All~ah
        GLOSS:	God

 INPUT STRING:	خيرا
     IS_TRANS:	xyrA
        INDEX:	P69W7
      OFFSETS:	36-40
       TOKENS:	P69W9-P69W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xayrap_1]
   UNSPLITVOC:	(xayraA)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	xayr+ap
        GLOSS:	good deed/good deeds/resources/treasures+[fem.sg.]

 INPUT STRING:	طب
     IS_TRANS:	Tb
        INDEX:	P70W1
      OFFSETS:	1-3
       TOKENS:	P70W1-P70W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tab_1]
   UNSPLITVOC:	(Tab)
          POS:	INTERJ
          VOC:	Tab
        GLOSS:	good

 INPUT STRING:	انتوا
     IS_TRANS:	AntwA
        INDEX:	P70W2
      OFFSETS:	4-9
       TOKENS:	P70W2-P70W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotuw_1]
   UNSPLITVOC:	(Ainotuw)
          POS:	PRON_2P
          VOC:	Ainotuw
        GLOSS:	you [pl.]

 INPUT STRING:	برأتوه
     IS_TRANS:	br>twh
        INDEX:	P70W3
      OFFSETS:	10-16
       TOKENS:	P70W3-P70W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bar~a>_1]
   UNSPLITVOC:	(br>tuwh)
          POS:	PV+PVSUFF_SUBJ:3P+PVSUFF_DO:3MS
          VOC:	br>t+uwA+uh
        GLOSS:	make innocent+they+it/him

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P70W4
      OFFSETS:	17-19
       TOKENS:	P70W5-P70W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الصور
     IS_TRANS:	AlSwr
        INDEX:	P70W5
      OFFSETS:	20-25
       TOKENS:	P70W6-P70W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Suwrap_1]
   UNSPLITVOC:	(AlS~uwar)
          POS:	DET+NOUN
          VOC:	Al+Suwar
        GLOSS:	the+picture/image/illustration/photo/pictures/photographs/illustrations/photos

 INPUT STRING:	لكن
     IS_TRANS:	lkn
        INDEX:	P71W1
      OFFSETS:	1-4
       TOKENS:	P71W1-P71W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lakin_1]
   UNSPLITVOC:	(lakin)
          POS:	CONJ
          VOC:	lakin
        GLOSS:	but

 INPUT STRING:	اقعنعني
     IS_TRANS:	AqEnEny
        INDEX:	P71W2
      OFFSETS:	5-12
       TOKENS:	P71W2-P71W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(AqEnEny)
          POS:	TYPO
          VOC:	AqEnEny
        GLOSS:	nogloss

 INPUT STRING:	واحد
     IS_TRANS:	wAHd
        INDEX:	P72W1
      OFFSETS:	1-5
       TOKENS:	P72W1-P72W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAHid_1]
   UNSPLITVOC:	(wAHid)
          POS:	NOUN
          VOC:	wAHid
        GLOSS:	one

 INPUT STRING:	دخل
     IS_TRANS:	dxl
        INDEX:	P72W2
      OFFSETS:	6-9
       TOKENS:	P72W2-P72W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daxal_1]
   UNSPLITVOC:	(daxal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	daxal+(null)
        GLOSS:	enter/be entered+he/it

 INPUT STRING:	امن
     IS_TRANS:	Amn
        INDEX:	P72W3
      OFFSETS:	10-13
       TOKENS:	P72W3-P72W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amon_1]
   UNSPLITVOC:	(>amon)
          POS:	NOUN
          VOC:	>amon
        GLOSS:	security/safety

 INPUT STRING:	الدوله
     IS_TRANS:	Aldwlh
        INDEX:	P72W4
      OFFSETS:	14-20
       TOKENS:	P72W4-P72W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawlap_1]
   UNSPLITVOC:	(Ald~awlap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+dawl+ap
        GLOSS:	the+state/country/states/countries+[fem.sg.]

 INPUT STRING:	12
     IS_TRANS:	12
        INDEX:	P72W5
      OFFSETS:	21-23
       TOKENS:	P72W5-P72W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(12)
          POS:	NOUN_NUM
          VOC:	12
        GLOSS:	12

 INPUT STRING:	يوم
     IS_TRANS:	ywm
        INDEX:	P72W6
      OFFSETS:	24-27
       TOKENS:	P72W6-P72W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(yawm)
          POS:	NOUN
          VOC:	yawm
        GLOSS:	today/some day/ever/days

 INPUT STRING:	وطلع
     IS_TRANS:	wTlE
        INDEX:	P72W7
      OFFSETS:	28-32
       TOKENS:	P72W7-P72W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TiliE_1]
   UNSPLITVOC:	(wiTiloE)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS
          VOC:	wi+TiloE+(null)
        GLOSS:	and+appear+he/it

 INPUT STRING:	يقول
     IS_TRANS:	yqwl
        INDEX:	P72W8
      OFFSETS:	33-37
       TOKENS:	P72W9-P72W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(yiquwl)
          POS:	IV3MS+IV
          VOC:	yi+quwl
        GLOSS:	he/it+said/say/be said/say/(for example)

 INPUT STRING:	منضربش
     IS_TRANS:	mnDrb$
        INDEX:	P72W9
      OFFSETS:	38-44
       TOKENS:	P72W10-P72W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(mA_nDrb$)
          POS:	NEG_PART+PV_PASS+PVSUFF_SUBJ:3MS+NEG_PART
          VOC:	mA+nDrb+(null)+$
        GLOSS:	not+be beaten+he/it+not

 INPUT STRING:	هتقولي
     IS_TRANS:	htqwly
        INDEX:	P73W1
      OFFSETS:	1-7
       TOKENS:	P73W1-P73W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Hatiquwliy)
          POS:	FUT_PART+IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	Ha+ti+quwl+iy
        GLOSS:	will+you+said/say/be said/say/(for example)+you

 INPUT STRING:	لان
     IS_TRANS:	lAn
        INDEX:	P73W2
      OFFSETS:	8-11
       TOKENS:	P73W3-P73W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(li<in~)
          POS:	PREP+SUB_CONJ
          VOC:	li+<in~
        GLOSS:	to+that

 INPUT STRING:	امن
     IS_TRANS:	Amn
        INDEX:	P73W3
      OFFSETS:	12-15
       TOKENS:	P73W5-P73W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amon_1]
   UNSPLITVOC:	(>amon)
          POS:	NOUN
          VOC:	>amon
        GLOSS:	security/safety

 INPUT STRING:	الدوله
     IS_TRANS:	Aldwlh
        INDEX:	P73W4
      OFFSETS:	16-22
       TOKENS:	P73W6-P73W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawlap_1]
   UNSPLITVOC:	(Ald~awlap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+dawl+ap
        GLOSS:	the+state/country/states/countries+[fem.sg.]

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P73W5
      OFFSETS:	23-26
       TOKENS:	P73W7-P73W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be+he/it

 INPUT STRING:	بيخاف
     IS_TRANS:	byxAf
        INDEX:	P73W6
      OFFSETS:	27-32
       TOKENS:	P73W8-P73W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAf_1]
   UNSPLITVOC:	(biyixAf)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+xAf
        GLOSS:	[present-tense]+he/it+fear for/be worried (of)

 INPUT STRING:	الاوضاع
     IS_TRANS:	AlAwDAE
        INDEX:	P73W7
      OFFSETS:	33-40
       TOKENS:	P73W10-P73W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waDoE_1]
   UNSPLITVOC:	(AlAwoDAE)
          POS:	DET+NOUN
          VOC:	Al+AwoDAE
        GLOSS:	the+conditions

 INPUT STRING:	تتصاعد
     IS_TRANS:	ttSAEd
        INDEX:	P73W8
      OFFSETS:	41-47
       TOKENS:	P73W11-P73W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taSAEad_1]
   UNSPLITVOC:	(titoSAEod)
          POS:	IV3FS+IV
          VOC:	ti+toSAEod
        GLOSS:	it/they/she+increase

 INPUT STRING:	هقولك
     IS_TRANS:	hqwlk
        INDEX:	P74W1
      OFFSETS:	1-6
       TOKENS:	P74W1-P74W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(HaAaquwlak)
          POS:	FUT_PART+IV1S+IV+IVSUFF_DO:2MS
          VOC:	Ha+Aa+quwl+ak
        GLOSS:	will+I+said/say/be said/say/(for example)+you

 INPUT STRING:	الفيديو
     IS_TRANS:	Alfydyw
        INDEX:	P74W2
      OFFSETS:	7-14
       TOKENS:	P74W4-P74W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiydyuw_1]
   UNSPLITVOC:	(Alfiydyuw)
          POS:	DET+NOUN
          VOC:	Al+fiydyuw
        GLOSS:	the+video

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P74W3
      OFFSETS:	15-19
       TOKENS:	P74W5-P74W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who

 INPUT STRING:	جابه
     IS_TRANS:	jAbh
        INDEX:	P74W4
      OFFSETS:	20-24
       TOKENS:	P74W6-P74W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(jAbuh)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3MS
          VOC:	jAb+(null)+uh
        GLOSS:	explore/traverse+he/it+it/him

 INPUT STRING:	مرتضي
     IS_TRANS:	mrtDy
        INDEX:	P74W5
      OFFSETS:	25-30
       TOKENS:	P74W8-P74W8
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[murotaDaY_1]
   UNSPLITVOC:	(murotaDaY)
          POS:	NOUN_PROP
          VOC:	murotaDaY
        GLOSS:	Murtada

 INPUT STRING:	منصور
     IS_TRANS:	mnSwr
        INDEX:	P74W6
      OFFSETS:	31-36
       TOKENS:	P74W9-P74W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manoSuwr_1]
   UNSPLITVOC:	(manoSuwr)
          POS:	NOUN_PROP
          VOC:	manoSuwr
        GLOSS:	Mansour

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P74W7
      OFFSETS:	37-40
       TOKENS:	P74W10-P74W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wahuw~a)
          POS:	CONJ+PRON_3MS
          VOC:	wa+huw~a
        GLOSS:	and+he/it

 INPUT STRING:	بيرقص
     IS_TRANS:	byrqS
        INDEX:	P74W8
      OFFSETS:	41-46
       TOKENS:	P74W12-P74W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raqaS_1]
   UNSPLITVOC:	(biyiroquS)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+roquS
        GLOSS:	[present-tense]+he/it+make dance/make tremble

 INPUT STRING:	تاني
     IS_TRANS:	tAny
        INDEX:	P74W9
      OFFSETS:	47-51
       TOKENS:	P74W14-P74W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAniy_1]
   UNSPLITVOC:	(tAniy)
          POS:	ADJ
          VOC:	tAniy
        GLOSS:	second/another

 INPUT STRING:	يوم
     IS_TRANS:	ywm
        INDEX:	P74W10
      OFFSETS:	52-55
       TOKENS:	P74W15-P74W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(yawm)
          POS:	NOUN
          VOC:	yawm
        GLOSS:	today/some day/ever/days

 INPUT STRING:	ظهر
     IS_TRANS:	Zhr
        INDEX:	P74W11
      OFFSETS:	56-59
       TOKENS:	P74W16-P74W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Zahar_1]
   UNSPLITVOC:	(Zahar)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Zahar+(null)
        GLOSS:	appear/emerge+he/it

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P74W12
      OFFSETS:	60-63
       TOKENS:	P74W17-P74W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+he/it

 INPUT STRING:	ف
     IS_TRANS:	f
        INDEX:	P74W13
      OFFSETS:	64-65
       TOKENS:	P74W19-P74W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	البرنامج
     IS_TRANS:	AlbrnAmj
        INDEX:	P74W14
      OFFSETS:	66-74
       TOKENS:	P74W20-P74W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baronAmij_1]
   UNSPLITVOC:	(AlbaronAmij)
          POS:	DET+NOUN
          VOC:	Al+baronAmij
        GLOSS:	the+program

 INPUT STRING:	وكان
     IS_TRANS:	wkAn
        INDEX:	P74W15
      OFFSETS:	75-79
       TOKENS:	P74W21-P74W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(wikAn)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS
          VOC:	wi+kAn+(null)
        GLOSS:	and+be+he/it

 INPUT STRING:	بيعيط
     IS_TRANS:	byEyT
        INDEX:	P74W16
      OFFSETS:	80-85
       TOKENS:	P74W23-P74W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eay~aT_1]
   UNSPLITVOC:	(biyiEay~aT)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+Eay~aT
        GLOSS:	[present-tense]+he/it+scream/shout

 INPUT STRING:	علشان
     IS_TRANS:	El$An
        INDEX:	P74W17
      OFFSETS:	86-91
       TOKENS:	P74W25-P74W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Eala$a>on)
          POS:	PREP+NOUN
          VOC:	EalaY+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	الشهداء
     IS_TRANS:	Al$hdA'
        INDEX:	P74W18
      OFFSETS:	92-99
       TOKENS:	P74W27-P74W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$ahiyd_1]
   UNSPLITVOC:	(Al$hdA')
          POS:	DET+NOUN
          VOC:	Al+$hdA'
        GLOSS:	the+martyrs

 INPUT STRING:	هتقولي
     IS_TRANS:	htqwly
        INDEX:	P75W1
      OFFSETS:	1-7
       TOKENS:	P75W1-P75W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Hatiquwl~iy)
          POS:	FUT_PART+IV2MS+IV+IVSUFF_DO:1S
          VOC:	Ha+ti+quwl+niy
        GLOSS:	will+you+said/say/be said/say/(for example)+me

 INPUT STRING:	فيديو
     IS_TRANS:	fydyw
        INDEX:	P75W2
      OFFSETS:	8-13
       TOKENS:	P75W4-P75W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiydyuw_1]
   UNSPLITVOC:	(fiydyuw)
          POS:	NOUN
          VOC:	fiydyuw
        GLOSS:	video

 INPUT STRING:	قديم
     IS_TRANS:	qdym
        INDEX:	P75W3
      OFFSETS:	14-18
       TOKENS:	P75W5-P75W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qadiym_1]
   UNSPLITVOC:	(qadiym)
          POS:	ADJ
          VOC:	qadiym
        GLOSS:	old/ancient/old/ancients

 INPUT STRING:	والحكايه
     IS_TRANS:	wAlHkAyh
        INDEX:	P75W4
      OFFSETS:	19-27
       TOKENS:	P75W6-P75W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HikAyap_1]
   UNSPLITVOC:	(wiAlHikAyap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+HikAy+ap
        GLOSS:	and+the+story/account+[fem.sg.]

 INPUT STRING:	والروايه
     IS_TRANS:	wAlrwAyh
        INDEX:	P75W5
      OFFSETS:	28-36
       TOKENS:	P75W8-P75W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[riwAyap_1]
   UNSPLITVOC:	(wiAlriwAyap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+riwAy+ap
        GLOSS:	and+the+report/account+[fem.sg.]

 INPUT STRING:	هقولك
     IS_TRANS:	hqwlk
        INDEX:	P76W1
      OFFSETS:	1-6
       TOKENS:	P76W1-P76W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(HaAaqw_lak)
          POS:	FUT_PART+IV1S+IV+PREP+PRON_2MS
          VOC:	Ha+Aa+qw+li+ak
        GLOSS:	will+I+say+to/for+you

 INPUT STRING:	الفيديو
     IS_TRANS:	Alfydyw
        INDEX:	P76W2
      OFFSETS:	7-14
       TOKENS:	P76W5-P76W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiydyuw_1]
   UNSPLITVOC:	(Alfiydyuw)
          POS:	DET+NOUN
          VOC:	Al+fiydyuw
        GLOSS:	the+video

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P76W3
      OFFSETS:	15-19
       TOKENS:	P76W6-P76W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	which

 INPUT STRING:	تم
     IS_TRANS:	tm
        INDEX:	P76W4
      OFFSETS:	20-22
       TOKENS:	P76W7-P76W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tam~_1]
   UNSPLITVOC:	(tam~)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	tam~+(null)
        GLOSS:	conclude/take place+he/it

 INPUT STRING:	اعتقاله
     IS_TRANS:	AEtqAlh
        INDEX:	P76W5
      OFFSETS:	23-30
       TOKENS:	P76W8-P76W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[{iEotiqAl_1]
   UNSPLITVOC:	({iEotiqAlhi)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	{iEotiqAl+hi
        GLOSS:	arrest/detention+its/his

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P76W6
      OFFSETS:	31-34
       TOKENS:	P76W10-P76W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+he/it

 INPUT STRING:	المصور
     IS_TRANS:	AlmSwr
        INDEX:	P77W1
      OFFSETS:	1-7
       TOKENS:	P77W1-P77W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miSaw~ar_1]
   UNSPLITVOC:	(AlmiSaw~ar)
          POS:	DET+NOUN
          VOC:	Al+miSaw~ar
        GLOSS:	the+photographer

 INPUT STRING:	ساب
     IS_TRANS:	sAb
        INDEX:	P77W2
      OFFSETS:	8-11
