 INPUT STRING:	مش
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zay~_1]
   UNSPLITVOC:	(zay~)
          POS:	NOUN
          VOC:	zay~
        GLOSS:	like/such as

 INPUT STRING:	الى
     IS_TRANS:	AlY
        INDEX:	P33W5
      OFFSETS:	21-24
       TOKENS:	P33W5-P33W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whose/which

 INPUT STRING:	بالى
     IS_TRANS:	bAlY
        INDEX:	P33W6
      OFFSETS:	25-29
       TOKENS:	P33W6-P33W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAl_1]
   UNSPLITVOC:	(bAliy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	bAl+iy
        GLOSS:	thought+my

 INPUT STRING:	بالكم
     IS_TRANS:	bAlkm
        INDEX:	P33W7
      OFFSETS:	30-35
       TOKENS:	P33W8-P33W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAl_1]
   UNSPLITVOC:	(bAlkum)
          POS:	NOUN+POSS_PRON_2P
          VOC:	bAl+kum
        GLOSS:	thought+your

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P34W1
      OFFSETS:	1-3
       TOKENS:	P34W1-P34W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	عارف
     IS_TRANS:	EArf
        INDEX:	P34W2
      OFFSETS:	4-8
       TOKENS:	P34W2-P34W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArif)
          POS:	ADJ
          VOC:	EArif
        GLOSS:	knowing/having knowledge of

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P34W3
      OFFSETS:	9-11
       TOKENS:	P34W3-P34W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bas~_1]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P34W4
      OFFSETS:	12-14
       TOKENS:	P34W4-P34W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	هى
     IS_TRANS:	hY
        INDEX:	P34W5
      OFFSETS:	15-17
       TOKENS:	P34W5-P34W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P34W6
      OFFSETS:	18-21
       TOKENS:	P34W6-P34W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	دينا
     IS_TRANS:	dynA
        INDEX:	P34W7
      OFFSETS:	22-26
       TOKENS:	P34W7-P34W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diynA_1]
   UNSPLITVOC:	(diynA)
          POS:	NOUN_PROP
          VOC:	diynA
        GLOSS:	Dina

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P34W8
      OFFSETS:	27-30
       TOKENS:	P34W8-P34W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P34W9
      OFFSETS:	31-34
       TOKENS:	P34W9-P34W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	فيفى
     IS_TRANS:	fyfY
        INDEX:	P34W10
      OFFSETS:	35-39
       TOKENS:	P34W10-P34W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiyfiy_1]
   UNSPLITVOC:	(fiyfiy)
          POS:	NOUN_PROP
          VOC:	fiyfiy
        GLOSS:	Fifi

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P35W1
      OFFSETS:	1-3
       TOKENS:	P35W1-P35W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	هى
     IS_TRANS:	hY
        INDEX:	P35W2
      OFFSETS:	4-6
       TOKENS:	P35W2-P35W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/she

 INPUT STRING:	دى
     IS_TRANS:	dY
        INDEX:	P35W3
      OFFSETS:	7-9
       TOKENS:	P35W3-P35W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P35W4
      OFFSETS:	10-13
       TOKENS:	P35W4-P35W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	الى
     IS_TRANS:	AlY
        INDEX:	P35W5
      OFFSETS:	14-17
       TOKENS:	P35W5-P35W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whose/which

 INPUT STRING:	بنحلم
     IS_TRANS:	bnHlm
        INDEX:	P35W6
      OFFSETS:	18-23
       TOKENS:	P35W6-P35W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilim_1]
   UNSPLITVOC:	(biniHolam)
          POS:	PROG_PART+IV1P+IV
          VOC:	bi+ni+Holam
        GLOSS:	[present-tense]+we+dream

 INPUT STRING:	بيها
     IS_TRANS:	byhA
        INDEX:	P35W7
      OFFSETS:	24-28
       TOKENS:	P35W8-P35W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(biyhA)
          POS:	PREP+PRON_3FS
          VOC:	bi+hA
        GLOSS:	with/by+it/them/her

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P35W8
      OFFSETS:	29-32
       TOKENS:	P35W10-P35W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	الى
     IS_TRANS:	AlY
        INDEX:	P35W9
      OFFSETS:	33-36
       TOKENS:	P35W11-P35W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whose/which

 INPUT STRING:	بنحلم
     IS_TRANS:	bnHlm
        INDEX:	P35W10
      OFFSETS:	37-42
       TOKENS:	P35W12-P35W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilim_1]
   UNSPLITVOC:	(biniHolam)
          POS:	PROG_PART+IV1P+IV
          VOC:	bi+ni+Holam
        GLOSS:	[present-tense]+we+dream

 INPUT STRING:	بيها
     IS_TRANS:	byhA
        INDEX:	P35W11
      OFFSETS:	43-47
       TOKENS:	P35W14-P35W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(biyhA)
          POS:	PREP+PRON_3FS
          VOC:	bi+hA
        GLOSS:	with/by+it/them/her

 INPUT STRING:	خالية
     IS_TRANS:	xAlyp
        INDEX:	P36W1
      OFFSETS:	1-6
       TOKENS:	P36W1-P36W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAliy_1]
   UNSPLITVOC:	(xAliyap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	xAliy+ap
        GLOSS:	empty/devoid/free+[fem.sg.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P36W2
      OFFSETS:	7-9
       TOKENS:	P36W2-P36W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P36W3
      OFFSETS:	10-12
       TOKENS:	P36W3-P36W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	هذا
     IS_TRANS:	h*A
        INDEX:	P36W4
      OFFSETS:	13-16
       TOKENS:	P36W4-P36W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(ha*A)
          POS:	DEM_PRON_MS
          VOC:	ha*A
        GLOSS:	this

 INPUT STRING:	فلنحلم
     IS_TRANS:	flnHlm
        INDEX:	P37W1
      OFFSETS:	1-7
       TOKENS:	P37W1-P37W3
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Halam-u_1]
   UNSPLITVOC:	(falonaHolumo)
          POS:	CONJ+JUS_PART+IV1P+IV+IVSUFF_MOOD:J
          VOC:	fa+li+na+Holum+o
        GLOSS:	so/and+let+us+dream+[jus.]

 INPUT STRING:	سويا
     IS_TRANS:	swyA
        INDEX:	P37W2
      OFFSETS:	8-12
       TOKENS:	P37W4-P37W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sawiy_1]
   UNSPLITVOC:	(sawiy~AF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	sawiy~+AF
        GLOSS:	together/jointly/in common+[acc.indef.]

 INPUT STRING:	ربما
     IS_TRANS:	rbmA
        INDEX:	P37W3
      OFFSETS:	13-17
       TOKENS:	P37W5-P37W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rub~amA_1]
   UNSPLITVOC:	(rub~amA)
          POS:	ADV
          VOC:	rub~amA
        GLOSS:	perhaps/maybe

 INPUT STRING:	يكون
     IS_TRANS:	ykwn
        INDEX:	P37W4
      OFFSETS:	18-22
       TOKENS:	P37W6-P37W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yikuwn)
          POS:	IV3MS+IV
          VOC:	yi+kuwn
        GLOSS:	he/it+be

 INPUT STRING:	اكتمال
     IS_TRANS:	AktmAl
        INDEX:	P37W5
      OFFSETS:	23-29
       TOKENS:	P37W7-P37W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AikotimAl_1]
   UNSPLITVOC:	(AikotimAl)
          POS:	NOUN
          VOC:	AikotimAl
        GLOSS:	completion/maturity

 INPUT STRING:	الحلم
     IS_TRANS:	AlHlm
        INDEX:	P37W6
      OFFSETS:	30-35
       TOKENS:	P37W8-P37W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilom_1]
   UNSPLITVOC:	(AlHilom)
          POS:	DET+NOUN
          VOC:	Al+Hilom
        GLOSS:	the+dream/dreams

 INPUT STRING:	بداية
     IS_TRANS:	bdAyp
        INDEX:	P37W7
      OFFSETS:	36-41
       TOKENS:	P37W9-P37W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bidAyap_1]
   UNSPLITVOC:	(bidAyap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	bidAy+ap
        GLOSS:	beginning/start+[fem.sg.]

 INPUT STRING:	تحقيق
     IS_TRANS:	tHqyq
        INDEX:	P37W8
      OFFSETS:	42-47
       TOKENS:	P37W10-P37W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taHoqiyq_1]
   UNSPLITVOC:	(taHoqiyq)
          POS:	NOUN
          VOC:	taHoqiyq
        GLOSS:	achievement/realization

 INPUT STRING:	له
     IS_TRANS:	lh
        INDEX:	P37W9
      OFFSETS:	48-50
       TOKENS:	P37W11-P37W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luh)
          POS:	PREP+PRON_3MS
          VOC:	li+uh
        GLOSS:	for/to+it/him

 INPUT STRING:	وسيبونى
     IS_TRANS:	wsybwnY
        INDEX:	P38W1
      OFFSETS:	1-8
       TOKENS:	P38W1-P38W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAb_1]
   UNSPLITVOC:	(wisiybuwniy)
          POS:	CONJ+CV+CVSUFF_SUBJ:2P+CVSUFF_DO:1S
          VOC:	wi+siyb+uwA+niy
        GLOSS:	and+leave/quit+you [pl]+me

 INPUT STRING:	احلم
     IS_TRANS:	AHlm
        INDEX:	P38W2
      OFFSETS:	9-13
       TOKENS:	P38W4-P38W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilim_1]
   UNSPLITVOC:	(AaHolam)
          POS:	IV1S+IV
          VOC:	Aa+Holam
        GLOSS:	I+dream

 INPUT STRING:	حلم
     IS_TRANS:	Hlm
        INDEX:	P38W3
      OFFSETS:	14-17
       TOKENS:	P38W5-P38W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hilom_1]
   UNSPLITVOC:	(Hilom)
          POS:	NOUN
          VOC:	Hilom
        GLOSS:	dream/dreams

 INPUT STRING:	سريع
     IS_TRANS:	sryE
        INDEX:	P38W4
      OFFSETS:	18-22
       TOKENS:	P38W6-P38W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sariyE_1]
   UNSPLITVOC:	(sariyE)
          POS:	ADJ
          VOC:	sariyE
        GLOSS:	quick/prompt/express/quickly/promptly

 INPUT STRING:	قبل
     IS_TRANS:	qbl
        INDEX:	P38W5
      OFFSETS:	23-26
       TOKENS:	P38W7-P38W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qabol_1]
   UNSPLITVOC:	(qabol)
          POS:	NOUN
          VOC:	qabol
        GLOSS:	before/previously/formerly

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P38W6
      OFFSETS:	27-29
       TOKENS:	P38W8-P38W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that, whether

 INPUT STRING:	اصحى
     IS_TRANS:	ASHY
        INDEX:	P38W7
      OFFSETS:	30-34
       TOKENS:	P38W9-P38W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SiHiy_1]
   UNSPLITVOC:	(AaSoHaY)
          POS:	IV1S+IV
          VOC:	Aa+SoHaY
        GLOSS:	I+wake up/be roused/be alert

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P38W8
      OFFSETS:	35-38
       TOKENS:	P38W10-P38W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الواقع
     IS_TRANS:	AlwAqE
        INDEX:	P38W9
      OFFSETS:	39-45
       TOKENS:	P38W11-P38W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAqiE_1]
   UNSPLITVOC:	(AlwAqiE)
          POS:	DET+NOUN
          VOC:	Al+wAqiE
        GLOSS:	the+fact/reality/actual

 INPUT STRING:	المر
     IS_TRANS:	Almr
        INDEX:	P38W10
      OFFSETS:	46-50
       TOKENS:	P38W12-P38W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mur~_1]
   UNSPLITVOC:	(Almur~)
          POS:	DET+ADJ
          VOC:	Al+mur~
        GLOSS:	the+bitter

