 INPUT STRING:	يا
       TOKENS:	P23W28-P23W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majolis_1]
   UNSPLITVOC:	(lilmajolis)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+majolis
        GLOSS:	for/to+the+council/board/Majlis

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P23W20
      OFFSETS:	113-115
       TOKENS:	P23W30-P23W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	فرط
     IS_TRANS:	frT
        INDEX:	P23W21
      OFFSETS:	116-119
       TOKENS:	P23W31-P23W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroT_1]
   UNSPLITVOC:	(faroT)
          POS:	NOUN
          VOC:	faroT
        GLOSS:	excess/hyper-/loose/in bulk

 INPUT STRING:	الامتنان
     IS_TRANS:	AlAmtnAn
        INDEX:	P23W22
      OFFSETS:	120-128
       TOKENS:	P23W32-P23W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AimotinAn_1]
   UNSPLITVOC:	(AlAimotinAn)
          POS:	DET+NOUN
          VOC:	Al+AimotinAn
        GLOSS:	the+gratefulness

 INPUT STRING:	انه
     IS_TRANS:	Anh
        INDEX:	P23W23
      OFFSETS:	129-132
       TOKENS:	P23W33-P23W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uh)
          POS:	SUB_CONJ+PRON_3MS
          VOC:	<in~+uh
        GLOSS:	that+he/it

 INPUT STRING:	حماها
     IS_TRANS:	HmAhA
        INDEX:	P23W24
      OFFSETS:	133-138
       TOKENS:	P23W35-P23W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[HamaY_1]
   UNSPLITVOC:	(HamAhA)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3FS
          VOC:	HamA+(null)+hA
        GLOSS:	defend/protect/forbid+he/it+it/them/her

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P23W25
      OFFSETS:	139-140
       TOKENS:	P23W37-P23W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P23W26
      OFFSETS:	140-141
       TOKENS:	P23W38-P23W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P23W27
      OFFSETS:	141-142
       TOKENS:	P23W39-P23W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P23W28
      OFFSETS:	142-143
       TOKENS:	P23W40-P23W40
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	انتو
     IS_TRANS:	Antw
        INDEX:	P24W1
      OFFSETS:	0-4
       TOKENS:	P24W1-P24W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotuw_1]
   UNSPLITVOC:	(Ainotuw)
          POS:	PRON_2P
          VOC:	Ainotuw
        GLOSS:	you

 INPUT STRING:	تعرفوا
     IS_TRANS:	tErfwA
        INDEX:	P24W2
      OFFSETS:	5-11
       TOKENS:	P24W2-P24W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earaf_1]
   UNSPLITVOC:	(tiEorafuwA)
          POS:	IV2P+IV+IVSUFF_SUBJ:P
          VOC:	ti+Eoraf+uwA
        GLOSS:	you+know/be known+we

 INPUT STRING:	انجازات
     IS_TRANS:	AnjAzAt
        INDEX:	P24W3
      OFFSETS:	12-19
       TOKENS:	P24W3-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<inojAz_1]
   UNSPLITVOC:	(<inojAzAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	<inojAz+At
        GLOSS:	accomplishments/achievements/successes+[fem.pl.]

 INPUT STRING:	المجلس
     IS_TRANS:	Almjls
        INDEX:	P24W4
      OFFSETS:	20-26
       TOKENS:	P24W4-P24W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majolis_1]
   UNSPLITVOC:	(Almajolis)
          POS:	DET+NOUN
          VOC:	Al+majolis
        GLOSS:	the+council/board/Majlis

 INPUT STRING:	الاعلي
     IS_TRANS:	AlAEly
        INDEX:	P24W5
      OFFSETS:	27-33
       TOKENS:	P24W5-P24W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEolaY_1]
   UNSPLITVOC:	(Al>aEolaY)
          POS:	DET+ADJ_COMP
          VOC:	Al+>aEolaY
        GLOSS:	the+higher/highest/supreme

 INPUT STRING:	كأفراد
     IS_TRANS:	k>frAd
        INDEX:	P24W6
      OFFSETS:	34-40
       TOKENS:	P24W6-P24W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[farod_1]
   UNSPLITVOC:	(ka>aforAd)
          POS:	PREP+NOUN
          VOC:	ka+>aforAd
        GLOSS:	like/such as+individuals

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P24W7
      OFFSETS:	41-42
       TOKENS:	P24W8-P24W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P24W8
      OFFSETS:	42-43
       TOKENS:	P24W9-P24W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	قبل
     IS_TRANS:	qbl
        INDEX:	P24W9
      OFFSETS:	44-47
       TOKENS:	P24W10-P24W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qabol_1]
   UNSPLITVOC:	(qabol)
          POS:	NOUN
          VOC:	qabol
        GLOSS:	before/previously/formerly

 INPUT STRING:	الثورة
     IS_TRANS:	Alvwrp
        INDEX:	P24W10
      OFFSETS:	48-54
       TOKENS:	P24W11-P24W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vawrap_1]
   UNSPLITVOC:	(Alv~awrap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+vawr+ap
        GLOSS:	the+revolution/uprising+[fem.sg.]

 INPUT STRING:	طبعا
     IS_TRANS:	TbEA
        INDEX:	P24W11
      OFFSETS:	55-59
       TOKENS:	P24W12-P24W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	temperament/naturally/of course+[acc.indef.]

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P24W12
      OFFSETS:	59-60
       TOKENS:	P24W13-P24W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P24W13
      OFFSETS:	60-61
       TOKENS:	P24W14-P24W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ماذا
     IS_TRANS:	mA*A
        INDEX:	P24W14
      OFFSETS:	61-65
       TOKENS:	P24W15-P24W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA*A_1]
   UNSPLITVOC:	(mA*A)
          POS:	INTERROG_PRON
          VOC:	mA*A
        GLOSS:	what

 INPUT STRING:	قدم
     IS_TRANS:	qdm
        INDEX:	P24W15
      OFFSETS:	66-69
       TOKENS:	P24W16-P24W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qad~im_1]
   UNSPLITVOC:	(qad~im)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	qad~im+(null)
        GLOSS:	present+he/it

 INPUT STRING:	هؤلاء
     IS_TRANS:	h&lA'
        INDEX:	P24W16
      OFFSETS:	70-75
       TOKENS:	P24W17-P24W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(ha&ulA'i)
          POS:	DEM_PRON_P
          VOC:	ha&ulA'i
        GLOSS:	these

 INPUT STRING:	لمصر
     IS_TRANS:	lmSr
        INDEX:	P24W17
      OFFSETS:	76-80
       TOKENS:	P24W18-P24W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(limaSor)
          POS:	PREP+NOUN_PROP
          VOC:	li+maSor
        GLOSS:	for/to+Egypt

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P24W18
      OFFSETS:	81-82
       TOKENS:	P24W20-P24W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P24W19
      OFFSETS:	83-85
       TOKENS:	P24W21-P24W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	خلال
     IS_TRANS:	xlAl
        INDEX:	P24W20
      OFFSETS:	86-90
       TOKENS:	P24W22-P24W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xilAl_1]
   UNSPLITVOC:	(xilAl)
          POS:	NOUN
          VOC:	xilAl
        GLOSS:	during/through/(by) means (of)/via/through

 INPUT STRING:	معرفتكم
     IS_TRANS:	mErftkm
        INDEX:	P24W21
      OFFSETS:	91-98
       TOKENS:	P24W23-P24W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miEorifap_1]
   UNSPLITVOC:	(miEorifitkum)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2P
          VOC:	miEorif+ap+kum
        GLOSS:	knowledge+[fem.sg.]+your

 INPUT STRING:	الوثيقة
     IS_TRANS:	Alwvyqp
        INDEX:	P24W22
      OFFSETS:	99-106
       TOKENS:	P24W25-P24W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[waviyq_1]
   UNSPLITVOC:	(Alwaviyqap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+waviyq+ap
        GLOSS:	the+secure/reliable+[fem.sg.]

 INPUT STRING:	بهم
     IS_TRANS:	bhm
        INDEX:	P24W23
      OFFSETS:	107-110
       TOKENS:	P24W26-P24W27
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(bihim)
          POS:	PREP+PRON_3MP
          VOC:	bi+him
        GLOSS:	with/by+them [masc.pl.]

 INPUT STRING:	كما
     IS_TRANS:	kmA
        INDEX:	P24W24
      OFFSETS:	111-114
       TOKENS:	P24W28-P24W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(kamA)
          POS:	PREP+REL_PRON
          VOC:	ka+mA
        GLOSS:	like/such as+what/which

 INPUT STRING:	يبدو
     IS_TRANS:	ybdw
        INDEX:	P24W25
      OFFSETS:	115-119
       TOKENS:	P24W30-P24W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[badA_1]
   UNSPLITVOC:	(yaboduw)
          POS:	IV3MS+IV
          VOC:	ya+boduw
        GLOSS:	he/it+appear/seem

 INPUT STRING:	-
     IS_TRANS:	-
        INDEX:	P24W26
      OFFSETS:	120-121
       TOKENS:	P24W31-P24W31
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(-)
          POS:	PUNC
          VOC:	-
        GLOSS:	-

 INPUT STRING:	حتي
     IS_TRANS:	Hty
        INDEX:	P24W27
      OFFSETS:	122-125
       TOKENS:	P24W32-P24W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hat~aY_1]
   UNSPLITVOC:	(Hat~aY)
          POS:	SUB_CONJ
          VOC:	Hat~aY
        GLOSS:	so that

 INPUT STRING:	تدافعون
     IS_TRANS:	tdAfEwn
        INDEX:	P24W28
      OFFSETS:	126-133
       TOKENS:	P24W33-P24W33
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dAfaE_1]
   UNSPLITVOC:	(tudAfiEuwna)
          POS:	IV2MP+IV+IVSUFF_SUBJ:MP_MOOD:I
          VOC:	tu+dAfiE+uwna
        GLOSS:	you [masc.pl.]+defend+[masc.pl.]

 INPUT STRING:	عنهم
     IS_TRANS:	Enhm
        INDEX:	P24W29
      OFFSETS:	134-138
       TOKENS:	P24W34-P24W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Eanhum)
          POS:	PREP+PRON_3P
          VOC:	Ean+hum
        GLOSS:	(away) from, off, about, on, over+them

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P24W30
      OFFSETS:	139-141
       TOKENS:	P24W36-P24W36
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	هذا
     IS_TRANS:	h*A
        INDEX:	P24W31
      OFFSETS:	142-145
       TOKENS:	P24W37-P24W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(ha*A)
          POS:	DEM_PRON_MS
          VOC:	ha*A
        GLOSS:	this

 INPUT STRING:	الدفاع
     IS_TRANS:	AldfAE
        INDEX:	P24W32
      OFFSETS:	146-152
       TOKENS:	P24W38-P24W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[difAE_1]
   UNSPLITVOC:	(Ald~ifAE)
          POS:	DET+NOUN
          VOC:	Al+difAE
        GLOSS:	the+defense/in defense

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P24W33
      OFFSETS:	153-154
       TOKENS:	P24W39-P24W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P24W34
      OFFSETS:	154-155
       TOKENS:	P24W40-P24W40
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P24W35
      OFFSETS:	155-156
       TOKENS:	P24W41-P24W41
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P24W36
      OFFSETS:	156-157
       TOKENS:	P24W42-P24W42
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P24W37
      OFFSETS:	157-158
       TOKENS:	P24W43-P24W43
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	ماذا
     IS_TRANS:	mA*A
        INDEX:	P25W1
      OFFSETS:	0-4
       TOKENS:	P25W1-P25W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA*A_1]
   UNSPLITVOC:	(mA*A)
          POS:	INTERROG_PRON
          VOC:	mA*A
        GLOSS:	what

 INPUT STRING:	حقق
     IS_TRANS:	Hqq
        INDEX:	P25W2
      OFFSETS:	5-8
       TOKENS:	P25W2-P25W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~aq_1]
   UNSPLITVOC:	(Haq~aq)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Haq~aq+(null)
        GLOSS:	achieve/realize/reach/be achieved/be realized/be reached+he/it

 INPUT STRING:	لكم
     IS_TRANS:	lkm
        INDEX:	P25W3
      OFFSETS:	9-12
       TOKENS:	P25W3-P25W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lakum)
          POS:	PREP+PRON_2P
          VOC:	la+kum
        GLOSS:	to/for+you

 INPUT STRING:	هؤلاء
     IS_TRANS:	h&lA'
        INDEX:	P25W4
      OFFSETS:	13-18
       TOKENS:	P25W5-P25W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(ha&ulA'i)
          POS:	DEM_PRON_P
          VOC:	ha&ulA'i
        GLOSS:	these

 INPUT STRING:	الافراد
     IS_TRANS:	AlAfrAd
        INDEX:	P25W5
      OFFSETS:	19-26
       TOKENS:	P25W6-P25W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[farod_1]
   UNSPLITVOC:	(Al>aforAd)
          POS:	DET+NOUN
          VOC:	Al+>aforAd
        GLOSS:	the+individuals

 INPUT STRING:	كمواطنين
     IS_TRANS:	kmwATnyn
        INDEX:	P25W6
      OFFSETS:	27-35
       TOKENS:	P25W7-P25W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muwATin_1]
   UNSPLITVOC:	(kamuwATiniyn)
          POS:	PREP+NOUN+NSUFF_MASC_PL
          VOC:	ka+muwATin+iyn
        GLOSS:	like/such+citizens+two

 INPUT STRING:	حتي
     IS_TRANS:	Hty
        INDEX:	P25W7
      OFFSETS:	36-39
       TOKENS:	P25W9-P25W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hat~aY_1]
   UNSPLITVOC:	(Hat~aY)
          POS:	SUB_CONJ
          VOC:	Hat~aY
        GLOSS:	so that

 INPUT STRING:	تدافعوا
     IS_TRANS:	tdAfEwA
        INDEX:	P25W8
      OFFSETS:	40-47
       TOKENS:	P25W10-P25W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAfaE_1]
   UNSPLITVOC:	(tidAfoEuwA)
          POS:	IV2P+IV_PASS+IVSUFF_SUBJ:P
          VOC:	ti+dAfoE+uwA
        GLOSS:	you+defend+we

 INPUT STRING:	عنهم
     IS_TRANS:	Enhm
        INDEX:	P25W9
      OFFSETS:	48-52
       TOKENS:	P25W11-P25W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Eanhum)
          POS:	PREP+PRON_3P
          VOC:	Ean+hum
        GLOSS:	(away) from, off, about, on, over+them

 INPUT STRING:	ليل
     IS_TRANS:	lyl
        INDEX:	P25W10
      OFFSETS:	53-56
       TOKENS:	P25W13-P25W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layl_1]
   UNSPLITVOC:	(layl)
          POS:	NOUN
          VOC:	layl
        GLOSS:	night/nighttime/at night/by night

 INPUT STRING:	نهار
     IS_TRANS:	nhAr
        INDEX:	P25W11
      OFFSETS:	57-61
       TOKENS:	P25W14-P25W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nahAr_1]
   UNSPLITVOC:	(nahAr)
          POS:	NOUN
          VOC:	nahAr
        GLOSS:	daytime/day

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P25W12
      OFFSETS:	62-63
       TOKENS:	P25W15-P25W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P25W13
      OFFSETS:	63-64
       TOKENS:	P25W16-P25W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P25W14
      OFFSETS:	64-65
       TOKENS:	P25W17-P25W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	!

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P26W1
      OFFSETS:	0-2
       TOKENS:	P26W1-P26W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	انتظار
     IS_TRANS:	AntZAr
        INDEX:	P26W2
      OFFSETS:	3-9
       TOKENS:	P26W2-P26W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AinotiZAr_1]
   UNSPLITVOC:	(AinotiZAr)
          POS:	NOUN
          VOC:	AinotiZAr
        GLOSS:	waiting/anticipating

 INPUT STRING:	اجابة
     IS_TRANS:	AjAbp
        INDEX:	P26W3
      OFFSETS:	10-15
       TOKENS:	P26W3-P26W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AijAbap_1]
   UNSPLITVOC:	(AijAbap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	AijAb+ap
        GLOSS:	answer/reply+[fem.sg.]

 INPUT STRING:	منطقية
     IS_TRANS:	mnTqyp
        INDEX:	P26W4
      OFFSETS:	16-22
       TOKENS:	P26W4-P26W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manoTiqiy_1]
   UNSPLITVOC:	(manoTiqiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	manoTiqiy~+ap
        GLOSS:	logical+[fem.sg.]

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P27W1
      OFFSETS:	0-2
       TOKENS:	P27W1-P27W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	بنتى
     IS_TRANS:	bntY
        INDEX:	P27W2
      OFFSETS:	3-7
       TOKENS:	P27W2-P27W3
