 INPUT STRING:	مش
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(bik)
          POS:	PREP+PRON_2MS
          VOC:	bi+k
        GLOSS:	with+you [masc.sg.]

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P52W1
      OFFSETS:	0-5
       TOKENS:	P52W1-P52W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	إنا
     IS_TRANS:	<nA
        INDEX:	P52W2
      OFFSETS:	6-9
       TOKENS:	P52W2-P52W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~a_1]
   UNSPLITVOC:	(<in~A)
          POS:	PSEUDO_VERB+PRON_1P
          VOC:	<in~+A
        GLOSS:	indeed+we

 INPUT STRING:	نلجأ
     IS_TRANS:	nlj>
        INDEX:	P52W3
      OFFSETS:	10-14
       TOKENS:	P52W4-P52W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laja>_1]
   UNSPLITVOC:	(niloja>)
          POS:	IV1P+IV
          VOC:	ni+loja>
        GLOSS:	we+have recourse to

 INPUT STRING:	إليك
     IS_TRANS:	<lyk
        INDEX:	P52W4
      OFFSETS:	15-19
       TOKENS:	P52W5-P52W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<ilaY_1]
   UNSPLITVOC:	(<iliyk)
          POS:	PREP+PRON_2MS
          VOC:	<iliy+k
        GLOSS:	to+you

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P53W1
      OFFSETS:	0-5
       TOKENS:	P53W1-P53W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	إنا
     IS_TRANS:	<nA
        INDEX:	P53W2
      OFFSETS:	6-9
       TOKENS:	P53W2-P53W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~a_1]
   UNSPLITVOC:	(<in~A)
          POS:	PSEUDO_VERB+PRON_1P
          VOC:	<in~+A
        GLOSS:	indeed+we

 INPUT STRING:	نستغيث
     IS_TRANS:	nstgyv
        INDEX:	P53W3
      OFFSETS:	10-16
       TOKENS:	P53W4-P53W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AistagAv_1]
   UNSPLITVOC:	(nistagiyv)
          POS:	IV1P+IV
          VOC:	ni+stagiyv
        GLOSS:	we+ask someone's help

 INPUT STRING:	بك
     IS_TRANS:	bk
        INDEX:	P53W4
      OFFSETS:	17-19
       TOKENS:	P53W5-P53W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bi_1]
   UNSPLITVOC:	(bik)
          POS:	PREP+PRON_2MS
          VOC:	bi+k
        GLOSS:	with+you

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P54W1
      OFFSETS:	0-2
       TOKENS:	P54W1-P54W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	غوث
     IS_TRANS:	gwv
        INDEX:	P54W2
      OFFSETS:	3-6
       TOKENS:	P54W2-P54W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gawv_1]
   UNSPLITVOC:	(gawv)
          POS:	NOUN
          VOC:	gawv
        GLOSS:	aid/succor

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P54W3
      OFFSETS:	7-9
       TOKENS:	P54W3-P54W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	every

 INPUT STRING:	محتاج
     IS_TRANS:	mHtAj
        INDEX:	P54W4
      OFFSETS:	10-15
       TOKENS:	P54W4-P54W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miHotAj_1]
   UNSPLITVOC:	(miHotAj)
          POS:	ADJ
          VOC:	miHotAj
        GLOSS:	needy

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P55W1
      OFFSETS:	0-2
       TOKENS:	P55W1-P55W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(>ano)
          POS:	SUB_CONJ
          VOC:	>ano
        GLOSS:	That, to

 INPUT STRING:	تحفظ
     IS_TRANS:	tHfZ
        INDEX:	P55W2
      OFFSETS:	3-7
       TOKENS:	P55W2-P55W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HafaZ_1]
   UNSPLITVOC:	(tiHofaZ)
          POS:	IV2MS+IV
          VOC:	ti+HofaZ
        GLOSS:	you+protect

 INPUT STRING:	بلادنا
     IS_TRANS:	blAdnA
        INDEX:	P55W3
      OFFSETS:	8-14
       TOKENS:	P55W3-P55W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(bilAdnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	bilAd+nA
        GLOSS:	country+us

 INPUT STRING:	وأن
     IS_TRANS:	w>n
        INDEX:	P56W1
      OFFSETS:	0-3
       TOKENS:	P56W1-P56W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(wa>ano)
          POS:	CONJ+SUB_CONJ
          VOC:	wa+>ano
        GLOSS:	and+That, to

 INPUT STRING:	تسلم
     IS_TRANS:	tslm
        INDEX:	P56W2
      OFFSETS:	4-8
       TOKENS:	P56W3-P56W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sal~im_1]
   UNSPLITVOC:	(tisal~im)
          POS:	IV3FS+IV
          VOC:	ti+sal~im
        GLOSS:	it/they/she+be safe

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P56W3
      OFFSETS:	9-11
       TOKENS:	P56W4-P56W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	محنتها
     IS_TRANS:	mHnthA
        INDEX:	P56W4
      OFFSETS:	12-18
       TOKENS:	P56W5-P56W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[miHnap_1]
   UNSPLITVOC:	(miHnathA)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3FS
          VOC:	miHn+at+hA
        GLOSS:	difficulty+[fem.sg.]+its/their/her

 INPUT STRING:	اللهم
     IS_TRANS:	Allhm
        INDEX:	P57W1
      OFFSETS:	0-5
       TOKENS:	P57W1-P57W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`hum~a_1]
   UNSPLITVOC:	(All~`hum~a)
          POS:	NOUN
          VOC:	All~`hum~a
        GLOSS:	truly/certainly/oh God!/dear God

 INPUT STRING:	ياااااااااحي
     IS_TRANS:	yAAAAAAAAAHy
        INDEX:	P57W2
      OFFSETS:	6-18
       TOKENS:	P57W2-P57W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Hay~_1]
   UNSPLITVOC:	(yAHay~)
          POS:	VOC_PART+NOUN
          VOC:	yA+Hay~
        GLOSS:	oh+alive

 INPUT STRING:	ياقيوم
     IS_TRANS:	yAqywm
        INDEX:	P57W3
      OFFSETS:	19-25
       TOKENS:	P57W4-P57W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qay~uwm_1]
   UNSPLITVOC:	(yAqay~uwm)
          POS:	VOC_PART+NOUN
          VOC:	yaA+qay~uwm
        GLOSS:	oh+Everlasting

 INPUT STRING:	اجعل
     IS_TRANS:	AjEl
        INDEX:	P58W1
      OFFSETS:	0-4
       TOKENS:	P58W1-P58W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jaEal_1]
   UNSPLITVOC:	(AijEal)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	AijEal+(null)
        GLOSS:	make+you

 INPUT STRING:	راية
     IS_TRANS:	rAyp
        INDEX:	P58W2
      OFFSETS:	5-9
       TOKENS:	P58W2-P58W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAyap_1]
   UNSPLITVOC:	(rAyap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	rAy+ap
        GLOSS:	banner/flag+[fem.sg.]

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P58W3
      OFFSETS:	10-13
       TOKENS:	P58W3-P58W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miSor_1]
   UNSPLITVOC:	(miSor)
          POS:	NOUN_PROP
          VOC:	miSor
        GLOSS:	Egypt

 INPUT STRING:	عاااااااليه
     IS_TRANS:	EAAAAAAAlyh
        INDEX:	P58W4
      OFFSETS:	14-25
       TOKENS:	P58W4-P58W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[EAliy_1]
   UNSPLITVOC:	(EAliap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	EAli+ap
        GLOSS:	high+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P58W5
      OFFSETS:	26-28
       TOKENS:	P58W5-P58W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	عنان
     IS_TRANS:	EnAn
        INDEX:	P58W6
      OFFSETS:	29-33
       TOKENS:	P58W6-P58W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EinAn_1]
   UNSPLITVOC:	(EinAn)
          POS:	NOUN
          VOC:	EinAn
        GLOSS:	reins/bridle

 INPUT STRING:	السماء
     IS_TRANS:	AlsmA'
        INDEX:	P58W7
      OFFSETS:	34-40
       TOKENS:	P58W7-P58W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[samA'_1]
   UNSPLITVOC:	(Als~amA')
          POS:	DET+NOUN
          VOC:	Al+samA'
        GLOSS:	the+sky/heaven

 INPUT STRING:	آمين
     IS_TRANS:	|myn
        INDEX:	P59W1
      OFFSETS:	0-4
       TOKENS:	P59W1-P59W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|amiyn_1]
   UNSPLITVOC:	(|amiyn)
          POS:	VERB
          VOC:	|amiyn
        GLOSS:	Amen

