 INPUT STRING:	هل
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[warA'_1]
   UNSPLITVOC:	(warA'hu)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	warA'+hu
        GLOSS:	behind/past/beyond+its/his

 INPUT STRING:	فالأكيد
     IS_TRANS:	fAl>kyd
        INDEX:	P21W11
      OFFSETS:	43-50
       TOKENS:	P21W12-P21W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aakiyd_1]
   UNSPLITVOC:	(faAlAkiyd)
          POS:	CONJ+DET+ADJ
          VOC:	fa+Al+Akiyd
        GLOSS:	so/and+the+certain/edited

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P21W12
      OFFSETS:	51-53
       TOKENS:	P21W14-P21W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	دويه
     IS_TRANS:	dwyh
        INDEX:	P21W13
      OFFSETS:	54-58
       TOKENS:	P21W15-P21W16
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dawiy~_1]
   UNSPLITVOC:	(dawiy~ahu)
          POS:	NOUN+CASE_DEF_ACC+POSS_PRON_3MS
          VOC:	dawiy~+a+hu
        GLOSS:	sound/drone/echo+[def.acc.]+its/his

 INPUT STRING:	سيستمر
     IS_TRANS:	systmr
        INDEX:	P21W14
      OFFSETS:	59-65
       TOKENS:	P21W17-P21W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aisotamar~_1]
   UNSPLITVOC:	(sayasotamir~)
          POS:	FUT_PART+IV3MS+IV
          VOC:	sa+ya+sotamir~
        GLOSS:	will+he/it+continue/last

 INPUT STRING:	طويلا
     IS_TRANS:	TwylA
        INDEX:	P21W15
      OFFSETS:	66-71
       TOKENS:	P21W19-P21W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tawiyl_1]
   UNSPLITVOC:	(TawiylaA)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	Tawiyl+ap
        GLOSS:	tall/long/for a long time/at length/extensively+[fem.sg.]

 INPUT STRING:	جدا
     IS_TRANS:	jdA
        INDEX:	P21W16
      OFFSETS:	72-75
       TOKENS:	P21W20-P21W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	very/much+[acc.indef.]

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P21W17
      OFFSETS:	76-77
       TOKENS:	P21W21-P21W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	وأن
     IS_TRANS:	w>n
        INDEX:	P21W18
      OFFSETS:	78-81
       TOKENS:	P21W22-P21W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(wa<in~)
          POS:	CONJ+SUB_CONJ
          VOC:	wa+<in~
        GLOSS:	and+that

 INPUT STRING:	نيرانه
     IS_TRANS:	nyrAnh
        INDEX:	P21W19
      OFFSETS:	82-88
       TOKENS:	P21W24-P21W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[nAr_1]
   UNSPLITVOC:	(nyrAnh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	niyrAn+uh
        GLOSS:	fire/fires+his/its

 INPUT STRING:	ستطال
     IS_TRANS:	stTAl
        INDEX:	P21W20
      OFFSETS:	89-94
       TOKENS:	P21W26-P21W27
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[TAl_1]
   UNSPLITVOC:	(sataTAlu)
          POS:	FUT_PART+IV3FS+IV+IVSUFF_MOOD:I
          VOC:	sa+ta+TAl+u
        GLOSS:	will+it/they/she+reach+[ind.]

 INPUT STRING:	الجميع
     IS_TRANS:	AljmyE
        INDEX:	P21W21
      OFFSETS:	95-101
       TOKENS:	P21W28-P21W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jamiyE_1]
   UNSPLITVOC:	(AljamiyE)
          POS:	DET+NOUN
          VOC:	Al+jamiyE
        GLOSS:	the+all, entire, every, whole

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P21W22
      OFFSETS:	102-103
       TOKENS:	P21W29-P21W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	ويبقي
     IS_TRANS:	wybqy
        INDEX:	P22W1
      OFFSETS:	0-5
       TOKENS:	P22W1-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(wiyiboqaY)
          POS:	CONJ+IV3MS+IV
          VOC:	wi+yi+boqaY
        GLOSS:	and+he/it+remain

 INPUT STRING:	الانتظار
     IS_TRANS:	AlAntZAr
        INDEX:	P22W2
      OFFSETS:	6-14
       TOKENS:	P22W3-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AinotiZAr_1]
   UNSPLITVOC:	(AlAinotiZAr)
          POS:	DET+NOUN
          VOC:	Al+AinotiZAr
        GLOSS:	the+waiting/anticipating

 INPUT STRING:	فيما
     IS_TRANS:	fymA
        INDEX:	P22W3
      OFFSETS:	15-19
       TOKENS:	P22W4-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(fiymA)
          POS:	PREP+REL_PRON
          VOC:	fiy+mA
        GLOSS:	in/ by+what/which

 INPUT STRING:	ستسفر
     IS_TRANS:	stsfr
        INDEX:	P22W4
      OFFSETS:	20-25
       TOKENS:	P22W6-P22W7
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>asofar_1]
   UNSPLITVOC:	(satusofiru)
          POS:	FUT_PART+IV3FS+IV+IVSUFF_MOOD:I
          VOC:	sa+tu+sofir+u
        GLOSS:	will+it/they/she+cause/produce/result in+[ind.]

 INPUT STRING:	عنه
     IS_TRANS:	Enh
        INDEX:	P22W5
      OFFSETS:	26-29
       TOKENS:	P22W8-P22W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean~uh)
          POS:	PREP+PRON_3MS
          VOC:	Ean~+uh
        GLOSS:	(away) from, off, about, on, over+he it

 INPUT STRING:	الأيام
     IS_TRANS:	Al>yAm
        INDEX:	P22W6
      OFFSETS:	30-36
       TOKENS:	P22W10-P22W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(AlAiy~Am)
          POS:	DET+NOUN
          VOC:	Al+Aiy~Am
        GLOSS:	the+today/some day/ever/days

 INPUT STRING:	لمعرفة
     IS_TRANS:	lmErfp
        INDEX:	P22W7
      OFFSETS:	37-43
       TOKENS:	P22W11-P22W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEorifap_1]
   UNSPLITVOC:	(limaEorifap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	li+maEorif+ap
        GLOSS:	for/to+knowledge/information+[fem.sg.]

 INPUT STRING:	الحقيقة
     IS_TRANS:	AlHqyqp
        INDEX:	P22W8
      OFFSETS:	44-51
       TOKENS:	P22W13-P22W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haqiyqap_1]
   UNSPLITVOC:	(AlHaqiyqap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Haqiyq+ap
        GLOSS:	the+truth/reality/truth/facts+[fem.sg.]

 INPUT STRING:	الغائبة
     IS_TRANS:	AlgA}bp
        INDEX:	P22W9
      OFFSETS:	52-59
       TOKENS:	P22W14-P22W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gA}ib_1]
   UNSPLITVOC:	(AlgA}ibap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+gA}ib+ap
        GLOSS:	the+absent+[fem.sg.]

 INPUT STRING:	[
     IS_TRANS:	[
        INDEX:	P23W1
      OFFSETS:	0-1
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	([)
          POS:	PUNC
          VOC:	[
        GLOSS:	[

 INPUT STRING:	عزيزي
     IS_TRANS:	Ezyzy
        INDEX:	P23W2
      OFFSETS:	1-6
       TOKENS:	P23W2-P23W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eaziyziy_1]
   UNSPLITVOC:	(Eaziyziy)
          POS:	ADJ
          VOC:	Eaziyziy
        GLOSS:	dear

 INPUT STRING:	الزائر
     IS_TRANS:	AlzA}r
        INDEX:	P23W3
      OFFSETS:	7-13
       TOKENS:	P23W3-P23W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zA}ir_1]
   UNSPLITVOC:	(Alz~A}ir)
          POS:	DET+NOUN
          VOC:	Al+zA}ir
        GLOSS:	the+visitor/tourist

 INPUT STRING:	يتوجب
     IS_TRANS:	ytwjb
        INDEX:	P23W4
      OFFSETS:	14-19
       TOKENS:	P23W4-P23W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tawaj~ab_1]
   UNSPLITVOC:	(yitowaj~ib)
          POS:	IV3MS+IV
          VOC:	yi+towaj~ib
        GLOSS:	he/it+have to/be compelled

 INPUT STRING:	عليك
     IS_TRANS:	Elyk
        INDEX:	P23W5
      OFFSETS:	20-24
       TOKENS:	P23W5-P23W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayk)
          POS:	PREP+PRON_2MS
          VOC:	EalaY+ak
        GLOSS:	on/above+you

 INPUT STRING:	التسجيل
     IS_TRANS:	Altsjyl
        INDEX:	P23W6
      OFFSETS:	25-32
       TOKENS:	P23W7-P23W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tasojiyl_1]
   UNSPLITVOC:	(Alt~asojiyl)
          POS:	DET+NOUN
          VOC:	Al+tasojiyl
        GLOSS:	the+registration/recording/documentation

 INPUT STRING:	للمشاهدة
     IS_TRANS:	llm$Ahdp
        INDEX:	P23W7
      OFFSETS:	33-41
       TOKENS:	P23W8-P23W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$Ahodap_1]
   UNSPLITVOC:	(lilmi$Ahodap)
          POS:	PREP+DET+NOUN+NSUFF_FEM_SG
          VOC:	li+Al+mi$Ahod+ap
        GLOSS:	for/to+the+observation/viewing/inspection+[fem.sg.]

 INPUT STRING:	الرابط
     IS_TRANS:	AlrAbT
        INDEX:	P23W8
      OFFSETS:	42-48
       TOKENS:	P23W10-P23W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAbiT_1]
   UNSPLITVOC:	(Alr~AbiT)
          POS:	DET+NOUN
          VOC:	Al+rAbiT
        GLOSS:	the+link

 INPUT STRING:	للتسجيل
     IS_TRANS:	lltsjyl
        INDEX:	P23W9
      OFFSETS:	49-56
       TOKENS:	P23W11-P23W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tasojiyl_1]
   UNSPLITVOC:	(lilt~asojiyl)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+tasojiyl
        GLOSS:	for/to+the+registration/recording/documentation

 INPUT STRING:	اضغط
     IS_TRANS:	ADgT
        INDEX:	P23W10
      OFFSETS:	57-61
       TOKENS:	P23W13-P23W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DagaT_1]
   UNSPLITVOC:	(AiDogaT)
          POS:	CV+CVSUFF_SUBJ:2MS
          VOC:	AiDogaT+(null)
        GLOSS:	press+you

 INPUT STRING:	هنا
     IS_TRANS:	hnA
        INDEX:	P23W11
      OFFSETS:	62-65
       TOKENS:	P23W14-P23W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hunA_1]
   UNSPLITVOC:	(hunA)
          POS:	ADV
          VOC:	hunA
        GLOSS:	here

 INPUT STRING:	]
     IS_TRANS:	]
        INDEX:	P23W12
      OFFSETS:	66-67
       TOKENS:	P23W15-P23W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(])
          POS:	PUNC
          VOC:	]
        GLOSS:	]

 INPUT STRING:	ياراجل
     IS_TRANS:	yArAjl
        INDEX:	P24W1
      OFFSETS:	0-6
       TOKENS:	P24W1-P24W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[rAjil_1]
   UNSPLITVOC:	(yArAjil)
          POS:	VOC_PART+NOUN
          VOC:	yaA+rAjil
        GLOSS:	oh+man

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P24W2
      OFFSETS:	7-9
       TOKENS:	P24W3-P24W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he/it

 INPUT STRING:	معسكر
     IS_TRANS:	mEskr
        INDEX:	P24W3
      OFFSETS:	10-15
       TOKENS:	P24W4-P24W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muEasokar_1]
   UNSPLITVOC:	(muEasokar)
          POS:	NOUN
          VOC:	muEasokar
        GLOSS:	camp/encampment

 INPUT STRING:	كشافة
     IS_TRANS:	k$Afp
        INDEX:	P24W4
      OFFSETS:	16-21
       TOKENS:	P24W5-P24W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ki$Afap_1]
   UNSPLITVOC:	(ki$Afap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	ki$Af+ap
        GLOSS:	scouting/reconnaissance/exploration+[fem.sg.]

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P24W5
      OFFSETS:	22-23
       TOKENS:	P24W6-P24W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P24W6
      OFFSETS:	23-24
       TOKENS:	P24W7-P24W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P24W7
      OFFSETS:	25-27
       TOKENS:	P24W8-P24W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	معسكر
     IS_TRANS:	mEskr
        INDEX:	P24W8
      OFFSETS:	28-33
       TOKENS:	P24W9-P24W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muEasokar_1]
   UNSPLITVOC:	(muEasokar)
          POS:	NOUN
          VOC:	muEasokar
        GLOSS:	camp/encampment

 INPUT STRING:	للجيش
     IS_TRANS:	lljy$
        INDEX:	P24W9
      OFFSETS:	34-39
       TOKENS:	P24W10-P24W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jay$_1]
   UNSPLITVOC:	(liljay$)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+jay$
        GLOSS:	for/to+the+army/troops

 INPUT STRING:	التانى
     IS_TRANS:	AltAnY
        INDEX:	P24W10
      OFFSETS:	40-46
       TOKENS:	P24W12-P24W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAniy_1]
   UNSPLITVOC:	(Alt~Aniy)
          POS:	DET+ADJ
          VOC:	Al+tAniy
        GLOSS:	the+second

 INPUT STRING:	المصرى
     IS_TRANS:	AlmSrY
        INDEX:	P24W11
      OFFSETS:	47-53
       TOKENS:	P24W13-P24W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(AlmaSoriy)
          POS:	DET+ADJ
          VOC:	Al+maSoriy
        GLOSS:	the+Egyptian

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P24W12
      OFFSETS:	54-55
       TOKENS:	P24W14-P24W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	ثانيا
     IS_TRANS:	vAnyA
        INDEX:	P25W1
      OFFSETS:	0-5
       TOKENS:	P25W1-P25W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(vAniyAF)
          POS:	ADJ_NUM+CASE_INDEF_ACC
          VOC:	vAniy+AF
        GLOSS:	second/next+[acc.indef.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P25W2
      OFFSETS:	6-8
       TOKENS:	P25W2-P25W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الوارد
     IS_TRANS:	AlwArd
        INDEX:	P25W3
      OFFSETS:	9-15
       TOKENS:	P25W3-P25W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wArid_1]
   UNSPLITVOC:	(AlwArid)
          POS:	DET+NOUN
          VOC:	Al+wArid
        GLOSS:	the+arriving/newcomer/new arrival

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P25W4
      OFFSETS:	16-18
       TOKENS:	P25W4-P25W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	تكون
     IS_TRANS:	tkwn
        INDEX:	P25W5
      OFFSETS:	19-23
       TOKENS:	P25W5-P25W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(tikuwn)
          POS:	IV3FS+IV
          VOC:	ti+kuwn
        GLOSS:	it/they/she+be

 INPUT STRING:	قذيفة
     IS_TRANS:	q*yfp
        INDEX:	P25W6
      OFFSETS:	24-29
       TOKENS:	P25W6-P25W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qa*iyfap_1]
   UNSPLITVOC:	(qa*iyfap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	qa*iyf+ap
        GLOSS:	shell/bomb/shells/bombs+[fem.sg.]

 INPUT STRING:	قديمة
     IS_TRANS:	qdymp
        INDEX:	P25W7
      OFFSETS:	30-35
       TOKENS:	P25W7-P25W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qadiym_1]
   UNSPLITVOC:	(qadiymap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	qadiym+ap
        GLOSS:	old/ancient/old/ancients+[fem.sg.]

 INPUT STRING:	انفجرت
     IS_TRANS:	Anfjrt
        INDEX:	P25W8
      OFFSETS:	36-42
       TOKENS:	P25W8-P25W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[{inofajar_1]
   UNSPLITVOC:	({inofajarat)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	{inofajar+at
        GLOSS:	explode/erupt+it/they/she [verb]

 INPUT STRING:	فادت
     IS_TRANS:	fAdt
        INDEX:	P25W9
      OFFSETS:	43-47
       TOKENS:	P25W9-P25W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ad~aY_1]
   UNSPLITVOC:	(fa>ad~it)
          POS:	CONJ+PV+PVSUFF_SUBJ:3FS
          VOC:	fa+>ad~+it
        GLOSS:	so/and+perform /carry out+it/they/she

 INPUT STRING:	لهذا
     IS_TRANS:	lh*A
        INDEX:	P25W10
      OFFSETS:	48-52
       TOKENS:	P25W11-P25W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ha*A_1]
   UNSPLITVOC:	(liha*A)
          POS:	PREP+DEM_PRON_MS
          VOC:	li+ha*A
        GLOSS:	for/to+this [masc.sg.]

 INPUT STRING:	او
     IS_TRANS:	Aw
        INDEX:	P26W1
      OFFSETS:	0-2
       TOKENS:	P26W1-P26W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	ماس
     IS_TRANS:	mAs
        INDEX:	P26W2
      OFFSETS:	3-6
       TOKENS:	P26W2-P26W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAs_1]
   UNSPLITVOC:	(mAs)
          POS:	NOUN
          VOC:	mAs
        GLOSS:	circuit

 INPUT STRING:	كهربائى
     IS_TRANS:	khrbA}Y
        INDEX:	P26W3
      OFFSETS:	7-14
       TOKENS:	P26W3-P26W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kahorabA}iy_1]
   UNSPLITVOC:	(kahorabA}iy)
          POS:	ADJ
          VOC:	kahorabA}iy
        GLOSS:	electrical

 INPUT STRING:	ادى
     IS_TRANS:	AdY
        INDEX:	P26W4
      OFFSETS:	15-18
       TOKENS:	P26W4-P26W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ad~aY_1]
   UNSPLITVOC:	(>ad~aY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	>ad~aY+(null)
        GLOSS:	perform /carry out+he/it

 INPUT STRING:	الى
     IS_TRANS:	AlY
        INDEX:	P26W5
      OFFSETS:	19-22
       TOKENS:	P26W5-P26W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AilaY_1]
   UNSPLITVOC:	(AilaY)
          POS:	PREP
          VOC:	AilaY
        GLOSS:	to/towards

 INPUT STRING:	ارتفاع
     IS_TRANS:	ArtfAE
        INDEX:	P26W6
      OFFSETS:	23-29
       TOKENS:	P26W6-P26W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AirotifAE_1]
   UNSPLITVOC:	(AirotifAE)
          POS:	NOUN
          VOC:	AirotifAE
        GLOSS:	rise/increase/elevation

 INPUT STRING:	حرارة
     IS_TRANS:	HrArp
        INDEX:	P26W7
      OFFSETS:	30-35
       TOKENS:	P26W7-P26W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HarArap_1]
   UNSPLITVOC:	(HarArap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HarAr+ap
        GLOSS:	temperature/heat/fever+[fem.sg.]

 INPUT STRING:	دانة
     IS_TRANS:	dAnp
        INDEX:	P26W8
      OFFSETS:	36-40
       TOKENS:	P26W8-P26W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAnap_1]
   UNSPLITVOC:	(dAnap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	dAn+ap
