 INPUT STRING:	هو
        INDEX:	P27W3
      OFFSETS:	9-13
       TOKENS:	P27W4-P27W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waqaf_1]
   UNSPLITVOC:	(Hayuqaf)
          POS:	FUT_PART+IV3MS+IV
          VOC:	Ha+yu+qaf
        GLOSS:	will+he/it+stop/cease/stand

 INPUT STRING:	اما
     IS_TRANS:	AmA
        INDEX:	P27W4
      OFFSETS:	14-17
       TOKENS:	P27W6-P27W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(AmA)
          POS:	TYPO
          VOC:	AmA
        GLOSS:	nogloss

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P27W5
      OFFSETS:	18-22
       TOKENS:	P27W7-P27W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	واول
     IS_TRANS:	wAwl
        INDEX:	P27W6
      OFFSETS:	23-27
       TOKENS:	P27W8-P27W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>aw~al_2]
   UNSPLITVOC:	(wi>aw~al)
          POS:	CONJ+ADJ_NUM
          VOC:	wi+>aw~al
        GLOSS:	and+first

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P27W7
      OFFSETS:	28-30
       TOKENS:	P27W10-P27W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_2]
   UNSPLITVOC:	(mano)
          POS:	REL_PRON
          VOC:	mano
        GLOSS:	who/whom

 INPUT STRING:	سيحاسب
     IS_TRANS:	syHAsb
        INDEX:	P27W8
      OFFSETS:	31-37
       TOKENS:	P27W11-P27W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[AitHAsib_1]
   UNSPLITVOC:	(sayuHAsab)
          POS:	FUT_PART+IV3MS+IV_PASS
          VOC:	sa+yu+HAsab
        GLOSS:	will+he/it+be held responsible

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P27W9
      OFFSETS:	38-40
       TOKENS:	P27W13-P27W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الدم
     IS_TRANS:	Aldm
        INDEX:	P27W10
      OFFSETS:	41-45
       TOKENS:	P27W14-P27W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dam~_1]
   UNSPLITVOC:	(Ald~am~)
          POS:	DET+NOUN
          VOC:	Al+dam~
        GLOSS:	the+blood

 INPUT STRING:	وكل
     IS_TRANS:	wkl
        INDEX:	P27W11
      OFFSETS:	46-49
       TOKENS:	P27W15-P27W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~)
          POS:	CONJ+NOUN_QUANT
          VOC:	wi+kul~
        GLOSS:	and+all/every/entire/whole

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P27W12
      OFFSETS:	50-54
       TOKENS:	P27W17-P27W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which

 INPUT STRING:	شاف
     IS_TRANS:	$Af
        INDEX:	P27W13
      OFFSETS:	55-58
       TOKENS:	P27W18-P27W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($Af)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$Af+(null)
        GLOSS:	look+he/it

 INPUT STRING:	الدم
     IS_TRANS:	Aldm
        INDEX:	P27W14
      OFFSETS:	59-63
       TOKENS:	P27W19-P27W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dam~_1]
   UNSPLITVOC:	(Ald~am~)
          POS:	DET+NOUN
          VOC:	Al+dam~
        GLOSS:	the+blood

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P27W15
      OFFSETS:	64-66
       TOKENS:	P27W20-P27W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الدنيا
     IS_TRANS:	AldnyA
        INDEX:	P27W16
      OFFSETS:	67-73
       TOKENS:	P27W21-P27W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dunoyA_1]
   UNSPLITVOC:	(Ald~unoyA)
          POS:	DET+NOUN
          VOC:	Al+dunoyA
        GLOSS:	the+world

 INPUT STRING:	وماسعاش
     IS_TRANS:	wmAsEA$
        INDEX:	P27W17
      OFFSETS:	74-81
       TOKENS:	P27W22-P27W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[saEA_1]
   UNSPLITVOC:	(wimA_saEA$)
          POS:	CONJ+NEG_PART+PV+PVSUFF_SUBJ:3MS+NEG_PART
          VOC:	wi+mA+saEA+(null)+$
        GLOSS:	and+not+go for+he/it+not

 INPUT STRING:	للحق
     IS_TRANS:	llHq
        INDEX:	P27W18
      OFFSETS:	82-86
       TOKENS:	P27W26-P27W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(lilHaq~)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+Haq~
        GLOSS:	for/to+the+right, prerogative, truth

 INPUT STRING:	هيسال
     IS_TRANS:	hysAl
        INDEX:	P27W19
      OFFSETS:	87-92
       TOKENS:	P27W28-P27W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sa>al_1]
   UNSPLITVOC:	(hayus>al)
          POS:	FUT_PART+IV3MS+IV_PASS
          VOC:	ha+yu+s>al
        GLOSS:	will+he/it+be asked

 INPUT STRING:	ابشروا
     IS_TRANS:	Ab$rwA
        INDEX:	P28W1
      OFFSETS:	0-6
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>abo$ir_1]
   UNSPLITVOC:	(>abo$iruwA)
          POS:	CV+CVSUFF_SUBJ:2P
          VOC:	>abo$ir+uwA
        GLOSS:	rejoice+you [masc.pl] [verb]

 INPUT STRING:	ياللي
     IS_TRANS:	yAlly
        INDEX:	P28W2
      OFFSETS:	7-12
       TOKENS:	P28W2-P28W2
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(yAlly)
          POS:	NO_FUNC
          VOC:	yAlly
        GLOSS:	nogloss

 INPUT STRING:	عملتوا
     IS_TRANS:	EmltwA
        INDEX:	P28W3
      OFFSETS:	13-19
       TOKENS:	P28W3-P28W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(EamaltuwA)
          POS:	PV+PVSUFF_SUBJ:2P
          VOC:	Eamal+tuwA
        GLOSS:	do+you

 INPUT STRING:	تقييم
     IS_TRANS:	tqyym
        INDEX:	P28W4
      OFFSETS:	20-25
       TOKENS:	P28W4-P28W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taqoyiym_1]
   UNSPLITVOC:	(taqoyiym)
          POS:	NOUN
          VOC:	taqoyiym
        GLOSS:	evaluation/assessment/rating

 INPUT STRING:	سيء
     IS_TRANS:	sy'
        INDEX:	P28W5
      OFFSETS:	26-29
       TOKENS:	P28W5-P28W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[say~i}_1]
   UNSPLITVOC:	(say~i})
          POS:	ADJ
          VOC:	say~i}
        GLOSS:	bad/worse

 INPUT STRING:	الشهيد
     IS_TRANS:	Al$hyd
        INDEX:	P28W6
      OFFSETS:	30-36
       TOKENS:	P28W6-P28W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahiyd_1]
   UNSPLITVOC:	(Al$~ahiyd)
          POS:	DET+NOUN
          VOC:	Al+$ahiyd
        GLOSS:	the+martyr/martyrs

 INPUT STRING:	هيقولكم
     IS_TRANS:	hyqwlkm
        INDEX:	P28W7
      OFFSETS:	37-44
       TOKENS:	P28W7-P28W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(Hayiquwllkum)
          POS:	FUT_PART+IV3MS+IV+PREP+PRON_2P
          VOC:	Ha+yi+quwl+l+kum
        GLOSS:	will+he/it+say+for/to+you[masc.pl.]

 INPUT STRING:	عملتوا
     IS_TRANS:	EmltwA
        INDEX:	P28W8
      OFFSETS:	45-51
       TOKENS:	P28W11-P28W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(EamaltuwA)
          POS:	PV+PVSUFF_SUBJ:2P
          VOC:	Eamal+tuwA
        GLOSS:	do+you

 INPUT STRING:	تقييم
     IS_TRANS:	tqyym
        INDEX:	P28W9
      OFFSETS:	52-57
       TOKENS:	P28W12-P28W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taqoyiym_1]
   UNSPLITVOC:	(taqoyiym)
          POS:	NOUN
          VOC:	taqoyiym
        GLOSS:	evaluation/assessment/rating

 INPUT STRING:	سيء
     IS_TRANS:	sy'
        INDEX:	P28W10
      OFFSETS:	58-61
       TOKENS:	P28W13-P28W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[say~i}_1]
   UNSPLITVOC:	(say~i})
          POS:	ADJ
          VOC:	say~i}
        GLOSS:	bad/worse

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P28W11
      OFFSETS:	62-65
       TOKENS:	P28W14-P28W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layoh_1]
   UNSPLITVOC:	(layoh)
          POS:	INTERROG_ADV
          VOC:	layoh
        GLOSS:	why

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P28W12
      OFFSETS:	65-66
       TOKENS:	P28W15-P28W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P28W13
      OFFSETS:	66-67
       TOKENS:	P28W16-P28W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P28W14
      OFFSETS:	68-70
       TOKENS:	P28W17-P28W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he

 INPUT STRING:	اان
     IS_TRANS:	AAn
        INDEX:	P28W15
      OFFSETS:	71-74
       TOKENS:	P28W18-P28W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(AAn)
          POS:	TYPO
          VOC:	AAn
        GLOSS:	nogloss

 INPUT STRING:	غلطت
     IS_TRANS:	glTt
        INDEX:	P28W16
      OFFSETS:	75-79
       TOKENS:	P28W19-P28W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[giliT_1]
   UNSPLITVOC:	(giliTt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	giliT+t
        GLOSS:	make mistake+I

 INPUT STRING:	اني
     IS_TRANS:	Any
        INDEX:	P28W17
      OFFSETS:	80-83
       TOKENS:	P28W20-P28W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~iy)
          POS:	SUB_CONJ+PRON_1S
          VOC:	<in~+iy
        GLOSS:	that+I

 INPUT STRING:	دافعت
     IS_TRANS:	dAfEt
        INDEX:	P28W18
      OFFSETS:	84-89
       TOKENS:	P28W22-P28W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dAfiE_1]
   UNSPLITVOC:	(dAfiEt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	dAfiE+t
        GLOSS:	defend+I [verb]

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P28W19
      OFFSETS:	90-92
       TOKENS:	P28W23-P28W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from, off, about, on, over

 INPUT STRING:	حقي
     IS_TRANS:	Hqy
        INDEX:	P28W20
      OFFSETS:	93-96
       TOKENS:	P28W24-P28W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~iy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Haq~+iy
        GLOSS:	right, prerogative, truth+my

 INPUT STRING:	وحقكم
     IS_TRANS:	wHqkm
        INDEX:	P28W21
      OFFSETS:	97-102
       TOKENS:	P28W26-P28W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(wiHaq~kum)
          POS:	CONJ+NOUN+POSS_PRON_2P
          VOC:	wi+Haq~+kum
        GLOSS:	and+right, prerogative, truth+your

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P28W22
      OFFSETS:	102-103
       TOKENS:	P28W29-P28W29
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P28W23
      OFFSETS:	103-104
       TOKENS:	P28W30-P28W30
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P29W1
      OFFSETS:	0-5
       TOKENS:	P29W1-P29W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(wiAll~ah)
          POS:	CONJ+NOUN_PROP
          VOC:	wi+All~ah
        GLOSS:	and+Allah/God

 INPUT STRING:	اعلم
     IS_TRANS:	AElm
        INDEX:	P29W2
      OFFSETS:	6-10
       TOKENS:	P29W3-P29W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEolam_1]
   UNSPLITVOC:	(>aEolam)
          POS:	ADJ_COMP
          VOC:	>aEolam
        GLOSS:	more/most knowledgeable

