 INPUT STRING:	ده
     IS_TRANS:	wSryH
        INDEX:	P20W14
      OFFSETS:	64-69
       TOKENS:	P20W17-P20W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SariyH_1]
   UNSPLITVOC:	(wiSariyH)
          POS:	CONJ+ADJ
          VOC:	wi+SariyH
        GLOSS:	and+candid/sincere

 INPUT STRING:	ومنطقي
     IS_TRANS:	wmnTqy
        INDEX:	P20W15
      OFFSETS:	70-76
       TOKENS:	P20W19-P20W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manoTiqiy_1]
   UNSPLITVOC:	(wimanoTiqiy)
          POS:	CONJ+ADJ
          VOC:	wi+manoTiqiy
        GLOSS:	and+logical

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P20W16
      OFFSETS:	77-78
       TOKENS:	P20W21-P20W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and/particle introducing an oath

 INPUT STRING:	اتوقع
     IS_TRANS:	AtwqE
        INDEX:	P20W17
      OFFSETS:	79-84
       TOKENS:	P20W22-P20W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitowaq~aE_1]
   UNSPLITVOC:	(Aatawaq~aE)
          POS:	IV1S+IV
          VOC:	Aa+tawaq~aE
        GLOSS:	I+expect/count on/anticipate/be expected/be counted on/be anticipated

 INPUT STRING:	محاولة
     IS_TRANS:	mHAwlp
        INDEX:	P20W18
      OFFSETS:	85-91
       TOKENS:	P20W23-P20W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muHAwalap_1]
   UNSPLITVOC:	(muHAwalap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	muHAwal+ap
        GLOSS:	attempt/effort/attempts/efforts+[fem.sg.]

 INPUT STRING:	اغتياله
     IS_TRANS:	AgtyAlh
        INDEX:	P20W19
      OFFSETS:	92-99
       TOKENS:	P20W24-P20W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AigotiyAl_1]
   UNSPLITVOC:	(AigotiyAluh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	AigotiyAl+uh
        GLOSS:	assassination/murder+his/its

 INPUT STRING:	قريبا
     IS_TRANS:	qrybA
        INDEX:	P20W20
      OFFSETS:	100-105
       TOKENS:	P20W26-P20W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qariyb_1]
   UNSPLITVOC:	(qariybAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	qariyb+AF
        GLOSS:	relative/relatives+[acc.indef.]

 INPUT STRING:	كلامه
     IS_TRANS:	klAmh
        INDEX:	P21W1
      OFFSETS:	0-5
       TOKENS:	P21W1-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAmuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	kalAm+uh
        GLOSS:	speech/statement/remark/talk/saying+his/its

 INPUT STRING:	محترم
     IS_TRANS:	mHtrm
        INDEX:	P21W2
      OFFSETS:	6-11
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muHotaram_1]
   UNSPLITVOC:	(muHotaram)
          POS:	ADJ
          VOC:	muHotaram
        GLOSS:	esteemed/respected/respectable

 INPUT STRING:	جدا
     IS_TRANS:	jdA
        INDEX:	P21W3
      OFFSETS:	12-15
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	much/very+[acc.indef.]

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P21W4
      OFFSETS:	16-17
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	مقنع
     IS_TRANS:	mqnE
        INDEX:	P21W5
      OFFSETS:	18-22
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqoniE_1]
   UNSPLITVOC:	(muqoniE)
          POS:	ADJ
          VOC:	muqoniE
        GLOSS:	convincing/persuasive

 INPUT STRING:	جدا
     IS_TRANS:	jdA
        INDEX:	P21W6
      OFFSETS:	23-26
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	much/very+[acc.indef.]

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P22W1
      OFFSETS:	0-4
       TOKENS:	P22W1-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	يولى
     IS_TRANS:	ywlY
        INDEX:	P22W2
      OFFSETS:	5-9
       TOKENS:	P22W3-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~ay_1]
   UNSPLITVOC:	(yiwal~iy)
          POS:	IV3MS+IV
          VOC:	yi+wal~iy
        GLOSS:	he/it+put in charge/entrust/commission/be put in charge/be entrusted

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P22W3
      OFFSETS:	10-12
       TOKENS:	P22W4-P22W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[man_1]
   UNSPLITVOC:	(man)
          POS:	REL_PRON
          VOC:	man
        GLOSS:	who/whom

 INPUT STRING:	يصلح
     IS_TRANS:	ySlH
        INDEX:	P22W4
      OFFSETS:	13-17
       TOKENS:	P22W5-P22W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[SolaH_1]
   UNSPLITVOC:	(yuSoliH)
          POS:	IV3MS+IV
          VOC:	yu+SoliH
        GLOSS:	he/it+reconcile/compromise/put in order/repair

