 INPUT STRING:	لا
   UNSPLITVOC:	(Sal~aY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Sal~aY+(null)
        GLOSS:	pray/worship+he/it [verb]

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P47W12
      OFFSETS:	61-65
       TOKENS:	P47W17-P47W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	علية
     IS_TRANS:	Elyp
        INDEX:	P47W13
      OFFSETS:	66-70
       TOKENS:	P47W18-P47W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+him/it

 INPUT STRING:	والة
     IS_TRANS:	wAlp
        INDEX:	P47W14
      OFFSETS:	71-75
       TOKENS:	P47W20-P47W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[|l_1]
   UNSPLITVOC:	(wi|luh)
          POS:	CONJ+NOUN+POSS_PRON_3MS
          VOC:	wi+|l+uh
        GLOSS:	and+family/clan+his/its

 INPUT STRING:	واصاحبة
     IS_TRANS:	wASAHbp
        INDEX:	P47W15
      OFFSETS:	76-83
       TOKENS:	P47W23-P47W23
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(wASAHbp)
          POS:	TYPO
          VOC:	wASAHbp
        GLOSS:	nogloss

 INPUT STRING:	قال
     IS_TRANS:	qAl
        INDEX:	P47W16
      OFFSETS:	84-87
       TOKENS:	P47W24-P47W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAl)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	qAl+(null)
        GLOSS:	say+he/it [verb]

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P47W17
      OFFSETS:	88-90
       TOKENS:	P47W25-P47W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	لة
     IS_TRANS:	lp
        INDEX:	P47W18
      OFFSETS:	91-93
       TOKENS:	P47W26-P47W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luh)
          POS:	PREP+PRON_3MS
          VOC:	li+uh
        GLOSS:	for/to+him/it

 INPUT STRING:	اجر
     IS_TRANS:	Ajr
        INDEX:	P47W19
      OFFSETS:	94-97
       TOKENS:	P47W28-P47W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ajor_1]
   UNSPLITVOC:	(>ajor)
          POS:	NOUN
          VOC:	>ajor
        GLOSS:	remuneration/recompense

 INPUT STRING:	كبير
     IS_TRANS:	kbyr
        INDEX:	P47W20
      OFFSETS:	98-102
       TOKENS:	P47W29-P47W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kibiyr_1]
   UNSPLITVOC:	(kibiyr)
          POS:	ADJ
          VOC:	kibiyr
        GLOSS:	large/great/important/major

 INPUT STRING:	قد
     IS_TRANS:	qd
        INDEX:	P47W21
      OFFSETS:	103-105
       TOKENS:	P47W30-P47W30
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qado_1]
   UNSPLITVOC:	(qado)
          POS:	VERB_PART
          VOC:	qado
        GLOSS:	may, might, perhaps, maybe, possibly, probably

 INPUT STRING:	شهد
     IS_TRANS:	$hd
        INDEX:	P47W22
      OFFSETS:	106-109
       TOKENS:	P47W31-P47W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$ahad_1]
   UNSPLITVOC:	($ahad)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$ahad+(null)
        GLOSS:	witness/observe+he/it [verb]

 INPUT STRING:	بدر
     IS_TRANS:	bdr
        INDEX:	P47W23
      OFFSETS:	110-113
       TOKENS:	P47W32-P47W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bador_2]
   UNSPLITVOC:	(bador)
          POS:	NOUN_PROP
          VOC:	bador
        GLOSS:	Badr

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W24
      OFFSETS:	113-114
       TOKENS:	P47W33-P47W33
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W25
      OFFSETS:	114-115
       TOKENS:	P47W34-P47W34
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W26
      OFFSETS:	115-116
       TOKENS:	P47W35-P47W35
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W27
      OFFSETS:	116-117
       TOKENS:	P47W36-P47W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W28
      OFFSETS:	117-118
       TOKENS:	P47W37-P47W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W29
      OFFSETS:	118-119
       TOKENS:	P47W38-P47W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W30
      OFFSETS:	119-120
       TOKENS:	P47W39-P47W39
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W31
      OFFSETS:	120-121
       TOKENS:	P47W40-P47W40
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W32
      OFFSETS:	121-122
       TOKENS:	P47W41-P47W41
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W33
      OFFSETS:	122-123
       TOKENS:	P47W42-P47W42
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W34
      OFFSETS:	123-124
       TOKENS:	P47W43-P47W43
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P47W35
      OFFSETS:	124-125
       TOKENS:	P47W44-P47W44
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	ونحن
     IS_TRANS:	wnHn
        INDEX:	P48W1
      OFFSETS:	0-4
       TOKENS:	P48W1-P48W2
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[naHonu_1]
   UNSPLITVOC:	(wanaHonu)
          POS:	CONJ+PRON_1P
          VOC:	wa+naHonu
        GLOSS:	and+we

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P48W2
      OFFSETS:	5-7
       TOKENS:	P48W3-P48W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	حربنا
     IS_TRANS:	HrbnA
        INDEX:	P48W3
      OFFSETS:	8-13
       TOKENS:	P48W4-P48W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Harob_1]
   UNSPLITVOC:	(HarobinA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Harob+nA
        GLOSS:	war+our

 INPUT STRING:	المجيدة
     IS_TRANS:	Almjydp
        INDEX:	P48W4
      OFFSETS:	14-21
       TOKENS:	P48W6-P48W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majiyd_1]
   UNSPLITVOC:	(Almajiydap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+majiyd+ap
        GLOSS:	the+glorious/exalted+[fem.sg.]

 INPUT STRING:	اكتوووووووووووووووبر
     IS_TRANS:	Aktwwwwwwwwwwwwwwwbr
        INDEX:	P48W5
      OFFSETS:	22-42
       TOKENS:	P48W7-P48W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ukotuwbar_1]
   UNSPLITVOC:	(>ukotuwbar)
          POS:	NOUN_PROP
          VOC:	>ukotuwbar
        GLOSS:	October

 INPUT STRING:	القائد
     IS_TRANS:	AlqA}d
        INDEX:	P48W6
      OFFSETS:	43-49
       TOKENS:	P48W8-P48W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qA}id_1]
   UNSPLITVOC:	(AlqA}id)
          POS:	DET+NOUN
          VOC:	Al+qA}id
        GLOSS:	the+leader/commander

 INPUT STRING:	الاعلي
     IS_TRANS:	AlAEly
        INDEX:	P48W7
      OFFSETS:	50-56
       TOKENS:	P48W9-P48W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aEolaY_1]
   UNSPLITVOC:	(Al>aEolaY)
          POS:	DET+ADJ_COMP
          VOC:	Al+>aEolaY
        GLOSS:	the+higher/highest/supreme

 INPUT STRING:	للضربات
     IS_TRANS:	llDrbAt
        INDEX:	P48W8
      OFFSETS:	57-64
       TOKENS:	P48W10-P48W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Darobap_1]
   UNSPLITVOC:	(lilD~arabAt)
          POS:	PREP+DET+NOUN+NSUFF_FEM_PL
          VOC:	li+Al+Darab+At
        GLOSS:	to/for+the+blows/strikes/shots+[fem.pl.]

 INPUT STRING:	الجوية
     IS_TRANS:	Aljwyp
        INDEX:	P48W9
      OFFSETS:	65-71
       TOKENS:	P48W12-P48W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jaw~iy_1]
   UNSPLITVOC:	(Aljaw~iy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+jaw~iy~+ap
        GLOSS:	the+air/aerial/atmospheric+[fem.sg.]

 INPUT STRING:	سيادة
     IS_TRANS:	syAdp
        INDEX:	P48W10
      OFFSETS:	72-77
       TOKENS:	P48W13-P48W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siyAdap_1]
   UNSPLITVOC:	(siyAdap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	siyAd+ap
        GLOSS:	His/Her Excellency+[fem.sg.]

 INPUT STRING:	الرئيس
     IS_TRANS:	Alr}ys
        INDEX:	P48W11
      OFFSETS:	78-84
       TOKENS:	P48W14-P48W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra}iys_1]
   UNSPLITVOC:	(Alr~a}iys)
          POS:	DET+NOUN
          VOC:	Al+ra}iys
        GLOSS:	the+president/head/chairman

 INPUT STRING:	وان
     IS_TRANS:	wAn
        INDEX:	P48W12
      OFFSETS:	85-88
       TOKENS:	P48W15-P48W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(wi<in)
          POS:	CONJ+SUB_CONJ
          VOC:	wi+<in
        GLOSS:	and+Although,even if, despite, in spite of the fact that, verily, truly

 INPUT STRING:	كنتم
     IS_TRANS:	kntm
        INDEX:	P48W13
      OFFSETS:	89-93
       TOKENS:	P48W17-P48W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kuntum)
          POS:	PV+PVSUFF_SUBJ:2P
          VOC:	kun+tum
        GLOSS:	be+you [pl.] [verb]

 INPUT STRING:	تكذبون
     IS_TRANS:	tk*bwn
        INDEX:	P48W14
      OFFSETS:	94-100
       TOKENS:	P48W18-P48W18
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ka*ab-i_1]
   UNSPLITVOC:	(tako*ibuwna)
          POS:	IV2MP+IV+IVSUFF_SUBJ:MP_MOOD:I
          VOC:	ta+ko*ib+uwna
        GLOSS:	you [masc.pl.]+lie/deceive+[masc.pl.]

 INPUT STRING:	فكفي
     IS_TRANS:	fkfy
        INDEX:	P48W15
      OFFSETS:	101-105
       TOKENS:	P48W19-P48W20
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[kafaY-i_1]
   UNSPLITVOC:	(fakafaY)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS
          VOC:	fa+kafaY+(null)
        GLOSS:	so/and+be enough/suffice+he/it [verb]

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P48W16
      OFFSETS:	106-111
       TOKENS:	P48W21-P48W22
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`h_1]
   UNSPLITVOC:	(waAll~`hi)
          POS:	PREP+NOUN_PROP+CASE_DEF_GEN
          VOC:	wa+All~`h+i
        GLOSS:	by+Allah/God+[def.gen.]

 INPUT STRING:	كفي
     IS_TRANS:	kfy
        INDEX:	P48W17
      OFFSETS:	112-115
       TOKENS:	P48W23-P48W23
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[kafaY-i_1]
   UNSPLITVOC:	(kafaY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kafaY+(null)
        GLOSS:	be enough/suffice+he/it [verb]

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P48W18
      OFFSETS:	116-121
       TOKENS:	P48W24-P48W25
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[All~`h_1]
   UNSPLITVOC:	(waAll~`hi)
          POS:	PREP+NOUN_PROP+CASE_DEF_GEN
          VOC:	wa+All~`h+i
        GLOSS:	by+Allah/God+[def.gen.]

 INPUT STRING:	كفي
     IS_TRANS:	kfy
        INDEX:	P48W19
      OFFSETS:	122-125
       TOKENS:	P48W26-P48W26
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[kafaY-i_1]
   UNSPLITVOC:	(kafaY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kafaY+(null)
        GLOSS:	be enough/suffice+he/it [verb]

 INPUT STRING:	فلم
     IS_TRANS:	flm
        INDEX:	P48W20
      OFFSETS:	126-129
       TOKENS:	P48W27-P48W28
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lamo_1]
   UNSPLITVOC:	(falamo)
          POS:	CONJ+NEG_PART
          VOC:	fa+lamo
        GLOSS:	so/and+did not

 INPUT STRING:	ابكي
     IS_TRANS:	Abky
        INDEX:	P48W21
      OFFSETS:	130-134
       TOKENS:	P48W29-P48W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bakay_1]
   UNSPLITVOC:	(Aabokiy)
          POS:	IV1S+IV
          VOC:	Aa+bokiy
        GLOSS:	I+cry/weep

 INPUT STRING:	يوما
     IS_TRANS:	ywmA
        INDEX:	P48W22
      OFFSETS:	135-139
       TOKENS:	P48W30-P48W30
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[yawom_1]
   UNSPLITVOC:	(yawomAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	yawom+AF
        GLOSS:	day+[acc.indef.]

 INPUT STRING:	كما
     IS_TRANS:	kmA
        INDEX:	P48W23
      OFFSETS:	140-143
       TOKENS:	P48W31-P48W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamA_1]
   UNSPLITVOC:	(kamA)
          POS:	CONJ
          VOC:	kamA
        GLOSS:	and/as/also

 INPUT STRING:	بكيت
     IS_TRANS:	bkyt
        INDEX:	P48W24
      OFFSETS:	144-148
       TOKENS:	P48W32-P48W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[bakaY_1]
   UNSPLITVOC:	(bakiyt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	bakiy+t
        GLOSS:	cry/weep+I [verb]

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P48W25
      OFFSETS:	149-152
       TOKENS:	P48W33-P48W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الرئيس
     IS_TRANS:	Alr}ys
        INDEX:	P48W26
      OFFSETS:	153-159
       TOKENS:	P48W34-P48W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ra}iys_1]
   UNSPLITVOC:	(Alr~a}iys)
          POS:	DET+NOUN
          VOC:	Al+ra}iys
        GLOSS:	the+president/head/chairman

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P48W27
      OFFSETS:	159-160
       TOKENS:	P48W35-P48W35
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P48W28
      OFFSETS:	160-161
       TOKENS:	P48W36-P48W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P48W29
      OFFSETS:	161-162
       TOKENS:	P48W37-P48W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	وانت
     IS_TRANS:	wAnt
        INDEX:	P48W30
      OFFSETS:	163-167
       TOKENS:	P48W38-P48W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(wiAinota)
          POS:	CONJ+PRON_2MS
          VOC:	wi+Ainota
        GLOSS:	and+you [masc.sg.]

 INPUT STRING:	كانت
     IS_TRANS:	kAnt
        INDEX:	P48W31
      OFFSETS:	168-172
       TOKENS:	P48W40-P48W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAnit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	kAn+it
        GLOSS:	be+it/they/she [verb]

 INPUT STRING:	الحاشية
     IS_TRANS:	AlHA$yp
        INDEX:	P48W32
      OFFSETS:	173-180
       TOKENS:	P48W41-P48W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HA$oyap_1]
   UNSPLITVOC:	(AlHA$oyap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+HA$oy+ap
        GLOSS:	the+margin/edge/retinue+[fem.sg.]

 INPUT STRING:	قد
     IS_TRANS:	qd
        INDEX:	P48W33
      OFFSETS:	181-183
       TOKENS:	P48W42-P48W42
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qado_1]
   UNSPLITVOC:	(qado)
          POS:	VERB_PART
          VOC:	qado
        GLOSS:	may, might, perhaps, maybe, possibly, probably

 INPUT STRING:	خانت
     IS_TRANS:	xAnt
        INDEX:	P48W34
      OFFSETS:	184-188
       TOKENS:	P48W43-P48W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xAn_1]
   UNSPLITVOC:	(xAnit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	xAn+it
        GLOSS:	betray/deceive/fail+it/they/she [verb]

 INPUT STRING:	البلاد
     IS_TRANS:	AlblAd
        INDEX:	P48W35
      OFFSETS:	189-195
       TOKENS:	P48W44-P48W44
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(AlbilAd)
          POS:	DET+NOUN
          VOC:	Al+bilAd
        GLOSS:	the+countries

 INPUT STRING:	فهو
     IS_TRANS:	fhw
        INDEX:	P48W36
      OFFSETS:	196-199
       TOKENS:	P48W45-P48W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(fahuw~a)
          POS:	RC_PART+PRON_3MS
          VOC:	fa+huw~a
        GLOSS:	so/then+he/it

 INPUT STRING:	لم
     IS_TRANS:	lm
        INDEX:	P48W37
      OFFSETS:	200-202
       TOKENS:	P48W47-P48W47
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lamo_1]
   UNSPLITVOC:	(lamo)
          POS:	NEG_PART
          VOC:	lamo
        GLOSS:	did not

 INPUT STRING:	يخون
     IS_TRANS:	yxwn
        INDEX:	P48W38
      OFFSETS:	203-207
       TOKENS:	P48W48-P48W48
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAn_1]
   UNSPLITVOC:	(yaxuwn)
          POS:	IV3MS+IV
          VOC:	ya+xuwn
        GLOSS:	he/it+betray/deceive/fail

 INPUT STRING:	فكيف
     IS_TRANS:	fkyf
        INDEX:	P49W1
      OFFSETS:	0-4
       TOKENS:	P49W1-P49W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kayof_1]
   UNSPLITVOC:	(fakayof)
          POS:	CONJ+INTERROG_ADV
          VOC:	fa+kayof
        GLOSS:	so/and+how

 INPUT STRING:	ترضون
     IS_TRANS:	trDwn
        INDEX:	P49W2
      OFFSETS:	5-10
       TOKENS:	P49W3-P49W3
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[raDiy-a_1]
   UNSPLITVOC:	(taroDawona)
          POS:	IV2MP+IV+IVSUFF_SUBJ:MP_MOOD:I
          VOC:	ta+roD+awona
        GLOSS:	you [masc.pl.]+be pleased/agree/approve+[masc.pl.]

 INPUT STRING:	السجن
     IS_TRANS:	Alsjn
        INDEX:	P49W3
      OFFSETS:	11-16
       TOKENS:	P49W4-P49W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sijon_1]
   UNSPLITVOC:	(Als~ijon)
          POS:	DET+NOUN
          VOC:	Al+sijon
