 INPUT STRING:	سلام
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumArosap_1]
   UNSPLITVOC:	(bimumArosap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+mumAros+ap
        GLOSS:	with/by+practice+[fem.sg.]

 INPUT STRING:	الحقوق
     IS_TRANS:	AlHqwq
        INDEX:	P26W9
      OFFSETS:	50-56
       TOKENS:	P26W11-P26W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(AlHuquwq)
          POS:	DET+NOUN
          VOC:	Al+Huquwq
        GLOSS:	the+truth/right/against/towards/rights/law

 INPUT STRING:	السياسية
     IS_TRANS:	AlsyAsyp
        INDEX:	P26W10
      OFFSETS:	57-65
       TOKENS:	P26W12-P26W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siyAsiy_1]
   UNSPLITVOC:	(Als~iyAsiy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+siyAsiy~+ap
        GLOSS:	the+political+[fem.sg.]

 INPUT STRING:	كان
     IS_TRANS:	kAn
        INDEX:	P26W11
      OFFSETS:	66-69
       TOKENS:	P26W13-P26W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAn)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAn+(null)
        GLOSS:	be/was/were+he/it

 INPUT STRING:	غرضه
     IS_TRANS:	grDh
        INDEX:	P26W12
      OFFSETS:	70-74
       TOKENS:	P26W14-P26W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[garaD_1]
   UNSPLITVOC:	(garaDuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	garaD+uh
        GLOSS:	goal/purpose/objective/goals/objectives/articles/items/things+his/its

 INPUT STRING:	إستهلاك
     IS_TRANS:	<sthlAk
        INDEX:	P26W13
      OFFSETS:	75-82
       TOKENS:	P26W16-P26W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AisotiholAk_1]
   UNSPLITVOC:	(AisotiholAk)
          POS:	NOUN
          VOC:	AisotiholAk
        GLOSS:	consuming/consumption/discharge/amortization

 INPUT STRING:	إعلامي
     IS_TRANS:	<ElAmy
        INDEX:	P26W14
      OFFSETS:	83-89
       TOKENS:	P26W17-P26W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iEolAmiy~_1]
   UNSPLITVOC:	(<iEolAmiy~)
          POS:	ADJ
          VOC:	<iEolAmiy~
        GLOSS:	media/information

 INPUT STRING:	محلي
     IS_TRANS:	mHly
        INDEX:	P26W15
      OFFSETS:	90-94
       TOKENS:	P26W18-P26W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maHal~iy_1]
   UNSPLITVOC:	(maHal~iy)
          POS:	ADJ
          VOC:	maHal~iy
        GLOSS:	local

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P26W16
      OFFSETS:	95-96
       TOKENS:	P26W19-P26W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	دولي
     IS_TRANS:	dwly
        INDEX:	P26W17
      OFFSETS:	97-101
       TOKENS:	P26W20-P26W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawliy_1]
   UNSPLITVOC:	(dawliy)
          POS:	ADJ
          VOC:	dawliy
        GLOSS:	universal/internationally/world-wide

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P27W1
      OFFSETS:	0-1
       TOKENS:	P27W1-P27W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	لم
     IS_TRANS:	lm
        INDEX:	P27W2
      OFFSETS:	2-4
       TOKENS:	P27W2-P27W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[lam_1]
   UNSPLITVOC:	(lam)
          POS:	NEG_PART
          VOC:	lam
        GLOSS:	did not

 INPUT STRING:	تتخذ
     IS_TRANS:	ttx*
        INDEX:	P27W3
      OFFSETS:	5-9
       TOKENS:	P27W3-P27W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitaxa*_1]
   UNSPLITVOC:	(titaxi*)
          POS:	IV3FS+IV
          VOC:	ti+taxi*
        GLOSS:	it/she/they+take/adopt

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P27W4
      OFFSETS:	10-13
       TOKENS:	P27W4-P27W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+him/it

 INPUT STRING:	الحكومة
     IS_TRANS:	AlHkwmp
        INDEX:	P27W5
      OFFSETS:	14-21
       TOKENS:	P27W6-P27W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(AlHukuwmap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Hukuwm+ap
        GLOSS:	the+government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	أي
     IS_TRANS:	>y
        INDEX:	P27W6
      OFFSETS:	22-24
       TOKENS:	P27W7-P27W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	إجراءات
     IS_TRANS:	<jrA'At
        INDEX:	P27W7
      OFFSETS:	25-32
       TOKENS:	P27W8-P27W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<ijorA'_1]
   UNSPLITVOC:	(<ijorA'At)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	<ijorA'+At
        GLOSS:	conducting/undertaking/carrying out/process/measure/measures/steps+[fem.pl.]

 INPUT STRING:	جدية
     IS_TRANS:	jdyp
        INDEX:	P27W8
      OFFSETS:	33-37
       TOKENS:	P27W9-P27W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[jid~iy~_1]
   UNSPLITVOC:	(jid~iy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	jid~iy~+ap
        GLOSS:	serious/earnest+[fem.sg.]

 INPUT STRING:	بل
     IS_TRANS:	bl
        INDEX:	P27W9
      OFFSETS:	38-40
       TOKENS:	P27W10-P27W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bal_1]
   UNSPLITVOC:	(bal)
          POS:	CONJ
          VOC:	bal
        GLOSS:	Rather/even/but/yet/however

 INPUT STRING:	أتسمت
     IS_TRANS:	>tsmt
        INDEX:	P27W10
      OFFSETS:	41-46
       TOKENS:	P27W11-P27W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>it~asam_1]
   UNSPLITVOC:	(>it~asamit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	>it~asam+it
        GLOSS:	characterized+it/they/she

 INPUT STRING:	بالتعنت
     IS_TRANS:	bAltEnt
        INDEX:	P27W11
      OFFSETS:	47-54
       TOKENS:	P27W12-P27W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEan~ut_1]
   UNSPLITVOC:	(biAlt~aEan~ut)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+taEan~ut
        GLOSS:	with/by+the+obstinacy/stubbornness

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P27W12
      OFFSETS:	55-56
       TOKENS:	P27W14-P27W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w)
          POS:	TYPO
          VOC:	w
        GLOSS:	nogloss

 INPUT STRING:	التغابي
     IS_TRANS:	AltgAby
        INDEX:	P27W13
      OFFSETS:	57-64
       TOKENS:	P27W15-P27W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tagAbiy_1]
   UNSPLITVOC:	(AltagAbiy)
          POS:	DET+NOUN
          VOC:	Al+tagAbiy
        GLOSS:	the+stupidity

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P27W14
      OFFSETS:	64-65
       TOKENS:	P27W16-P27W16
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P27W15
      OFFSETS:	65-66
       TOKENS:	P27W17-P27W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	مرحبا
     IS_TRANS:	mrHbA
        INDEX:	P28W1
      OFFSETS:	0-5
       TOKENS:	P28W1-P28W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maroHabAF_1]
   UNSPLITVOC:	(maroHabAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	maroHab+AF
        GLOSS:	hello+[acc.indef.]

 INPUT STRING:	مجرد
     IS_TRANS:	mjrd
        INDEX:	P29W1
      OFFSETS:	0-4
       TOKENS:	P29W1-P29W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mujar~ad_1]
   UNSPLITVOC:	(mujar~ad)
          POS:	ADJ
          VOC:	mujar~ad
        GLOSS:	bare/pure/naked (eye)/devoid of

 INPUT STRING:	تفسير
     IS_TRANS:	tfsyr
        INDEX:	P29W2
      OFFSETS:	5-10
       TOKENS:	P29W2-P29W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tafosiyr_1]
   UNSPLITVOC:	(tafosiyr)
          POS:	NOUN
          VOC:	tafosiyr
        GLOSS:	explanation/commentary/exegesis/Quranic commentary/explanations/commentaries

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P29W3
      OFFSETS:	11-15
       TOKENS:	P29W3-P29W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	NOUN
          VOC:	mumokin
        GLOSS:	possibilities

 INPUT STRING:	يكون
     IS_TRANS:	ykwn
        INDEX:	P29W4
      OFFSETS:	16-20
       TOKENS:	P29W4-P29W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(yikuwn)
          POS:	IV3MS+IV
          VOC:	yi+kuwn
        GLOSS:	he/it+be/was/were

 INPUT STRING:	خارج
     IS_TRANS:	xArj
        INDEX:	P29W5
      OFFSETS:	21-25
       TOKENS:	P29W5-P29W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xArij_1]
   UNSPLITVOC:	(xArij)
          POS:	NOUN
          VOC:	xArij
        GLOSS:	outside/outer part/overseas/exterior

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P29W6
      OFFSETS:	26-28
       TOKENS:	P29W6-P29W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	(away) from/off/about/on/over

 INPUT STRING:	الموضوع
     IS_TRANS:	AlmwDwE
        INDEX:	P29W7
      OFFSETS:	29-36
       TOKENS:	P29W7-P29W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawDuwE_1]
   UNSPLITVOC:	(AlmawDuwE)
          POS:	DET+NOUN
          VOC:	Al+mawDuwE
        GLOSS:	the+subject/theme/issue/subjects/themes/issues

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P30W1
      OFFSETS:	0-2
       TOKENS:	P30W1-P30W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	رابط
     IS_TRANS:	rAbT
        INDEX:	P30W2
      OFFSETS:	3-7
       TOKENS:	P30W2-P30W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAbiT_1]
   UNSPLITVOC:	(rAbiT)
          POS:	NOUN
          VOC:	rAbiT
        GLOSS:	tying/connecting

 INPUT STRING:	لوضعه
     IS_TRANS:	lwDEh
        INDEX:	P30W3
      OFFSETS:	8-13
       TOKENS:	P30W3-P30W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waDoE_1]
   UNSPLITVOC:	(liwaDoEuh)
          POS:	PREP+NOUN.VN+POSS_PRON_3MS
          VOC:	li+waDoE+uh
        GLOSS:	for/to+laying down/putting/placing/situation/status/condition/conditions+his/its

 INPUT STRING:	أستاذ
     IS_TRANS:	>stA*
        INDEX:	P30W4
      OFFSETS:	14-19
       TOKENS:	P30W6-P30W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>usotA*_1]
   UNSPLITVOC:	(>usotA*)
          POS:	NOUN
          VOC:	>usotA*
        GLOSS:	professor/professors

 INPUT STRING:	بلبل
     IS_TRANS:	blbl
        INDEX:	P30W5
      OFFSETS:	20-24
       TOKENS:	P30W7-P30W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bulobul_1]
   UNSPLITVOC:	(bulobul)
          POS:	NOUN_PROP
          VOC:	bulobul
        GLOSS:	Bulbul

 INPUT STRING:	تحت
     IS_TRANS:	tHt
        INDEX:	P30W6
      OFFSETS:	25-28
       TOKENS:	P30W8-P30W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taHot_1]
   UNSPLITVOC:	(taHot)
          POS:	NOUN
          VOC:	taHot
        GLOSS:	under

 INPUT STRING:	تعليقه
     IS_TRANS:	tElyqh
        INDEX:	P30W7
      OFFSETS:	29-35
       TOKENS:	P30W9-P30W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[taEliyq_1]
   UNSPLITVOC:	(taEliyquh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	taEliyq+uh
        GLOSS:	comment/remark/commentary/comments/remarks/commentaries/suspension+his/its

 INPUT STRING:	قرأت
     IS_TRANS:	qr>t
        INDEX:	P30W8
      OFFSETS:	36-40
       TOKENS:	P30W11-P30W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qara>_1]
   UNSPLITVOC:	(qara>t)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	qara>+t
        GLOSS:	read/be read+I

 INPUT STRING:	هالتعليق
     IS_TRANS:	hAltElyq
        INDEX:	P30W9
      OFFSETS:	41-49
       TOKENS:	P30W12-P30W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(hAltElyq)
          POS:	TYPO
          VOC:	hAltElyq
        GLOSS:	nogloss

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P30W10
      OFFSETS:	50-51
       TOKENS:	P30W13-P30W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	لمن
     IS_TRANS:	lmn
        INDEX:	P31W1
      OFFSETS:	0-3
       TOKENS:	P31W1-P31W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_1]
   UNSPLITVOC:	(limano)
          POS:	PREP+REL_PRON
          VOC:	li+mano
        GLOSS:	for/to+who/whom

 INPUT STRING:	لايعلم
     IS_TRANS:	lAyElm
        INDEX:	P31W2
      OFFSETS:	4-10
       TOKENS:	P31W3-P31W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eilim_1]
   UNSPLITVOC:	(lAyaEolam)
          POS:	NEG_PART+IV3MS+IV
          VOC:	lA+ya+Eolam
        GLOSS:	not+he/it+know

 INPUT STRING:	:
     IS_TRANS:	:
        INDEX:	P31W3
      OFFSETS:	10-11
       TOKENS:	P31W5-P31W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(:)
          POS:	PUNC
          VOC:	:
        GLOSS:	nogloss

 INPUT STRING:	فأن
     IS_TRANS:	f>n
        INDEX:	P32W1
      OFFSETS:	0-3
       TOKENS:	P32W1-P32W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in_1]
   UNSPLITVOC:	(fa<in)
          POS:	CONJ+SUB_CONJ
          VOC:	fa+<in
        GLOSS:	so/and+Although/(even) though/even if/despite/in spite of the fact that/verily/truly

 INPUT STRING:	مايثار
     IS_TRANS:	mAyvAr
        INDEX:	P32W2
      OFFSETS:	4-10
       TOKENS:	P32W3-P32W3
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mAyvAr)
          POS:	NO_FUNC
          VOC:	mAyvAr
        GLOSS:	nogloss

 INPUT STRING:	حاليا
     IS_TRANS:	HAlyA
        INDEX:	P32W3
      OFFSETS:	11-16
       TOKENS:	P32W4-P32W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAliy~_1]
   UNSPLITVOC:	(HAliy~AF)
          POS:	ADV+CASE_INDEF_ACC
          VOC:	HAliy~+AF
        GLOSS:	present/current+[acc.indef.]

 INPUT STRING:	بشأن
     IS_TRANS:	b$>n
        INDEX:	P32W4
      OFFSETS:	17-21
       TOKENS:	P32W5-P32W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(bi$a>on)
          POS:	PREP+NOUN
          VOC:	bi+$a>on
        GLOSS:	with/by+matter/affair/case/importance/status/situation/condition/affairs

 INPUT STRING:	دعوه
     IS_TRANS:	dEwh
        INDEX:	P32W5
      OFFSETS:	22-26
       TOKENS:	P32W7-P32W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daEowap_1]
   UNSPLITVOC:	(daEowap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	daEow+ap
        GLOSS:	call/invitation/supplication/calls/invitations/supplications/(Islamic) missionary work/propaganda+[fem.sg.]

 INPUT STRING:	المصريين
     IS_TRANS:	AlmSryyn
        INDEX:	P32W6
      OFFSETS:	27-35
       TOKENS:	P32W8-P32W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(AlmaSoriy~iyn)
          POS:	DET+NOUN+NSUFF_MASC_PL
          VOC:	Al+maSoriy~+iyn
        GLOSS:	the+Egyptian/Egyptians+[masc.pl.]

 INPUT STRING:	المقيمون
     IS_TRANS:	Almqymwn
        INDEX:	P32W7
      OFFSETS:	36-44
       TOKENS:	P32W9-P32W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Almuqiym_1]
   UNSPLITVOC:	(Almuqiymuwn)
          POS:	DET+ADJ+NSUFF_MASC_PL
          VOC:	Al+muqiym+uwn
        GLOSS:	the+resident+[masc.pl.]

 INPUT STRING:	بالخارج
     IS_TRANS:	bAlxArj
        INDEX:	P32W8
      OFFSETS:	45-52
       TOKENS:	P32W10-P32W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xArij_1]
   UNSPLITVOC:	(biAlxArij)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+xArij
        GLOSS:	with/by+the+outside/outer part/overseas/exterior

 INPUT STRING:	للتصويت
     IS_TRANS:	lltSwyt
        INDEX:	P32W9
      OFFSETS:	53-60
       TOKENS:	P32W12-P32W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taSowiyt_1]
   UNSPLITVOC:	(lilt~aSowiyt)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+taSowiyt
        GLOSS:	for/to+the+voting

 INPUT STRING:	فيه
     IS_TRANS:	fyh
        INDEX:	P32W10
      OFFSETS:	61-64
       TOKENS:	P32W14-P32W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+him/it

 INPUT STRING:	عوار
     IS_TRANS:	EwAr
        INDEX:	P32W11
      OFFSETS:	65-69
       TOKENS:	P32W16-P32W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[EawAr_1]
   UNSPLITVOC:	(EawAr)
          POS:	NOUN
          VOC:	EawAr
        GLOSS:	blemish/defect

 INPUT STRING:	شديد
     IS_TRANS:	$dyd
        INDEX:	P32W12
      OFFSETS:	70-74
       TOKENS:	P32W17-P32W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$idiyd_1]
   UNSPLITVOC:	($idiyd)
          POS:	ADJ
          VOC:	$idiyd
        GLOSS:	strong/powerful/well built/vigorous/firm/robust/established/proven

 INPUT STRING:	اذا
     IS_TRANS:	A*A
        INDEX:	P33W1
      OFFSETS:	0-3
       TOKENS:	P33W1-P33W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai*A_1]
   UNSPLITVOC:	(<i*A)
          POS:	SUB_CONJ
          VOC:	<i*A
        GLOSS:	If/whether/when/whenever

 INPUT STRING:	ان
     IS_TRANS:	An
        INDEX:	P33W2
      OFFSETS:	4-6
       TOKENS:	P33W2-P33W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	despite/even if/in spite of the fact that/verily/That/Although/truly

 INPUT STRING:	القانون
     IS_TRANS:	AlqAnwn
        INDEX:	P33W3
      OFFSETS:	7-14
       TOKENS:	P33W3-P33W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAnuwn_1]
   UNSPLITVOC:	(AlqAnuwn)
          POS:	DET+NOUN
          VOC:	Al+qAnuwn
        GLOSS:	the+law/statutes/regulations/laws/rules

 INPUT STRING:	قد
     IS_TRANS:	qd
        INDEX:	P33W4
      OFFSETS:	15-17
       TOKENS:	P33W4-P33W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qad_1]
   UNSPLITVOC:	(qad)
          POS:	NOUN
          VOC:	qad
        GLOSS:	may/might/perhaps/maybe/possibly/probably/already/qad

 INPUT STRING:	حدد
     IS_TRANS:	Hdd
        INDEX:	P33W5
      OFFSETS:	18-21
       TOKENS:	P33W5-P33W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~id_1]
   UNSPLITVOC:	(Had~id)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	Had~id+(null)
        GLOSS:	specify/determine/point/define+he/it

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P33W6
      OFFSETS:	22-24
       TOKENS:	P33W6-P33W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
