 INPUT STRING:	ده
        LEMMA:	[mugomaY_1]
   UNSPLITVOC:	(AlmugomaY)
          POS:	DET+ADJ
          VOC:	Al+mugomaY
        GLOSS:	the+fainted/unconscious

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P16W47
      OFFSETS:	224-229
       TOKENS:	P16W58-P16W59
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P16W48
      OFFSETS:	229-230
       TOKENS:	P16W60-P16W60
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	شوية
     IS_TRANS:	$wyp
        INDEX:	P17W1
      OFFSETS:	0-4
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	الشباب
     IS_TRANS:	Al$bAb
        INDEX:	P17W2
      OFFSETS:	5-11
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Ab~_1]
   UNSPLITVOC:	(Al$~abAb)
          POS:	DET+NOUN
          VOC:	Al+$abAb
        GLOSS:	the+young man/young men

 INPUT STRING:	دول
     IS_TRANS:	dwl
        INDEX:	P17W3
      OFFSETS:	12-15
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dawol_1]
   UNSPLITVOC:	(dawol)
          POS:	DEM_PRON_P
          VOC:	dawol
        GLOSS:	these

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P17W4
      OFFSETS:	16-18
       TOKENS:	P17W4-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	قتلوش
     IS_TRANS:	qtlw$
        INDEX:	P17W5
      OFFSETS:	19-24
       TOKENS:	P17W5-P17W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qatal_1]
   UNSPLITVOC:	(qataluw$)
          POS:	PV+PVSUFF_SUBJ:3P+NEG_PART
          VOC:	qatal+uwA+$
        GLOSS:	kill+they+not

 INPUT STRING:	ضباط
     IS_TRANS:	DbAT
        INDEX:	P17W6
      OFFSETS:	25-29
       TOKENS:	P17W7-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DAbiT_2]
   UNSPLITVOC:	(Dub~AT)
          POS:	NOUN
          VOC:	Dub~AT
        GLOSS:	officers

 INPUT STRING:	الشرطة
     IS_TRANS:	Al$rTp
        INDEX:	P17W7
      OFFSETS:	30-36
       TOKENS:	P17W8-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uroTap_1]
   UNSPLITVOC:	(Al$~uroTap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+$uroT+ap
        GLOSS:	the+police+[fem.sg.]

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P17W8
      OFFSETS:	37-40
       TOKENS:	P17W9-P17W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as, when

 INPUT STRING:	وقعوا
     IS_TRANS:	wqEwA
        INDEX:	P17W9
      OFFSETS:	41-46
       TOKENS:	P17W10-P17W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wiqiE_1]
   UNSPLITVOC:	(wiqoEuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	wiqoE+uwA
        GLOSS:	fall+they

 INPUT STRING:	تحت
     IS_TRANS:	tHt
        INDEX:	P17W10
      OFFSETS:	47-50
       TOKENS:	P17W11-P17W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taHot_1]
   UNSPLITVOC:	(taHot)
          POS:	NOUN
          VOC:	taHot
        GLOSS:	under/beneath

 INPUT STRING:	ايديهم
     IS_TRANS:	Aydyhm
        INDEX:	P17W11
      OFFSETS:	51-57
       TOKENS:	P17W12-P17W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iyd_1]
   UNSPLITVOC:	(Aiydayhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	Aiyday+hum
        GLOSS:	hand+their

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P17W12
      OFFSETS:	58-60
       TOKENS:	P17W14-P17W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	يناير
     IS_TRANS:	ynAyr
        INDEX:	P17W13
      OFFSETS:	61-66
       TOKENS:	P17W15-P17W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yanAyir_1]
   UNSPLITVOC:	(yanAyir)
          POS:	NOUN
          VOC:	yanAyir
        GLOSS:	January

 INPUT STRING:	بل
     IS_TRANS:	bl
        INDEX:	P17W14
      OFFSETS:	67-69
       TOKENS:	P17W16-P17W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bal_1]
   UNSPLITVOC:	(bal)
          POS:	CONJ
          VOC:	bal
        GLOSS:	Rather, even, but, yet, however

 INPUT STRING:	بدلوا
     IS_TRANS:	bdlwA
        INDEX:	P17W15
      OFFSETS:	70-75
       TOKENS:	P17W17-P17W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bad~il_1]
   UNSPLITVOC:	(bad~iluwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	bad~il+uwA
        GLOSS:	exchange/change+they

 INPUT STRING:	معاهم
     IS_TRANS:	mEAhm
        INDEX:	P17W16
      OFFSETS:	76-81
       TOKENS:	P17W18-P17W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maEAhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	maEa+hum
        GLOSS:	with+their

 INPUT STRING:	الهدوم
     IS_TRANS:	Alhdwm
        INDEX:	P17W17
      OFFSETS:	82-88
       TOKENS:	P17W20-P17W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hidomap_1]
   UNSPLITVOC:	(Alhiduwm)
          POS:	DET+NOUN
          VOC:	Al+hiduwm
        GLOSS:	the+clothes

 INPUT STRING:	علشان
     IS_TRANS:	El$An
        INDEX:	P17W18
      OFFSETS:	89-94
       TOKENS:	P17W21-P17W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Eala$a>on)
          POS:	PREP+NOUN
          VOC:	EalaY+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs/matters

 INPUT STRING:	محدش
     IS_TRANS:	mHd$
        INDEX:	P17W19
      OFFSETS:	95-99
       TOKENS:	P17W23-P17W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(mA_Had~i$)
          POS:	NEG_PART+NOUN+NEG_PART
          VOC:	mA+Had~+$
        GLOSS:	not+one/person/individual+not

 INPUT STRING:	يتعرض
     IS_TRANS:	ytErD
        INDEX:	P17W20
      OFFSETS:	100-105
       TOKENS:	P17W26-P17W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AitoEar~aD_1]
   UNSPLITVOC:	(yitoEar~aD)
          POS:	IV3MS+IV
          VOC:	yi+toEar~aD
        GLOSS:	he/it+be exposed to/encounter

 INPUT STRING:	لهم
     IS_TRANS:	lhm
        INDEX:	P17W21
      OFFSETS:	106-109
       TOKENS:	P17W27-P17W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luhum)
          POS:	PREP+PRON_3P
          VOC:	li+hum
        GLOSS:	to+them

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P17W22
      OFFSETS:	110-112
       TOKENS:	P17W29-P17W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	انهم
     IS_TRANS:	Anhm
        INDEX:	P17W23
      OFFSETS:	113-117
       TOKENS:	P17W30-P17W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~uhum)
          POS:	SUB_CONJ+PRON_3P
          VOC:	<in~+hum
        GLOSS:	that+they

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P17W24
      OFFSETS:	118-120
       TOKENS:	P17W32-P17W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	دقيقة
     IS_TRANS:	dqyqp
        INDEX:	P17W25
      OFFSETS:	121-126
       TOKENS:	P17W33-P17W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diqiyqap_1]
   UNSPLITVOC:	(diqiyqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	diqiyq+ap
        GLOSS:	minute+[fem.sg.]

 INPUT STRING:	كانوا
     IS_TRANS:	kAnwA
        INDEX:	P17W26
      OFFSETS:	127-132
       TOKENS:	P17W34-P17W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kAnuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	kAn+uwA
        GLOSS:	be+they

 INPUT STRING:	بيضربوهم
     IS_TRANS:	byDrbwhm
        INDEX:	P17W27
      OFFSETS:	133-141
       TOKENS:	P17W35-P17W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Darab_1]
   UNSPLITVOC:	(biyiDorabuwhum)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P+IVSUFF_DO:3P
          VOC:	bi+yi+Dorab+uwA+hum
        GLOSS:	[present-tense]+they+strike/hit/be struck/be hit+we+them

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P17W28
      OFFSETS:	142-143
       TOKENS:	P17W38-P17W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	يدهسوهم
     IS_TRANS:	ydhswhm
        INDEX:	P17W29
      OFFSETS:	144-151
       TOKENS:	P17W39-P17W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[dahas_1]
   UNSPLITVOC:	(ydhasuwAhum)
          POS:	IV3P+IV+IVSUFF_SUBJ:P+IVSUFF_DO:3P
          VOC:	y+dhas+uwA+hum
        GLOSS:	they+strike+we+them

 INPUT STRING:	بالعربيات
     IS_TRANS:	bAlErbyAt
        INDEX:	P17W30
      OFFSETS:	152-161
       TOKENS:	P17W41-P17W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earabiy~ap_1]
   UNSPLITVOC:	(biAlEarabiy~At)
          POS:	PREP+DET+NOUN+NSUFF_FEM_PL
          VOC:	bi+Al+Earabiy~+At
        GLOSS:	with/by+the+car/cars+[fem.pl.]

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P17W31
      OFFSETS:	162-166
       TOKENS:	P17W43-P17W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	that

 INPUT STRING:	بفلوسنا
     IS_TRANS:	bflwsnA
        INDEX:	P17W32
      OFFSETS:	167-174
       TOKENS:	P17W44-P17W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[filuws_1]
   UNSPLITVOC:	(bifiluwsnA)
          POS:	PREP+NOUN+POSS_PRON_1P
          VOC:	bi+filuws+nA
        GLOSS:	with/by+money+our

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P17W33
      OFFSETS:	174-175
       TOKENS:	P17W47-P17W47
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	شوفوا
     IS_TRANS:	$wfwA
        INDEX:	P18W1
      OFFSETS:	0-5
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uwfuwA)
          POS:	CV+CVSUFF_SUBJ:2P
          VOC:	$uwf+uwA
        GLOSS:	look+they

 INPUT STRING:	بقه
     IS_TRANS:	bqh
        INDEX:	P18W2
      OFFSETS:	6-9
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADJ
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	الشعب
     IS_TRANS:	Al$Eb
        INDEX:	P18W3
      OFFSETS:	10-15
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$aEob_1]
   UNSPLITVOC:	(Al$~aEob)
          POS:	DET+NOUN
          VOC:	Al+$aEob
        GLOSS:	the+people/nation/peoples/nations

 INPUT STRING:	العادي
     IS_TRANS:	AlEAdy
        INDEX:	P18W4
      OFFSETS:	16-22
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAdiy_1]
   UNSPLITVOC:	(AlEAdiy)
          POS:	DET+ADJ
          VOC:	Al+EAdiy
        GLOSS:	the+ordinary/regular/normal

 INPUT STRING:	اخلاقه
     IS_TRANS:	AxlAqh
        INDEX:	P18W5
      OFFSETS:	23-29
       TOKENS:	P18W5-P18W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xuluq_1]
   UNSPLITVOC:	(AxolAquh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	AxolAq+uh
        GLOSS:	morals/character/ethics+his/its

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P18W6
      OFFSETS:	30-33
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aayoh_1]
   UNSPLITVOC:	(>ayoh)
          POS:	INTERROG_PRON
          VOC:	>ayoh
        GLOSS:	what

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P18W7
      OFFSETS:	34-35
       TOKENS:	P18W8-P18W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	انتم
     IS_TRANS:	Antm
        INDEX:	P18W8
      OFFSETS:	36-40
       TOKENS:	P18W9-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotum_1]
   UNSPLITVOC:	(Ainotum)
          POS:	PRON_2P
          VOC:	Ainotum
        GLOSS:	you

 INPUT STRING:	اخلاقكم
     IS_TRANS:	AxlAqkm
        INDEX:	P18W9
      OFFSETS:	41-48
       TOKENS:	P18W10-P18W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xuluq_1]
   UNSPLITVOC:	(AxolAqkum)
          POS:	NOUN+POSS_PRON_2P
          VOC:	AxolAq+kum
        GLOSS:	morals/character/ethics+your

 INPUT STRING:	ايه
     IS_TRANS:	Ayh
        INDEX:	P18W10
      OFFSETS:	49-52
       TOKENS:	P18W12-P18W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aayoh_1]
   UNSPLITVOC:	(>ayoh)
          POS:	INTERROG_PRON
          VOC:	>ayoh
        GLOSS:	what

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P18W11
      OFFSETS:	52-53
       TOKENS:	P18W13-P18W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P19W1
      OFFSETS:	0-1
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	PART
          VOC:	wi
        GLOSS:	while

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P19W2
      OFFSETS:	2-6
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	God/Allah

 INPUT STRING:	برضه
     IS_TRANS:	brDh
        INDEX:	P19W3
      OFFSETS:	7-11
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baroDuh_1]
   UNSPLITVOC:	(baroDuh)
          POS:	ADV
          VOC:	baroDuh
        GLOSS:	still/also

 INPUT STRING:	محتار
     IS_TRANS:	mHtAr
        INDEX:	P19W4
      OFFSETS:	12-17
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miHotAr_1]
   UNSPLITVOC:	(miHotAr)
          POS:	ADJ.VN
          VOC:	miHotAr
        GLOSS:	confused/uncertain/baffled

 INPUT STRING:	ادوس
     IS_TRANS:	Adws
        INDEX:	P19W5
      OFFSETS:	18-22
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAs_1]
   UNSPLITVOC:	(Aaduws)
          POS:	IV1S+IV
          VOC:	Aa+duws
        GLOSS:	I+step on/run over

 INPUT STRING:	انتر
     IS_TRANS:	Antr
        INDEX:	P19W6
      OFFSETS:	23-27
       TOKENS:	P19W6-P19W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Antr)
          POS:	FOREIGN
          VOC:	Antr
        GLOSS:	nogloss

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P19W7
      OFFSETS:	28-29
       TOKENS:	P19W7-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	انشر
     IS_TRANS:	An$r
        INDEX:	P19W8
      OFFSETS:	30-34
       TOKENS:	P19W8-P19W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[na$ar_1]
   UNSPLITVOC:	(Aano$ur)
          POS:	IV1S+IV
          VOC:	Aa+no$ur
        GLOSS:	I+spread

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P19W9
      OFFSETS:	35-38
       TOKENS:	P19W9-P19W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	امسح
     IS_TRANS:	AmsH
        INDEX:	P19W10
      OFFSETS:	39-43
       TOKENS:	P19W10-P19W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[masaH_1]
   UNSPLITVOC:	(AamosaH)
          POS:	IV1S+IV
          VOC:	Aa+mosaH
        GLOSS:	I+wipe off

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P19W11
      OFFSETS:	43-44
       TOKENS:	P19W11-P19W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	عارفين
     IS_TRANS:	EArfyn
        INDEX:	P19W12
      OFFSETS:	45-51
       TOKENS:	P19W12-P19W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EArif_1]
   UNSPLITVOC:	(EArofiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	EArof+iyn
        GLOSS:	knowing/having knowledge of+two

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P19W13
      OFFSETS:	52-55
       TOKENS:	P19W13-P19W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as, when

 INPUT STRING:	تبقى
     IS_TRANS:	tbqY
        INDEX:	P19W14
      OFFSETS:	56-60
       TOKENS:	P19W14-P19W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(tiboqaY)
          POS:	IV2MS+IV
          VOC:	ti+boqaY
        GLOSS:	you+remain/become

 INPUT STRING:	متضايق
     IS_TRANS:	mtDAyq
        INDEX:	P19W15
      OFFSETS:	61-67
       TOKENS:	P19W15-P19W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mitoDAyiq_1]
   UNSPLITVOC:	(mitoDAyiq)
          POS:	ADJ
          VOC:	mitoDAyiq
        GLOSS:	annoyed/inconvenienced

 INPUT STRING:	و
     IS_TRANS:	w
        INDEX:	P19W16
      OFFSETS:	68-69
       TOKENS:	P19W16-P19W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and

 INPUT STRING:	قرفان
     IS_TRANS:	qrfAn
        INDEX:	P19W17
      OFFSETS:	70-75
       TOKENS:	P19W17-P19W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qarofAn_1]
   UNSPLITVOC:	(qarofAn)
          POS:	ADJ
          VOC:	qarofAn
        GLOSS:	disgusted

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P19W18
      OFFSETS:	76-78
       TOKENS:	P19W18-P19W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	حد
     IS_TRANS:	Hd
        INDEX:	P19W19
      OFFSETS:	79-81
       TOKENS:	P19W19-P19W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Had~_1]
   UNSPLITVOC:	(Had~)
          POS:	NOUN
          VOC:	Had~
        GLOSS:	one/person/individual

 INPUT STRING:	لدرجة
     IS_TRANS:	ldrjp
        INDEX:	P19W20
      OFFSETS:	82-87
       TOKENS:	P19W20-P19W21
