 INPUT STRING:	لماذا
 INPUT STRING:	بالقهر
     IS_TRANS:	bAlqhr
        INDEX:	P39W3
      OFFSETS:	9-15
       TOKENS:	P39W3-P39W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qahor_1]
   UNSPLITVOC:	(biAlqahor)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+qahor
        GLOSS:	with/by+the+subjugation/coercion/forcibly/by force

 INPUT STRING:	وأنت
     IS_TRANS:	w>nt
        INDEX:	P39W4
      OFFSETS:	16-20
       TOKENS:	P39W5-P39W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(wiAinota)
          POS:	CONJ+PRON_2MS
          VOC:	wi+Ainota
        GLOSS:	and+you

 INPUT STRING:	ترى
     IS_TRANS:	trY
        INDEX:	P39W5
      OFFSETS:	21-24
       TOKENS:	P39W7-P39W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ra>aY_1]
   UNSPLITVOC:	(taraY)
          POS:	IV2MS+IV
          VOC:	ta+raY
        GLOSS:	you+see

 INPUT STRING:	حقك
     IS_TRANS:	Hqk
        INDEX:	P39W6
      OFFSETS:	25-28
       TOKENS:	P39W8-P39W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~ak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	Haq~+ak
        GLOSS:	right, prerogative, truth+your

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P39W7
      OFFSETS:	29-31
       TOKENS:	P39W10-P39W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	العدالة
     IS_TRANS:	AlEdAlp
        INDEX:	P39W8
      OFFSETS:	32-39
       TOKENS:	P39W11-P39W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EadAlap_1]
   UNSPLITVOC:	(AlEadAlap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+EadAl+ap
        GLOSS:	the+justice/fairness+[fem.sg.]

 INPUT STRING:	يذهب
     IS_TRANS:	y*hb
        INDEX:	P39W9
      OFFSETS:	40-44
       TOKENS:	P39W12-P39W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*ahab_1]
   UNSPLITVOC:	(yi*ohab)
          POS:	IV3MS+IV
          VOC:	yi+*ohab
        GLOSS:	he/it+go

 INPUT STRING:	لغيرك
     IS_TRANS:	lgyrk
        INDEX:	P39W10
      OFFSETS:	45-50
       TOKENS:	P39W13-P39W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[gayor_1]
   UNSPLITVOC:	(ligiyrak)
          POS:	PREP+NOUN+POSS_PRON_2MS
          VOC:	li+giyr+ak
        GLOSS:	for/to+not/other+your

 INPUT STRING:	بمكالمة
     IS_TRANS:	bmkAlmp
        INDEX:	P39W11
      OFFSETS:	51-58
       TOKENS:	P39W16-P39W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mukAlomap_1]
   UNSPLITVOC:	(bimukAlomap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+mukAlom+ap
        GLOSS:	with/by+conversation/discussion+[fem.sg.]

 INPUT STRING:	تليفون
     IS_TRANS:	tlyfwn
        INDEX:	P39W12
      OFFSETS:	59-65
       TOKENS:	P39W18-P39W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tiliyfawn_1]
   UNSPLITVOC:	(tiliyfawn)
          POS:	NOUN
          VOC:	tiliyfawn
        GLOSS:	telephone

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P39W13
      OFFSETS:	65-66
       TOKENS:	P39W19-P39W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	هل
     IS_TRANS:	hl
        INDEX:	P40W1
      OFFSETS:	1-3
       TOKENS:	P40W1-P40W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hal_1]
   UNSPLITVOC:	(hal)
          POS:	INTERROG_PART
          VOC:	hal
        GLOSS:	do?/is?

 INPUT STRING:	اقتحموا
     IS_TRANS:	AqtHmwA
        INDEX:	P40W2
      OFFSETS:	4-11
       TOKENS:	P40W2-P40W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[{iqotaHam_1]
   UNSPLITVOC:	(AiqotaHamuwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	{iqotaHam+uwA
        GLOSS:	assault/storm/burst into+they [verb]

 INPUT STRING:	بيتك
     IS_TRANS:	bytk
        INDEX:	P40W3
      OFFSETS:	12-16
       TOKENS:	P40W3-P40W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bayt_1]
   UNSPLITVOC:	(biytak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	biyt+ak
        GLOSS:	house/verse/verses+your

 INPUT STRING:	فى
     IS_TRANS:	fY
        INDEX:	P40W4
      OFFSETS:	17-19
       TOKENS:	P40W5-P40W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الفجر
     IS_TRANS:	Alfjr
        INDEX:	P40W5
      OFFSETS:	20-25
       TOKENS:	P40W6-P40W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fajor_1]
   UNSPLITVOC:	(Alfajor)
          POS:	DET+NOUN
          VOC:	Al+fajor
        GLOSS:	the+dawn

 INPUT STRING:	ليأخذوك
     IS_TRANS:	ly>x*wk
        INDEX:	P40W6
      OFFSETS:	26-33
       TOKENS:	P40W7-P40W7
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(ly>x*wk)
          POS:	NO_FUNC
          VOC:	ly>x*wk
        GLOSS:	nogloss

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P40W7
      OFFSETS:	34-36
       TOKENS:	P40W8-P40W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	وسط
     IS_TRANS:	wsT
        INDEX:	P40W8
      OFFSETS:	37-40
       TOKENS:	P40W9-P40W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wisoT_1]
   UNSPLITVOC:	(wisoT)
          POS:	NOUN
          VOC:	wisoT
        GLOSS:	cetre/between/among

 INPUT STRING:	أولادك
     IS_TRANS:	>wlAdk
        INDEX:	P40W9
      OFFSETS:	41-47
       TOKENS:	P40W10-P40W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[walad_1]
   UNSPLITVOC:	(AwolAdak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	AwolAd+ak
        GLOSS:	child/son+your

 INPUT STRING:	فيما
     IS_TRANS:	fymA
        INDEX:	P40W10
      OFFSETS:	48-52
       TOKENS:	P40W12-P40W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiymA_1]
   UNSPLITVOC:	(fiymA)
          POS:	SUB_CONJ
          VOC:	fiymA
        GLOSS:	while/as/during

 INPUT STRING:	زوجتك
     IS_TRANS:	zwjtk
        INDEX:	P40W11
      OFFSETS:	53-58
       TOKENS:	P40W13-P40W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zawjap_1]
   UNSPLITVOC:	(zuwjtak)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_2MS
          VOC:	zuwj+ap+ak
        GLOSS:	wife/wives+[fem.sg.]+your

 INPUT STRING:	تحاول
     IS_TRANS:	tHAwl
        INDEX:	P40W12
      OFFSETS:	59-64
       TOKENS:	P40W15-P40W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAwil_1]
   UNSPLITVOC:	(tiHAwil)
          POS:	IV2MS+IV
          VOC:	ti+HAwil
        GLOSS:	you+try

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P40W13
      OFFSETS:	65-67
       TOKENS:	P40W16-P40W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(>ano)
          POS:	SUB_CONJ
          VOC:	>ano
        GLOSS:	That, to

 INPUT STRING:	تستر
     IS_TRANS:	tstr
        INDEX:	P40W14
      OFFSETS:	68-72
       TOKENS:	P40W17-P40W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[satar_1]
   UNSPLITVOC:	(tisotur)
          POS:	IV3FS+IV
          VOC:	ti+sotur
        GLOSS:	it/they/she+cover/hide

 INPUT STRING:	نفسها
     IS_TRANS:	nfshA
        INDEX:	P40W15
      OFFSETS:	73-78
       TOKENS:	P40W18-P40W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosahA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	nafos+hA
        GLOSS:	same/self/selves+its/their/her

 INPUT STRING:	وتهدئ
     IS_TRANS:	wthd}
        INDEX:	P40W16
      OFFSETS:	79-84
       TOKENS:	P40W20-P40W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[had~iaY_1]
   UNSPLITVOC:	(witihad~i})
          POS:	CONJ+IV3FS+IV
          VOC:	wi+ti+had~i}
        GLOSS:	and+it/they/she+calm

 INPUT STRING:	أطفالك
     IS_TRANS:	>TfAlk
        INDEX:	P40W17
      OFFSETS:	85-91
       TOKENS:	P40W22-P40W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(>TfAlak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	>TfAl+ak
        GLOSS:	children+you

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P40W18
      OFFSETS:	91-92
       TOKENS:	P40W24-P40W24
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	هل
     IS_TRANS:	hl
        INDEX:	P41W1
      OFFSETS:	1-3
       TOKENS:	P41W1-P41W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hal_1]
   UNSPLITVOC:	(hal)
          POS:	INTERROG_PART
          VOC:	hal
        GLOSS:	do?/is?

 INPUT STRING:	كادت
     IS_TRANS:	kAdt
        INDEX:	P41W2
      OFFSETS:	4-8
       TOKENS:	P41W2-P41W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kAd-a_1]
   UNSPLITVOC:	(kAdat)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	kAd+at
        GLOSS:	almost/hardly/no sooner+it/they/she [verb]

 INPUT STRING:	عينا
     IS_TRANS:	EynA
        INDEX:	P41W3
      OFFSETS:	9-13
       TOKENS:	P41W3-P41W3
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(EynA)
          POS:	NO_FUNC
          VOC:	EynA
        GLOSS:	nogloss

 INPUT STRING:	أمك
     IS_TRANS:	>mk
        INDEX:	P41W4
      OFFSETS:	14-17
       TOKENS:	P41W4-P41W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>um~_1]
   UNSPLITVOC:	(>um~ak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	>um~+ak
        GLOSS:	mother/maternal/mothers+your

 INPUT STRING:	تعميان
     IS_TRANS:	tEmyAn
        INDEX:	P41W5
      OFFSETS:	18-24
       TOKENS:	P41W6-P41W6
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(tEmyAn)
          POS:	NO_FUNC
          VOC:	tEmyAn
        GLOSS:	nogloss

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P41W6
      OFFSETS:	25-27
       TOKENS:	P41W7-P41W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	البكاء
     IS_TRANS:	AlbkA'
        INDEX:	P41W7
      OFFSETS:	28-34
       TOKENS:	P41W8-P41W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bukA'_1]
   UNSPLITVOC:	(AlbukA')
          POS:	DET+NOUN
          VOC:	Al+bukA'
        GLOSS:	the+crying/weeping

 INPUT STRING:	لأنها
     IS_TRANS:	l>nhA
        INDEX:	P41W8
      OFFSETS:	35-40
       TOKENS:	P41W9-P41W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>an~_1]
   UNSPLITVOC:	(li>an~ahA)
          POS:	PREP+SUB_CONJ+PRON_3FS
          VOC:	li+>an~+hA
        GLOSS:	for+that+it/they/she

 INPUT STRING:	فقط
     IS_TRANS:	fqT
        INDEX:	P41W9
      OFFSETS:	41-44
       TOKENS:	P41W12-P41W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqaT_1]
   UNSPLITVOC:	(faqaT)
          POS:	ADV
          VOC:	faqaT
        GLOSS:	only

 INPUT STRING:	تريد
     IS_TRANS:	tryd
        INDEX:	P41W10
      OFFSETS:	45-49
       TOKENS:	P41W13-P41W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>arAd_1]
   UNSPLITVOC:	(turiyd)
          POS:	IV3FS+IV
          VOC:	tu+riyd
        GLOSS:	she+want

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P41W11
      OFFSETS:	50-52
       TOKENS:	P41W14-P41W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(>ano)
          POS:	SUB_CONJ
          VOC:	>ano
        GLOSS:	That, to

 INPUT STRING:	تراك
     IS_TRANS:	trAk
        INDEX:	P41W12
      OFFSETS:	53-57
       TOKENS:	P41W15-P41W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[ra>aY_1]
   UNSPLITVOC:	(tirAak)
          POS:	IV3FS+IV+IVSUFF_DO:2MS
          VOC:	ti+rA+ak
        GLOSS:	it/they/she+see+you

 INPUT STRING:	قبل
     IS_TRANS:	qbl
        INDEX:	P41W13
      OFFSETS:	58-61
       TOKENS:	P41W17-P41W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qabol_1]
   UNSPLITVOC:	(qabol)
          POS:	NOUN
          VOC:	qabol
        GLOSS:	before/previously/formerly

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P41W14
      OFFSETS:	62-64
       TOKENS:	P41W18-P41W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>ano_1]
   UNSPLITVOC:	(>ano)
          POS:	SUB_CONJ
          VOC:	>ano
        GLOSS:	That, to

 INPUT STRING:	تموت
     IS_TRANS:	tmwt
        INDEX:	P41W15
      OFFSETS:	65-69
       TOKENS:	P41W19-P41W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(timuwt)
          POS:	IV3FS+IV
          VOC:	ti+muwt
        GLOSS:	it/they/she+die/pass away

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P41W16
      OFFSETS:	69-70
       TOKENS:	P41W20-P41W20
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	هل
     IS_TRANS:	hl
        INDEX:	P42W1
      OFFSETS:	1-3
       TOKENS:	P42W1-P42W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hal_1]
   UNSPLITVOC:	(hal)
          POS:	INTERROG_PART
          VOC:	hal
        GLOSS:	do?/is?

 INPUT STRING:	تمنى
     IS_TRANS:	tmnY
        INDEX:	P42W2
      OFFSETS:	4-8
       TOKENS:	P42W2-P42W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taman~aY_1]
   UNSPLITVOC:	(taman~aY)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	taman~aY+(null)
        GLOSS:	desire/wish for/hope+he/it [verb]

 INPUT STRING:	أهلك
     IS_TRANS:	>hlk
        INDEX:	P42W3
      OFFSETS:	9-13
       TOKENS:	P42W3-P42W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ahol_1]
   UNSPLITVOC:	(>aholak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	>ahol+ak
        GLOSS:	family/people/people/families/folk/families/indigenous people+your

 INPUT STRING:	الموت
     IS_TRANS:	Almwt
        INDEX:	P42W4
      OFFSETS:	14-19
       TOKENS:	P42W5-P42W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mawt_1]
   UNSPLITVOC:	(Almawt)
          POS:	DET+NOUN
          VOC:	Al+mawt
        GLOSS:	the+death

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P42W5
      OFFSETS:	20-22
       TOKENS:	P42W6-P42W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	يوم
     IS_TRANS:	ywm
        INDEX:	P42W6
      OFFSETS:	23-26
       TOKENS:	P42W7-P42W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(yawm)
          POS:	NOUN
          VOC:	yawm
        GLOSS:	today/some day/ever/days

 INPUT STRING:	لكى
     IS_TRANS:	lkY
        INDEX:	P42W7
      OFFSETS:	27-30
       TOKENS:	P42W8-P42W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kayo_1]
   UNSPLITVOC:	(likayo)
          POS:	PREP+SUB_CONJ
          VOC:	li+kayo
        GLOSS:	in order+that

 INPUT STRING:	يرتاحوا
     IS_TRANS:	yrtAHwA
        INDEX:	P42W8
      OFFSETS:	31-38
       TOKENS:	P42W10-P42W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AirotAH_1]
   UNSPLITVOC:	(yirotAHuwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+rotAH+uwA
        GLOSS:	they+rest+they

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P42W9
      OFFSETS:	39-41
       TOKENS:	P42W11-P42W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	عذاب
     IS_TRANS:	E*Ab
        INDEX:	P42W10
      OFFSETS:	42-46
       TOKENS:	P42W12-P42W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea*Ab_1]
   UNSPLITVOC:	(Ea*Ab)
          POS:	NOUN
          VOC:	Ea*Ab
        GLOSS:	pain/punishment

 INPUT STRING:	عدم
     IS_TRANS:	Edm
        INDEX:	P42W11
      OFFSETS:	47-50
       TOKENS:	P42W13-P42W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eadam_1]
   UNSPLITVOC:	(Eadam)
          POS:	NOUN
          VOC:	Eadam
        GLOSS:	absence of/lack of/not/non-

 INPUT STRING:	معرفتهم
     IS_TRANS:	mErfthm
        INDEX:	P42W12
      OFFSETS:	51-58
       TOKENS:	P42W14-P42W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[miEorifap_1]
   UNSPLITVOC:	(miEorifithum)
          POS:	NOUN.VN+NSUFF_FEM_SG+POSS_PRON_3P
          VOC:	miEorif+ap+hum
        GLOSS:	knowledge+[fem.sg.]+their

 INPUT STRING:	هل
     IS_TRANS:	hl
        INDEX:	P42W13
      OFFSETS:	59-61
       TOKENS:	P42W16-P42W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hal_1]
   UNSPLITVOC:	(hal)
          POS:	INTERROG_PART
          VOC:	hal
        GLOSS:	do?/is?

 INPUT STRING:	أنت
     IS_TRANS:	>nt
        INDEX:	P42W14
      OFFSETS:	62-65
       TOKENS:	P42W17-P42W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainota_1]
   UNSPLITVOC:	(Ainota)
          POS:	PRON_2MS
          VOC:	Ainota
        GLOSS:	you [masc.sg.]

 INPUT STRING:	حى
     IS_TRANS:	HY
        INDEX:	P42W15
      OFFSETS:	66-68
       TOKENS:	P42W18-P42W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hay~_1]
   UNSPLITVOC:	(Hay~)
          POS:	ADJ
          VOC:	Hay~
        GLOSS:	alive/living/live/lively

 INPUT STRING:	أم
     IS_TRANS:	>m
        INDEX:	P42W16
      OFFSETS:	69-71
       TOKENS:	P42W19-P42W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>amo_1]
   UNSPLITVOC:	(>amo)
          POS:	CONJ
          VOC:	>amo
        GLOSS:	or

 INPUT STRING:	ميت
     IS_TRANS:	myt
        INDEX:	P42W17
      OFFSETS:	72-75
       TOKENS:	P42W20-P42W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[may~it_1]
   UNSPLITVOC:	(may~it)
          POS:	NOUN
          VOC:	may~it
        GLOSS:	dead/lifeless

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P42W18
      OFFSETS:	75-76
       TOKENS:	P42W21-P42W21
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	?

 INPUT STRING:	هل
     IS_TRANS:	hl
        INDEX:	P43W1
      OFFSETS:	1-3
       TOKENS:	P43W1-P43W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hal_1]
   UNSPLITVOC:	(hal)
          POS:	INTERROG_PART
          VOC:	hal
        GLOSS:	do?/is?

 INPUT STRING:	مات
     IS_TRANS:	mAt
        INDEX:	P43W2
      OFFSETS:	4-7
       TOKENS:	P43W2-P43W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAt_1]
   UNSPLITVOC:	(mAt)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	mAt+(null)
        GLOSS:	die/pass away+he/it

 INPUT STRING:	طفلك
     IS_TRANS:	Tflk
        INDEX:	P43W3
      OFFSETS:	8-12
       TOKENS:	P43W3-P43W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Tifl_1]
   UNSPLITVOC:	(Tiflak)
          POS:	NOUN+POSS_PRON_2MS
