 INPUT STRING:	بصراحة
          POS:	PREP+PRON_3FS
          VOC:	EalaY+hA
        GLOSS:	on/above+her/it/them

 INPUT STRING:	اي
     IS_TRANS:	Ay
        INDEX:	P14W55
      OFFSETS:	266-268
       TOKENS:	P14W66-P14W66
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	2
     IS_TRANS:	2
        INDEX:	P14W56
      OFFSETS:	269-270
       TOKENS:	P14W67-P14W67
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[2_1]
   UNSPLITVOC:	(2)
          POS:	NOUN_NUM
          VOC:	2
        GLOSS:	2

 INPUT STRING:	عقلاء
     IS_TRANS:	EqlA'
        INDEX:	P14W57
      OFFSETS:	271-276
       TOKENS:	P14W68-P14W68
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[EAqil_1]
   UNSPLITVOC:	(EuqalA')
          POS:	ADJ
          VOC:	EuqalA'
        GLOSS:	rational/reasonable/judicious

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P14W58
      OFFSETS:	276-277
       TOKENS:	P14W69-P14W69
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	للأسف
     IS_TRANS:	ll>sf
        INDEX:	P15W1
      OFFSETS:	0-5
       TOKENS:	P15W1-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asaf_1]
   UNSPLITVOC:	(lil>asaf)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+>asaf
        GLOSS:	for/to+the+regret/sorry

 INPUT STRING:	بدأوا
     IS_TRANS:	bd>wA
        INDEX:	P15W2
      OFFSETS:	6-11
       TOKENS:	P15W3-P15W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bada>_1]
   UNSPLITVOC:	(bada>uwA)
          POS:	PV+PVSUFF_SUBJ:3P
          VOC:	bada>+uwA
        GLOSS:	start/begin+they

 INPUT STRING:	ينضفوا
     IS_TRANS:	ynDfwA
        INDEX:	P15W3
      OFFSETS:	12-18
       TOKENS:	P15W4-P15W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[naD~af_1]
   UNSPLITVOC:	(yinaD~afuwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+naD~af+uwA
        GLOSS:	they+clean+[pl.]

 INPUT STRING:	مكانهم
     IS_TRANS:	mkAnhm
        INDEX:	P15W4
      OFFSETS:	19-25
       TOKENS:	P15W5-P15W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[makAn_1]
   UNSPLITVOC:	(makAnhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	makAn+hum
        GLOSS:	place/location/position/places/locations/positions+their

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P15W5
      OFFSETS:	26-28
       TOKENS:	P15W7-P15W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	هنا
     IS_TRANS:	hnA
        INDEX:	P15W6
      OFFSETS:	29-32
       TOKENS:	P15W8-P15W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hinA_1]
   UNSPLITVOC:	(hinA)
          POS:	ADV
          VOC:	hinA
        GLOSS:	here/from now on/somewhere

 INPUT STRING:	وتم
     IS_TRANS:	wtm
        INDEX:	P16W1
      OFFSETS:	0-3
       TOKENS:	P16W1-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tam~_1]
   UNSPLITVOC:	(witam~)
          POS:	CONJ+PV+PVSUFF_SUBJ:3MS
          VOC:	wi+tam~+(null)
        GLOSS:	and+conclude/take place+he/it

 INPUT STRING:	هجوم
     IS_TRANS:	hjwm
        INDEX:	P16W2
      OFFSETS:	4-8
       TOKENS:	P16W3-P16W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hujuwm_1]
   UNSPLITVOC:	(hujuwm)
          POS:	NOUN
          VOC:	hujuwm
        GLOSS:	attack/charge/assault

 INPUT STRING:	عليهم
     IS_TRANS:	Elyhm
        INDEX:	P16W3
      OFFSETS:	9-14
       TOKENS:	P16W4-P16W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayhum)
          POS:	PREP+PRON_3P
          VOC:	EalaY+hum
        GLOSS:	on/above+them

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P16W4
      OFFSETS:	15-17
       TOKENS:	P16W6-P16W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	قِبل
     IS_TRANS:	qibl
        INDEX:	P16W5
      OFFSETS:	18-22
       TOKENS:	P16W7-P16W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qibal_1]
   UNSPLITVOC:	(qibal)
          POS:	NOUN
          VOC:	qibal
        GLOSS:	by

 INPUT STRING:	الجيش
     IS_TRANS:	Aljy$
        INDEX:	P16W6
      OFFSETS:	23-28
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jay$_1]
   UNSPLITVOC:	(Aljay$)
          POS:	DET+NOUN
          VOC:	Al+jay$
        GLOSS:	the+army/troops

 INPUT STRING:	م
     IS_TRANS:	m
        INDEX:	P16W7
      OFFSETS:	29-30
       TOKENS:	P16W9-P16W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi_1]
   UNSPLITVOC:	(mi)
          POS:	PREP
          VOC:	mi
        GLOSS:	from/of

 INPUT STRING:	الناحية
     IS_TRANS:	AlnAHyp
        INDEX:	P16W8
      OFFSETS:	31-38
       TOKENS:	P16W10-P16W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAHoyap_1]
   UNSPLITVOC:	(Aln~AHoyap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+nAHoy+ap
        GLOSS:	the+side/perspective/sides/perspectives/areas/regions+[fem.sg.]

 INPUT STRING:	التانية
     IS_TRANS:	AltAnyp
        INDEX:	P16W9
      OFFSETS:	39-46
       TOKENS:	P16W11-P16W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tAniy_1]
   UNSPLITVOC:	(Alt~Anoyap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+tAnoy+ap
        GLOSS:	the+second/next/II/secondly+[fem.sg.]

 INPUT STRING:	والإصابات
     IS_TRANS:	wAl<SAbAt
        INDEX:	P17W1
      OFFSETS:	0-9
       TOKENS:	P17W1-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iSAbap_1]
   UNSPLITVOC:	(wiAl<iSAbAt)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_PL
          VOC:	wi+Al+<iSAb+At
        GLOSS:	and+the+casualty/injury/casualties/injuries/affliction+[fem.pl.]

 INPUT STRING:	كلها
     IS_TRANS:	klhA
        INDEX:	P17W2
      OFFSETS:	10-14
       TOKENS:	P17W3-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~ahA)
          POS:	NOUN_QUANT+POSS_PRON_3FS
          VOC:	kul~+hA
        GLOSS:	all/entire/every/whole+its/their/her

 INPUT STRING:	مصريين
     IS_TRANS:	mSryyn
        INDEX:	P17W3
      OFFSETS:	15-21
       TOKENS:	P17W5-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSoriy_1]
   UNSPLITVOC:	(maSoriyiyn)
          POS:	NOUN+NSUFF_MASC_PL
          VOC:	maSoriy+iyn
        GLOSS:	egyptians/Egytians/Egyptian+[masc.pl.]

 INPUT STRING:	مسيحيين
     IS_TRANS:	msyHyyn
        INDEX:	P17W4
      OFFSETS:	22-29
       TOKENS:	P17W6-P17W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misiyHiy_1]
   UNSPLITVOC:	(misiyHiy~iyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	misiyHiy~+iyn
        GLOSS:	christian+[masc.pl.]

 INPUT STRING:	ومسلمين
     IS_TRANS:	wmslmyn
        INDEX:	P17W5
      OFFSETS:	30-37
       TOKENS:	P17W7-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musolim_1]
   UNSPLITVOC:	(wimusolimiyn)
          POS:	CONJ+NOUN+NSUFF_MASC_PL
          VOC:	wi+musolim+iyn
        GLOSS:	and+Muslim+[masc.pl.]

 INPUT STRING:	ياسيدى
     IS_TRANS:	yAsydY
        INDEX:	P18W1
      OFFSETS:	0-6
       TOKENS:	P18W1-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siyd_1]
   UNSPLITVOC:	(yAsiydiy)
          POS:	VOC_PART+NOUN+POSS_PRON_1S
          VOC:	yA+siyd+iy
        GLOSS:	O/oh+master/lord/masters+my

 INPUT STRING:	معترضناش
     IS_TRANS:	mEtrDnA$
        INDEX:	P18W2
      OFFSETS:	7-15
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mEtrDnA$)
          POS:	NO_FUNC
          VOC:	mEtrDnA$
        GLOSS:	nogloss

 INPUT STRING:	ليهم
     IS_TRANS:	lyhm
        INDEX:	P18W3
      OFFSETS:	16-20
       TOKENS:	P18W5-P18W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liyhum)
          POS:	PREP+PRON_3P
          VOC:	li+hum
        GLOSS:	to+them

 INPUT STRING:	حقوق
     IS_TRANS:	Hqwq
        INDEX:	P18W4
      OFFSETS:	21-25
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Huquwq)
          POS:	NOUN
          VOC:	Huquwq
        GLOSS:	truth/right/against/towards/rights/law

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P18W5
      OFFSETS:	26-29
       TOKENS:	P18W8-P18W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	عينى
     IS_TRANS:	EynY
        INDEX:	P18W6
      OFFSETS:	30-34
       TOKENS:	P18W9-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eayn_1]
   UNSPLITVOC:	(Eiyniy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	Eiyn+iy
        GLOSS:	eye/eyes/water spring/water source/water springs/water sources/notables/ain (Arabic letter)+my

 INPUT STRING:	وراسى
     IS_TRANS:	wrAsY
        INDEX:	P18W7
      OFFSETS:	35-40
       TOKENS:	P18W11-P18W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAs_1]
   UNSPLITVOC:	(wirAsiy)
          POS:	CONJ+NOUN+POSS_PRON_1S
          VOC:	wi+rAs+iy
        GLOSS:	and+top/head/heads+my

 INPUT STRING:	انما
     IS_TRANS:	AnmA
        INDEX:	P18W8
      OFFSETS:	41-45
       TOKENS:	P18W14-P18W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<in~amA_1]
   UNSPLITVOC:	(<in~amA)
          POS:	SUB_CONJ
          VOC:	<in~amA
        GLOSS:	but

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P18W9
      OFFSETS:	46-50
       TOKENS:	P18W15-P18W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whow/whom/what/whose/which

 INPUT STRING:	خلاهم
     IS_TRANS:	xlAhm
        INDEX:	P18W10
      OFFSETS:	51-56
       TOKENS:	P18W16-P18W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(xal~Ahum)
          POS:	PV+PVSUFF_SUBJ:3MS+PVSUFF_DO:3P
          VOC:	xal~A+(null)+hum
        GLOSS:	release/evacuate/allow/be released/be evacuated/be allowed+he/it+them

 INPUT STRING:	ينتظروا
     IS_TRANS:	yntZrwA
        INDEX:	P18W11
      OFFSETS:	57-64
       TOKENS:	P18W18-P18W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AinotaZar_1]
   UNSPLITVOC:	(yinotiZoruwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+notiZor+uwA
        GLOSS:	they+wait/wait for+[pl.]

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P18W12
      OFFSETS:	65-67
       TOKENS:	P18W19-P18W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	السنين
     IS_TRANS:	Alsnyn
        INDEX:	P18W13
      OFFSETS:	68-74
       TOKENS:	P18W20-P18W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sanap_1]
   UNSPLITVOC:	(Alsiniyn)
          POS:	DET+NOUN
          VOC:	Al+siniyn
        GLOSS:	the+year/years

 INPUT STRING:	اللى
     IS_TRANS:	AllY
        INDEX:	P18W14
      OFFSETS:	75-79
       TOKENS:	P18W21-P18W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/whow/whom/what/whose/which

 INPUT STRING:	فاتت
     IS_TRANS:	fAtt
        INDEX:	P18W15
      OFFSETS:	80-84
       TOKENS:	P18W22-P18W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fAt_1]
   UNSPLITVOC:	(fAtit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	fAt+it
        GLOSS:	expire/go by+it/they/she

 INPUT STRING:	دى
     IS_TRANS:	dY
        INDEX:	P18W16
      OFFSETS:	85-87
       TOKENS:	P18W23-P18W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	these/this

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P18W17
      OFFSETS:	88-90
       TOKENS:	P18W24-P18W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	قادرين
     IS_TRANS:	qAdryn
        INDEX:	P18W18
      OFFSETS:	91-97
       TOKENS:	P18W25-P18W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAdir_1]
   UNSPLITVOC:	(qAdoriyn)
          POS:	ADJ.VN+NSUFF_MASC_PL
          VOC:	qAdor+iyn
        GLOSS:	capable/able+[masc.pl.]

 INPUT STRING:	ينتظروا
     IS_TRANS:	yntZrwA
        INDEX:	P18W19
      OFFSETS:	98-105
       TOKENS:	P18W26-P18W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AinotaZar_1]
   UNSPLITVOC:	(yinotiZoruwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+notiZor+uwA
        GLOSS:	they+wait/wait for+[pl.]

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P18W20
      OFFSETS:	106-109
       TOKENS:	P18W27-P18W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as/when

 INPUT STRING:	الاوضاع
     IS_TRANS:	AlAwDAE
        INDEX:	P18W21
      OFFSETS:	110-117
       TOKENS:	P18W28-P18W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waDoE_1]
   UNSPLITVOC:	(AlAwoDAE)
          POS:	DET+NOUN
          VOC:	Al+AwoDAE
        GLOSS:	the+laying down/putting/placing/situation/status/condition/conditions

 INPUT STRING:	تهدا
     IS_TRANS:	thdA
        INDEX:	P18W22
      OFFSETS:	118-122
       TOKENS:	P18W29-P18W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hidiy_1]
   UNSPLITVOC:	(tihodA)
          POS:	IV3FS+IV
          VOC:	ti+hodA
        GLOSS:	it/they/she+calm down

 INPUT STRING:	شوية
     IS_TRANS:	$wyp
        INDEX:	P18W23
      OFFSETS:	123-127
       TOKENS:	P18W30-P18W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$iway~ap_1]
   UNSPLITVOC:	($iway~ap)
          POS:	NOUN_QUANT+NSUFF_FEM_SG
          VOC:	$iway~+ap
        GLOSS:	few/some/a little/afew/little+[fem.sg.]

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P18W24
      OFFSETS:	128-131
       TOKENS:	P18W31-P18W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	المسألة
     IS_TRANS:	Alms>lp
        INDEX:	P18W25
      OFFSETS:	132-139
       TOKENS:	P18W32-P18W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maso>alap_1]
   UNSPLITVOC:	(Almaso>alap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+maso>al+ap
        GLOSS:	the+issue/affair/matter/question/issues/affairs/matters/questions+[fem.sg.]

 INPUT STRING:	استغلال
     IS_TRANS:	AstglAl
        INDEX:	P18W26
      OFFSETS:	140-147
       TOKENS:	P18W33-P18W33
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AisotigolAl_1]
   UNSPLITVOC:	(AisotigolAl)
          POS:	NOUN
          VOC:	AisotigolAl
        GLOSS:	exploitation/utilization

 INPUT STRING:	للتوقيت
     IS_TRANS:	lltwqyt
        INDEX:	P18W27
      OFFSETS:	148-155
       TOKENS:	P18W34-P18W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tawqiyt_1]
   UNSPLITVOC:	(lilt~awqiyt)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+tawqiyt
        GLOSS:	for/to+the+time standard/timing

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P18W28
      OFFSETS:	156-160
       TOKENS:	P18W36-P18W37
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs

 INPUT STRING:	يضغطوا
     IS_TRANS:	yDgTwA
        INDEX:	P18W29
      OFFSETS:	161-167
       TOKENS:	P18W38-P18W38
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DagaT_1]
   UNSPLITVOC:	(yiDogaTuwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yi+DogaT+uwA
        GLOSS:	they+press/push/pressurize/compress/click+[pl.]

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P18W30
      OFFSETS:	168-171
       TOKENS:	P18W39-P18W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الحكومة
     IS_TRANS:	AlHkwmp
        INDEX:	P18W31
      OFFSETS:	172-179
       TOKENS:	P18W40-P18W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hukuwmap_1]
   UNSPLITVOC:	(AlHukuwmap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Hukuwm+ap
        GLOSS:	the+government/administration/governments/administrations+[fem.sg.]

 INPUT STRING:	الحالية
     IS_TRANS:	AlHAlyp
        INDEX:	P18W32
      OFFSETS:	180-187
       TOKENS:	P18W41-P18W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAliy_1]
   UNSPLITVOC:	(AlHAliy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+HAliy~+ap
        GLOSS:	the+current/present+[fem.sg.]

 INPUT STRING:	بطلاباتهم
     IS_TRANS:	bTlAbAthm
        INDEX:	P18W33
      OFFSETS:	188-197
       TOKENS:	P18W42-P18W42
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(bTlAbAthm)
          POS:	TYPO
          VOC:	bTlAbAthm
        GLOSS:	nogloss

 INPUT STRING:	ومع
     IS_TRANS:	wmE
        INDEX:	P19W1
      OFFSETS:	0-3
       TOKENS:	P19W1-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(wimaE)
          POS:	CONJ+NOUN
          VOC:	wi+maEa
        GLOSS:	and+something with/together

 INPUT STRING:	ذلك
     IS_TRANS:	*lk
        INDEX:	P19W2
      OFFSETS:	4-7
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*alik_1]
   UNSPLITVOC:	(*alik)
          POS:	DEM_PRON_MS
          VOC:	*alik
        GLOSS:	that

 INPUT STRING:	طلاباتهم
     IS_TRANS:	TlAbAthm
        INDEX:	P19W3
      OFFSETS:	8-16
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(TlAbAthm)
          POS:	TYPO
          VOC:	TlAbAthm
        GLOSS:	nogloss

 INPUT STRING:	اتنفذت
     IS_TRANS:	Atnf*t
        INDEX:	P19W4
      OFFSETS:	17-23
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitonaf~i*_1]
   UNSPLITVOC:	(Aitonaf~i*it)
          POS:	PV_PASS+PVSUFF_SUBJ:3FS
          VOC:	Aitonaf~i*+it
        GLOSS:	performed/done+she/it

 INPUT STRING:	والكنيسة
     IS_TRANS:	wAlknysp
        INDEX:	P19W5
      OFFSETS:	24-32
       TOKENS:	P19W6-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kiniysap_1]
   UNSPLITVOC:	(wiAlkiniysap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+kiniys+ap
        GLOSS:	and+the+churches+[fem.sg.]

 INPUT STRING:	هتتبنى
     IS_TRANS:	httbnY
        INDEX:	P19W6
      OFFSETS:	33-39
       TOKENS:	P19W8-P19W9
