 INPUT STRING:	بجد
        LEMMA:	[jAzaY_1]
   UNSPLITVOC:	(yujAzaY)
          POS:	IV3MS+IV_PASS
          VOC:	yu+jAzaY
        GLOSS:	he/it+be sanctioned/be rewarded/be punished

 INPUT STRING:	عليها
     IS_TRANS:	ElyhA
        INDEX:	P34W5
      OFFSETS:	20-25
       TOKENS:	P34W6-P34W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalayhA)
          POS:	PREP+PRON_3FS
          VOC:	EalaY+hA
        GLOSS:	on/above+her/it

 INPUT STRING:	المسلم
     IS_TRANS:	Almslm
        INDEX:	P34W6
      OFFSETS:	26-32
       TOKENS:	P34W8-P34W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[musolim_1]
   UNSPLITVOC:	(Almusolim)
          POS:	DET+NOUN
          VOC:	Al+musolim
        GLOSS:	the+Muslin

 INPUT STRING:	واداؤها
     IS_TRANS:	wAdA&hA
        INDEX:	P34W7
      OFFSETS:	33-40
       TOKENS:	P34W9-P34W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>adA'_1]
   UNSPLITVOC:	(wi>adA&hA)
          POS:	CONJ+NOUN+POSS_PRON_3MS
          VOC:	wi+>adA&+hA
        GLOSS:	and+performance/fulfillment+her/its

 INPUT STRING:	يثاب
     IS_TRANS:	yvAb
        INDEX:	P34W8
      OFFSETS:	41-45
       TOKENS:	P34W12-P34W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>avAb_1]
   UNSPLITVOC:	(yuvAb)
          POS:	IV3MS+IV_PASS
          VOC:	yu+vAb
        GLOSS:	he/it+be returned/be compensated/be rewarded

 INPUT STRING:	عليه
     IS_TRANS:	Elyh
        INDEX:	P34W9
      OFFSETS:	46-50
       TOKENS:	P34W13-P34W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealayh)
          POS:	PREP+PRON_3MS
          VOC:	EalaY+uh
        GLOSS:	on/above+her/it

 INPUT STRING:	اما
     IS_TRANS:	AmA
        INDEX:	P34W10
      OFFSETS:	51-54
       TOKENS:	P34W15-P34W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>am~A_1]
   UNSPLITVOC:	(>am~A)
          POS:	FOCUS_PART
          VOC:	>am~A
        GLOSS:	As to, as for, as far as , but, however, yet, on the other hand

 INPUT STRING:	الفروض
     IS_TRANS:	AlfrwD
        INDEX:	P34W11
      OFFSETS:	55-61
       TOKENS:	P34W16-P34W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroD_1]
   UNSPLITVOC:	(AlfuruwD)
          POS:	DET+NOUN
          VOC:	Al+furuwD
        GLOSS:	the+imposing/levying

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P34W12
      OFFSETS:	62-64
       TOKENS:	P34W17-P34W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	she

 INPUT STRING:	امر
     IS_TRANS:	Amr
        INDEX:	P34W13
      OFFSETS:	65-68
       TOKENS:	P34W18-P34W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amor_1]
   UNSPLITVOC:	(>amor)
          POS:	NOUN
          VOC:	>amor
        GLOSS:	order/command/orders/commands

 INPUT STRING:	واجب
     IS_TRANS:	wAjb
        INDEX:	P34W14
      OFFSETS:	69-73
       TOKENS:	P34W19-P34W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wAjib_1]
   UNSPLITVOC:	(wAjib)
          POS:	ADJ
          VOC:	wAjib
        GLOSS:	necessary/obligatory/incumbent

 INPUT STRING:	الطاعه
     IS_TRANS:	AlTAEh
        INDEX:	P34W15
      OFFSETS:	74-80
       TOKENS:	P34W20-P34W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TAEap_1]
   UNSPLITVOC:	(AlT~AEap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+TAE+ap
        GLOSS:	the+obedience/compliance/pious deeds+[fem.sg.]

 INPUT STRING:	لو
     IS_TRANS:	lw
        INDEX:	P35W1
      OFFSETS:	0-2
       TOKENS:	P35W1-P35W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[law_1]
   UNSPLITVOC:	(law)
          POS:	SUB_CONJ
          VOC:	law
        GLOSS:	if

 INPUT STRING:	عندك
     IS_TRANS:	Endk
        INDEX:	P35W2
      OFFSETS:	3-7
       TOKENS:	P35W2-P35W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(Eanodak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	Eanod+ak
        GLOSS:	with/at+your

 INPUT STRING:	معلومات
     IS_TRANS:	mElwmAt
        INDEX:	P35W3
      OFFSETS:	8-15
       TOKENS:	P35W4-P35W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoluwmap_1]
   UNSPLITVOC:	(maEoluwmAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	maEoluwm+At
        GLOSS:	information/data+[fem.pl.]

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P35W4
      OFFSETS:	16-20
       TOKENS:	P35W5-P35W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she/it

 INPUT STRING:	فرض
     IS_TRANS:	frD
        INDEX:	P35W5
      OFFSETS:	21-24
       TOKENS:	P35W7-P35W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroD_1]
   UNSPLITVOC:	(faroD)
          POS:	NOUN
          VOC:	faroD
        GLOSS:	imposing/levying/duties/suppositions

 INPUT STRING:	وتركها
     IS_TRANS:	wtrkhA
        INDEX:	P35W6
      OFFSETS:	25-31
       TOKENS:	P35W8-P35W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tarok_1]
   UNSPLITVOC:	(witarokhA)
          POS:	CONJ+NOUN+POSS_PRON_3MS
          VOC:	wi+tarok+hA
        GLOSS:	and+leaving/omission+its/her

 INPUT STRING:	اثم
     IS_TRANS:	Avm
        INDEX:	P35W7
      OFFSETS:	32-35
       TOKENS:	P35W11-P35W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<ivm_1]
   UNSPLITVOC:	(<ivm)
          POS:	NOUN
          VOC:	<ivm
        GLOSS:	offense/misdeed

 INPUT STRING:	وعصيان
     IS_TRANS:	wESyAn
        INDEX:	P35W8
      OFFSETS:	36-42
       TOKENS:	P35W12-P35W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EiSoyAn_1]
   UNSPLITVOC:	(wiEiSoyAn)
          POS:	CONJ+NOUN
          VOC:	wi+EiSoyAn
        GLOSS:	and+mutiny/insubordination

 INPUT STRING:	ياريت
     IS_TRANS:	yAryt
        INDEX:	P35W9
      OFFSETS:	43-48
       TOKENS:	P35W14-P35W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yArayot_1]
   UNSPLITVOC:	(yArayot)
          POS:	PSEUDO_VERB
          VOC:	yArayot
        GLOSS:	wish

 INPUT STRING:	تجيبي
     IS_TRANS:	tjyby
        INDEX:	P35W10
      OFFSETS:	49-54
       TOKENS:	P35W15-P35W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jAb_1]
   UNSPLITVOC:	(tijiybiy)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS
          VOC:	ti+jiyb+iy
        GLOSS:	you+bring/supply+you

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P35W11
      OFFSETS:	55-57
       TOKENS:	P35W16-P35W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	REL_PRON
          VOC:	mA
        GLOSS:	what/which

 INPUT STRING:	يفيد
     IS_TRANS:	yfyd
        INDEX:	P35W12
      OFFSETS:	58-62
       TOKENS:	P35W17-P35W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>afAd_1]
   UNSPLITVOC:	(yufiyd)
          POS:	IV3MS+IV
          VOC:	yu+fiyd
        GLOSS:	he/it+report/inform/provide/be reported/be provided

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P36W1
      OFFSETS:	0-2
       TOKENS:	P36W1-P36W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O, oh

 INPUT STRING:	اخت
     IS_TRANS:	Axt
        INDEX:	P36W2
      OFFSETS:	3-6
       TOKENS:	P36W2-P36W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>uxot_1]
   UNSPLITVOC:	(>uxot)
          POS:	NOUN
          VOC:	>uxot
        GLOSS:	sister/counterpart/sisters

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P36W3
      OFFSETS:	7-10
       TOKENS:	P36W3-P36W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P36W4
      OFFSETS:	11-13
       TOKENS:	P36W4-P36W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	قلت
     IS_TRANS:	qlt
        INDEX:	P36W5
      OFFSETS:	14-17
       TOKENS:	P36W5-P36W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qult)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	qul+t
        GLOSS:	said/say/be said/say/(for example)+I

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P36W6
      OFFSETS:	18-22
       TOKENS:	P36W6-P36W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+she/it

 INPUT STRING:	فرض
     IS_TRANS:	frD
        INDEX:	P36W7
      OFFSETS:	23-26
       TOKENS:	P36W8-P36W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroD_1]
   UNSPLITVOC:	(faroD)
          POS:	NOUN
          VOC:	faroD
        GLOSS:	imposing/levying/duties/suppositions

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P36W8
      OFFSETS:	27-30
       TOKENS:	P36W9-P36W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	سنة
     IS_TRANS:	snp
        INDEX:	P36W9
      OFFSETS:	31-34
       TOKENS:	P36W11-P36W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sun~ap_1]
   UNSPLITVOC:	(sun~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	sun~+ap
        GLOSS:	customary procedure/orthodox (Sunni) Islam+[fem.sg.]

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P37W1
      OFFSETS:	0-3
       TOKENS:	P37W1-P37W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I

 INPUT STRING:	قلت
     IS_TRANS:	qlt
        INDEX:	P37W2
      OFFSETS:	4-7
       TOKENS:	P37W2-P37W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qult)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	qul+t
        GLOSS:	said/say/be said/say/(for example)+I

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P37W3
      OFFSETS:	8-12
       TOKENS:	P37W3-P37W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+her/it

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P37W4
      OFFSETS:	13-15
       TOKENS:	P37W5-P37W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not

 INPUT STRING:	عادة
     IS_TRANS:	EAdp
        INDEX:	P37W5
      OFFSETS:	16-20
       TOKENS:	P37W6-P37W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAdap_1]
   UNSPLITVOC:	(EAdap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	EAd+ap
        GLOSS:	habit/custom/practice/customs/practices/habits/usually/typically/generally+[fem.sg.]

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P37W6
      OFFSETS:	21-24
       TOKENS:	P37W7-P37W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(walA)
          POS:	CONJ+NEG_PART
          VOC:	wa+lA
        GLOSS:	and+no/not

 INPUT STRING:	مسألة
     IS_TRANS:	ms>lp
        INDEX:	P37W7
      OFFSETS:	25-30
       TOKENS:	P37W9-P37W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maso>alap_1]
   UNSPLITVOC:	(maso>alap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	maso>al+ap
        GLOSS:	issue/affair/matter/question+[fem.sg.]

 INPUT STRING:	خلافية
     IS_TRANS:	xlAfyp
        INDEX:	P37W8
      OFFSETS:	31-37
       TOKENS:	P37W10-P37W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xilAfiy_1]
   UNSPLITVOC:	(xilAfiy~ap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	xilAfiy~+ap
        GLOSS:	controversial/disputed+[fem.sg.]

 INPUT STRING:	تفرق
     IS_TRANS:	tfrq
        INDEX:	P38W1
      OFFSETS:	0-4
       TOKENS:	P38W1-P38W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faraq_1]
   UNSPLITVOC:	(tiforiq)
          POS:	IV3FS+IV
          VOC:	ti+foriq
        GLOSS:	it/they/she+separate/differentiate

 INPUT STRING:	كتير
     IS_TRANS:	ktyr
        INDEX:	P38W2
      OFFSETS:	5-9
       TOKENS:	P38W2-P38W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kitiyr_1]
   UNSPLITVOC:	(kitiyr)
          POS:	ADJ
          VOC:	kitiyr
        GLOSS:	many/much

 INPUT STRING:	ازيك
     IS_TRANS:	Azyk
        INDEX:	P39W1
      OFFSETS:	0-4
       TOKENS:	P39W1-P39W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aiz~ay~_1]
   UNSPLITVOC:	(Aiz~ay~ik)
          POS:	INTERROG_ADV+PRON_2FS
          VOC:	Aiz~ay~+ik
        GLOSS:	how+you

 INPUT STRING:	يانجوى
     IS_TRANS:	yAnjwY
        INDEX:	P39W2
      OFFSETS:	5-11
       TOKENS:	P39W3-P39W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[najowaY_1]
   UNSPLITVOC:	(yAnajowaY)
          POS:	VOC_PART+NOUN_PROP
          VOC:	yA+najowaY
        GLOSS:	oh+Nagwa

 INPUT STRING:	ياحبيبتى
     IS_TRANS:	yAHbybtY
        INDEX:	P39W3
      OFFSETS:	12-20
       TOKENS:	P39W5-P39W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Habiybap_1]
   UNSPLITVOC:	(yAHabiybatiy)
          POS:	VOC_PART+NOUN+NSUFF_FEM_SG+POSS_PRON_1S
          VOC:	yA+Habiyb+at+iy
        GLOSS:	oh+dear/beloved/sweetheart+[fem.sg.]+my

 INPUT STRING:	اللحية
     IS_TRANS:	AllHyp
        INDEX:	P40W1
      OFFSETS:	0-6
       TOKENS:	P40W1-P40W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[liHoyap_1]
   UNSPLITVOC:	(All~iHoyap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+liHoy+ap
        GLOSS:	the+beard+[fem.sg.]

 INPUT STRING:	عليها
     IS_TRANS:	ElyhA
        INDEX:	P40W2
      OFFSETS:	7-12
       TOKENS:	P40W2-P40W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalayhA)
          POS:	PREP+PRON_3FS
          VOC:	EalaY+hA
        GLOSS:	on/above+her/it

 INPUT STRING:	خلاف
     IS_TRANS:	xlAf
        INDEX:	P40W3
      OFFSETS:	13-17
       TOKENS:	P40W4-P40W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xilAf_1]
   UNSPLITVOC:	(xilAf)
          POS:	NOUN
          VOC:	xilAf
        GLOSS:	dispute/controversy/conflict

 INPUT STRING:	بين
     IS_TRANS:	byn
        INDEX:	P40W4
      OFFSETS:	18-21
       TOKENS:	P40W5-P40W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[biyn_1]
   UNSPLITVOC:	(biyn)
          POS:	NOUN
          VOC:	biyn
        GLOSS:	between

 INPUT STRING:	الفقهاء
     IS_TRANS:	AlfqhA'
        INDEX:	P40W5
      OFFSETS:	22-29
       TOKENS:	P40W6-P40W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faqiyh_2]
   UNSPLITVOC:	(AlfuqahA')
          POS:	DET+NOUN
          VOC:	Al+fuqahA'
        GLOSS:	the+faqihs (experts in Islamic jurisprudence)

 INPUT STRING:	مابين
     IS_TRANS:	mAbyn
        INDEX:	P40W6
      OFFSETS:	30-35
       TOKENS:	P40W7-P40W7
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mAbyn)
          POS:	NO_FUNC
          VOC:	mAbyn
        GLOSS:	nogloss

 INPUT STRING:	فرض
     IS_TRANS:	frD
        INDEX:	P40W7
      OFFSETS:	36-39
       TOKENS:	P40W8-P40W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroD_1]
   UNSPLITVOC:	(faroD)
          POS:	NOUN
          VOC:	faroD
        GLOSS:	imposing/levying/duties/suppositions

 INPUT STRING:	وسنة
     IS_TRANS:	wsnp
        INDEX:	P40W8
      OFFSETS:	40-44
       TOKENS:	P40W9-P40W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sun~ap_1]
   UNSPLITVOC:	(wisun~ap)
          POS:	CONJ+NOUN+NSUFF_FEM_SG
          VOC:	wi+sun~+ap
        GLOSS:	and+customary procedure/orthodox (Sunni) Islam+[fem.sg.]

 INPUT STRING:	وهناك
     IS_TRANS:	whnAk
        INDEX:	P41W1
      OFFSETS:	0-5
       TOKENS:	P41W1-P41W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hinAk_1]
   UNSPLITVOC:	(wihinAk)
          POS:	CONJ+ADV
          VOC:	wi+hinAk
        GLOSS:	and+there

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P41W2
      OFFSETS:	6-8
       TOKENS:	P41W3-P41W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_1]
   UNSPLITVOC:	(mano)
          POS:	REL_PRON
          VOC:	mano
        GLOSS:	who/whom

 INPUT STRING:	يربى
     IS_TRANS:	yrbY
        INDEX:	P41W3
      OFFSETS:	9-13
       TOKENS:	P41W4-P41W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~aY_1]
   UNSPLITVOC:	(yirab~iy)
          POS:	IV3MS+IV
          VOC:	yi+rab~iy
        GLOSS:	he/it+raise/grow/be raised/be grown

 INPUT STRING:	لحيته
     IS_TRANS:	lHyth
        INDEX:	P41W4
      OFFSETS:	14-19
       TOKENS:	P41W5-P41W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[liHoyap_1]
   UNSPLITVOC:	(liHoyatuh)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3MS
          VOC:	liHoy+ap+uh
        GLOSS:	beard+[fem.sg.]+his/its

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P41W5
      OFFSETS:	20-23
       TOKENS:	P41W7-P41W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	قول
     IS_TRANS:	qwl
        INDEX:	P41W6
      OFFSETS:	24-27
       TOKENS:	P41W8-P41W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawl_1]
   UNSPLITVOC:	(qawl)
          POS:	NOUN
          VOC:	qawl
        GLOSS:	statement/remark

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P41W7
      OFFSETS:	28-32
       TOKENS:	P41W9-P41W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	that+her/it

 INPUT STRING:	فرض
     IS_TRANS:	frD
        INDEX:	P41W8
      OFFSETS:	33-36
       TOKENS:	P41W11-P41W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faroD_1]
   UNSPLITVOC:	(faroD)
          POS:	NOUN
          VOC:	faroD
        GLOSS:	imposing/levying/duties/suppositions

 INPUT STRING:	واخر
     IS_TRANS:	wAxr
        INDEX:	P41W9
      OFFSETS:	37-41
       TOKENS:	P41W12-P41W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|axar_1]
   UNSPLITVOC:	(wi|axar)
          POS:	CONJ+ADJ
          VOC:	wi+|axar
        GLOSS:	and+other

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P41W10
      OFFSETS:	42-45
       TOKENS:	P41W14-P41W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P41W11
      OFFSETS:	46-50
       TOKENS:	P41W15-P41W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~ahA)
          POS:	SUB_CONJ+PRON_3FS
