 INPUT STRING:	مروة
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lik)
          POS:	PREP+PRON_2FS
          VOC:	li+ik
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+you

 INPUT STRING:	انزل
     IS_TRANS:	Anzl
        INDEX:	P306W5
      OFFSETS:	16-20
       TOKENS:	P306W7-P306W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nizil_1]
   UNSPLITVOC:	(Aanozil)
          POS:	IV1S+IV
          VOC:	Aa+nozil
        GLOSS:	I+descend/come/desend/stay

 INPUT STRING:	جيم
     IS_TRANS:	jym
        INDEX:	P306W6
      OFFSETS:	21-24
       TOKENS:	P306W8-P306W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jiym_1]
   UNSPLITVOC:	(jiym)
          POS:	NOUN
          VOC:	jiym
        GLOSS:	gym

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P306W7
      OFFSETS:	25-26
       TOKENS:	P306W9-P306W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هه
     IS_TRANS:	hh
        INDEX:	P307W1
      OFFSETS:	0-2
       TOKENS:	P307W1-P307W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[haha_1]
   UNSPLITVOC:	(haha)
          POS:	INTERJ
          VOC:	haha
        GLOSS:	laughing

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P307W2
      OFFSETS:	3-5
       TOKENS:	P307W2-P307W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_2]
   UNSPLITVOC:	(mA)
          POS:	FOCUS_PART
          VOC:	mA
        GLOSS:	emphasis

 INPUT STRING:	أنا
     IS_TRANS:	>nA
        INDEX:	P307W3
      OFFSETS:	6-9
       TOKENS:	P307W3-P307W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	بينزل
     IS_TRANS:	bynzl
        INDEX:	P307W4
      OFFSETS:	10-15
       TOKENS:	P307W4-P307W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nizil_1]
   UNSPLITVOC:	(biyinozil)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+nozil
        GLOSS:	[present-tense]+he/it+descend/come/desend/stay

 INPUT STRING:	جيم
     IS_TRANS:	jym
        INDEX:	P307W5
      OFFSETS:	16-19
       TOKENS:	P307W6-P307W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jiym_1]
   UNSPLITVOC:	(jiym)
          POS:	NOUN
          VOC:	jiym
        GLOSS:	gym

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P307W6
      OFFSETS:	19-20
       TOKENS:	P307W7-P307W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P307W7
      OFFSETS:	21-25
       TOKENS:	P307W8-P307W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ainotiy_1]
   UNSPLITVOC:	(Ainotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you/feminine

 INPUT STRING:	صدقتي
     IS_TRANS:	Sdqty
        INDEX:	P307W8
      OFFSETS:	26-31
       TOKENS:	P307W9-P307W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sad~aq_1]
   UNSPLITVOC:	(Sad~aqtiy)
          POS:	PV+PVSUFF_SUBJ:2FS
          VOC:	Sad~aq+tiy
        GLOSS:	believe/give credence to/confirm/be believed/ratify/adopt+you

 INPUT STRING:	ولا
     IS_TRANS:	wlA
        INDEX:	P307W9
      OFFSETS:	32-35
       TOKENS:	P307W10-P307W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P307W10
      OFFSETS:	36-37
       TOKENS:	P307W11-P307W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هههه
     IS_TRANS:	hhhh
        INDEX:	P308W1
      OFFSETS:	0-4
       TOKENS:	P308W1-P308W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[haha_1]
   UNSPLITVOC:	(hahahah)
          POS:	INTERJ
          VOC:	hahahah
        GLOSS:	laughing

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P308W2
      OFFSETS:	5-6
       TOKENS:	P308W2-P308W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P308W3
      OFFSETS:	7-9
       TOKENS:	P308W3-P308W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	صدقت
     IS_TRANS:	Sdqt
        INDEX:	P308W4
      OFFSETS:	10-14
       TOKENS:	P308W4-P308W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Sad~aq_1]
   UNSPLITVOC:	(Sad~aqt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	Sad~aq+t
        GLOSS:	believe/give credence to/confirm/be believed/ratify/adopt+I

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P309W1
      OFFSETS:	0-2
       TOKENS:	P309W1-P309W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P309W2
      OFFSETS:	3-5
       TOKENS:	P309W2-P309W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P309W3
      OFFSETS:	6-8
       TOKENS:	P309W3-P309W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	الحمد
     IS_TRANS:	AlHmd
        INDEX:	P309W4
      OFFSETS:	9-14
       TOKENS:	P309W4-P309W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hamod_1]
   UNSPLITVOC:	(AlHamod)
          POS:	DET+NOUN
          VOC:	Al+Hamod
        GLOSS:	the+commendation/praise

 INPUT STRING:	لله
     IS_TRANS:	llh
        INDEX:	P309W5
      OFFSETS:	15-18
       TOKENS:	P309W5-P309W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(lil~ah)
          POS:	PREP+NOUN_PROP
          VOC:	li+All~ah
        GLOSS:	for/to+Allah/God

 INPUT STRING:	مفيش
     IS_TRANS:	mfy$
        INDEX:	P309W6
      OFFSETS:	19-23
       TOKENS:	P309W7-P309W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(mafiy$)
          POS:	VERB+PREP+PRON_3MS+NEG_PART
          VOC:	ma+fiy+uh+$
        GLOSS:	not+in+it/him+not

 INPUT STRING:	كرش
     IS_TRANS:	kr$
        INDEX:	P309W7
      OFFSETS:	24-27
       TOKENS:	P309W11-P309W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kiro$_1]
   UNSPLITVOC:	(kiro$)
          POS:	NOUN
          VOC:	kiro$
        GLOSS:	paunch/belly/paunches/bellies

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P309W8
      OFFSETS:	28-29
       TOKENS:	P309W12-P309W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P309W9
      OFFSETS:	30-31
       TOKENS:	P309W13-P309W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	أصل
     IS_TRANS:	>Sl
        INDEX:	P310W1
      OFFSETS:	0-3
       TOKENS:	P310W1-P310W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSol)
          POS:	NOUN
          VOC:	>aSol
        GLOSS:	origin/source/root/origins/sources/principles/originally/primarily

 INPUT STRING:	نورهان
     IS_TRANS:	nwrhAn
        INDEX:	P310W2
      OFFSETS:	4-10
       TOKENS:	P310W2-P310W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[nuwrhAn_1]
   UNSPLITVOC:	(nuwrhAn)
          POS:	NOUN_PROP
          VOC:	nuwrhAn
        GLOSS:	Nurhan

 INPUT STRING:	لسه
     IS_TRANS:	lsh
        INDEX:	P310W3
      OFFSETS:	11-14
       TOKENS:	P310W3-P310W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lis~ah_1]
   UNSPLITVOC:	(lis~ah)
          POS:	ADV
          VOC:	lis~ah
        GLOSS:	yet

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P310W4
      OFFSETS:	15-17
       TOKENS:	P310W4-P310W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	شافتش
     IS_TRANS:	$Aft$
        INDEX:	P310W5
      OFFSETS:	18-23
       TOKENS:	P310W5-P310W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($Afit$)
          POS:	PV+PVSUFF_SUBJ:3FS+NEG_PART
          VOC:	$Af+it+$
        GLOSS:	look+it/they/she+not

 INPUT STRING:	منه
     IS_TRANS:	mnh
        INDEX:	P310W6
      OFFSETS:	24-27
       TOKENS:	P310W7-P310W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(mnh)
          POS:	FOREIGN
          VOC:	mnh
        GLOSS:	nogloss

 INPUT STRING:	عبس
     IS_TRANS:	Ebs
        INDEX:	P310W7
      OFFSETS:	28-31
       TOKENS:	P310W8-P310W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Ebs)
          POS:	FOREIGN
          VOC:	Ebs
        GLOSS:	nogloss

 INPUT STRING:	وانا
     IS_TRANS:	wAnA
        INDEX:	P310W8
      OFFSETS:	32-36
       TOKENS:	P310W9-P310W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(waAnA)
          POS:	CONJ+PRON_1S
          VOC:	wa+AnA
        GLOSS:	and+I/me

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P310W9
      OFFSETS:	37-39
       TOKENS:	P310W11-P310W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all/entire/every/whole

 INPUT STRING:	شوية
     IS_TRANS:	$wyp
        INDEX:	P310W10
      OFFSETS:	40-44
       TOKENS:	P310W12-P310W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN_QUANT+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	أذلها
     IS_TRANS:	>*lhA
        INDEX:	P310W11
      OFFSETS:	45-50
       TOKENS:	P310W13-P310W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*al~_1]
   UNSPLITVOC:	(Aa*il~ahA)
          POS:	IV1S+IV+IVSUFF_DO:3FS
          VOC:	Aa+*il~+hA
        GLOSS:	I+humiliate+it/them/her

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P310W12
      OFFSETS:	51-52
       TOKENS:	P310W15-P310W15
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	ومسامح
     IS_TRANS:	wmsAmH
        INDEX:	P311W1
      OFFSETS:	0-6
       TOKENS:	P311W1-P311W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misAmiH_1]
   UNSPLITVOC:	(wimisAmiH)
          POS:	CONJ+ADJ
          VOC:	wi+misAmiH
        GLOSS:	and+pitiful

 INPUT STRING:	كرشي
     IS_TRANS:	kr$y
        INDEX:	P311W2
      OFFSETS:	7-11
       TOKENS:	P311W3-P311W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kiro$_1]
   UNSPLITVOC:	(kiro$iy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	kiro$+iy
        GLOSS:	paunch/belly/paunches/bellies+my

 INPUT STRING:	أههاها
     IS_TRANS:	>hhAhA
        INDEX:	P312W1
      OFFSETS:	0-6
       TOKENS:	P312W1-P312W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[hA_1]
   UNSPLITVOC:	(>hhAhA)
          POS:	INTERJ
          VOC:	>hhAhA
        GLOSS:	laughing

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P312W2
      OFFSETS:	7-8
       TOKENS:	P312W2-P312W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	يواري
     IS_TRANS:	ywAry
        INDEX:	P313W1
      OFFSETS:	0-5
       TOKENS:	P313W1-P313W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(ywAry)
          POS:	FOREIGN
          VOC:	ywAry
        GLOSS:	nogloss

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P313W2
      OFFSETS:	6-7
       TOKENS:	P313W2-P313W2
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P314W1
      OFFSETS:	0-2
       TOKENS:	P314W1-P314W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_2]
   UNSPLITVOC:	(mA)
          POS:	FOCUS_PART
          VOC:	mA
        GLOSS:	emphasis

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P314W2
      OFFSETS:	3-6
       TOKENS:	P314W2-P314W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	قرفانة
     IS_TRANS:	qrfAnp
        INDEX:	P314W3
      OFFSETS:	7-13
       TOKENS:	P314W3-P314W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qarofAn_1]
   UNSPLITVOC:	(qarofAnap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	qarofAn+ap
        GLOSS:	disgusted+[fem.sg.]

 INPUT STRING:	بقى
     IS_TRANS:	bqY
        INDEX:	P314W4
      OFFSETS:	14-17
       TOKENS:	P314W4-P314W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P315W1
      OFFSETS:	0-1
       TOKENS:	P315W1-P315W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	أيوه
     IS_TRANS:	>ywh
        INDEX:	P316W1
      OFFSETS:	0-4
       TOKENS:	P316W1-P316W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ayowah_1]
   UNSPLITVOC:	(>ayowah)
          POS:	INTERJ
          VOC:	>ayowah
        GLOSS:	yes

 INPUT STRING:	معلش
     IS_TRANS:	mEl$
        INDEX:	P317W1
      OFFSETS:	0-4
       TOKENS:	P317W1-P317W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoli$_1]
   UNSPLITVOC:	(maEoli$)
          POS:	INTERJ
          VOC:	maEoli$
        GLOSS:	sorry/never mind

 INPUT STRING:	حاكلمك
     IS_TRANS:	HAklmk
        INDEX:	P318W1
      OFFSETS:	0-6
       TOKENS:	P318W1-P318W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(HaAakal~imik)
          POS:	FUT_PART+IV1S+IV+IVSUFF_DO:2FS
          VOC:	Ha+Aa+kal~im+ik
        GLOSS:	will+I+talk/speak/talk to+you

 INPUT STRING:	وأداحكك
     IS_TRANS:	w>dAHkk
        INDEX:	P318W2
      OFFSETS:	7-14
       TOKENS:	P318W4-P318W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[daH~ak_1]
   UNSPLITVOC:	(wiAadAH~akik)
          POS:	CONJ+IV1S+IV+IVSUFF_DO:2FS
          VOC:	wi+Aa+dAH~ak+ik
        GLOSS:	and+I+make fun+you

 INPUT STRING:	أول
     IS_TRANS:	>wl
        INDEX:	P318W3
      OFFSETS:	15-18
       TOKENS:	P318W7-P318W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aaw~il_1]
   UNSPLITVOC:	(Aw~il)
          POS:	ADJ
          VOC:	Aw~il
        GLOSS:	first/explain/interpret/be explained/be interpreted/first-place/best/top

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P318W4
      OFFSETS:	19-21
       TOKENS:	P318W8-P318W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_8]
   UNSPLITVOC:	(mA)
          POS:	SUB_CONJ
          VOC:	mA
        GLOSS:	that/if/unless/whether/as long as/as soon as

 INPUT STRING:	أروح
     IS_TRANS:	>rwH
        INDEX:	P318W5
      OFFSETS:	22-26
       TOKENS:	P318W9-P318W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[raw~aH_1]
   UNSPLITVOC:	(Aaraw~aH)
          POS:	IV1S+IV
          VOC:	Aa+raw~aH
        GLOSS:	I+go home

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P318W6
      OFFSETS:	27-31
       TOKENS:	P318W10-P318W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+situation/case/matters/because of/matter/status/condition/for sake of

 INPUT STRING:	منه
     IS_TRANS:	mnh
        INDEX:	P318W7
      OFFSETS:	32-35
       TOKENS:	P318W12-P318W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(mnh)
          POS:	FOREIGN
          VOC:	mnh
        GLOSS:	nogloss

 INPUT STRING:	حيفصل
     IS_TRANS:	HyfSl
        INDEX:	P318W8
      OFFSETS:	36-41
       TOKENS:	P318W13-P318W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[faSal_1]
   UNSPLITVOC:	(HayifoSil)
          POS:	FUT_PART+IV3MS+IV
          VOC:	Ha+yi+foSil
        GLOSS:	will+he/it+separate/detach/set apart

 INPUT STRING:	خلاص
     IS_TRANS:	xlAS
        INDEX:	P319W1
      OFFSETS:	0-4
       TOKENS:	P319W1-P319W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xalAS_1]
   UNSPLITVOC:	(xalAS)
          POS:	NOUN
          VOC:	xalAS
        GLOSS:	deliverance/salvation/settlement

 INPUT STRING:	ماشي
     IS_TRANS:	mA$y
        INDEX:	P319W2
      OFFSETS:	5-9
       TOKENS:	P319W2-P319W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA$iy_1]
   UNSPLITVOC:	(mA$iy)
          POS:	ADJ
          VOC:	mA$iy
        GLOSS:	going/walking/on foot

 INPUT STRING:	حأستناك
     IS_TRANS:	H>stnAk
        INDEX:	P319W3
      OFFSETS:	10-17
       TOKENS:	P319W3-P319W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aisotan~aY_1]
   UNSPLITVOC:	(HaAasotan~Aak)
          POS:	FUT_PART+IV1S+IV+IVSUFF_DO:2MS
          VOC:	Ha+Aa+sotan~A+ak
        GLOSS:	will+I+expect/wait for/be expected/be waited for/keep waiting for a long time/wait+you

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P320W1
      OFFSETS:	0-1
       TOKENS:	P320W1-P320W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P321W1
      OFFSETS:	0-3
       TOKENS:	P321W1-P321W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P321W2
      OFFSETS:	4-6
       TOKENS:	P321W2-P321W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P321W3
      OFFSETS:	7-10
       TOKENS:	P321W3-P321W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
