 INPUT STRING:	بصي
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	يعمل
     IS_TRANS:	yEml
        INDEX:	P186W12
      OFFSETS:	47-51
       TOKENS:	P186W15-P186W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(yiEomil)
          POS:	IV3MS+IV
          VOC:	yi+Eomil
        GLOSS:	he/it+function/make/act/do

 INPUT STRING:	حركة
     IS_TRANS:	Hrkp
        INDEX:	P186W13
      OFFSETS:	52-56
       TOKENS:	P186W16-P186W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Harakap_1]
   UNSPLITVOC:	(Harakap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Harak+ap
        GLOSS:	movement/activity/organization+[fem.sg.]

 INPUT STRING:	وسخة
     IS_TRANS:	wsxp
        INDEX:	P186W14
      OFFSETS:	57-61
       TOKENS:	P186W17-P186W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wisix_1]
   UNSPLITVOC:	(wisoxap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	wisox+ap
        GLOSS:	oily/fatty/greasy/fat/meaty/over-weight/plump/obese+[fem.sg.]

 INPUT STRING:	ويرجع
     IS_TRANS:	wyrjE
        INDEX:	P186W15
      OFFSETS:	62-67
       TOKENS:	P186W18-P186W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rijiE_1]
   UNSPLITVOC:	(wiyirojaE)
          POS:	CONJ+IV3MS+IV
          VOC:	wi+yi+rojaE
        GLOSS:	and+he/it+come back/go back/return back/return

 INPUT STRING:	يكلمها
     IS_TRANS:	yklmhA
        INDEX:	P186W16
      OFFSETS:	68-74
       TOKENS:	P186W20-P186W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(yikal~imhA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+kal~im+hA
        GLOSS:	he/it+talk/speak/talk to+it/them/her

 INPUT STRING:	ثاني
     IS_TRANS:	vAny
        INDEX:	P186W17
      OFFSETS:	75-79
       TOKENS:	P186W22-P186W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(vAniy)
          POS:	NOUN
          VOC:	vAniy
        GLOSS:	another time/agian

 INPUT STRING:	وهي
     IS_TRANS:	why
        INDEX:	P186W18
      OFFSETS:	80-83
       TOKENS:	P186W23-P186W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(wihiy~a)
          POS:	CONJ+PRON_3FS
          VOC:	wi+hiy~a
        GLOSS:	and+it/they/she

 INPUT STRING:	تحت
     IS_TRANS:	tHt
        INDEX:	P186W19
      OFFSETS:	84-87
       TOKENS:	P186W25-P186W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taHot_1]
   UNSPLITVOC:	(taHot)
          POS:	ADV
          VOC:	taHot
        GLOSS:	under

 INPUT STRING:	أمره
     IS_TRANS:	>mrh
        INDEX:	P186W20
      OFFSETS:	88-92
       TOKENS:	P186W26-P186W27
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amor_1]
   UNSPLITVOC:	(>amoruh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	>amor+uh
        GLOSS:	matter/issue/matters/issues/order/command/orders/commands+his/its

 INPUT STRING:	وهي
     IS_TRANS:	why
        INDEX:	P187W1
      OFFSETS:	0-3
       TOKENS:	P187W1-P187W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(wihiy~a)
          POS:	CONJ+PRON_3FS
          VOC:	wi+hiy~a
        GLOSS:	and+it/they/she

 INPUT STRING:	عاجبها
     IS_TRANS:	EAjbhA
        INDEX:	P187W2
      OFFSETS:	4-10
       TOKENS:	P187W3-P187W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAjib_1]
   UNSPLITVOC:	(EAjibhA)
          POS:	ADJ+PRON_3FS
          VOC:	EAjib+hA
        GLOSS:	pleasing/arousing admiration/liking/admiring+it/them/her

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P187W3
      OFFSETS:	11-14
       TOKENS:	P187W5-P187W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	ADV
          VOC:	kidah
        GLOSS:	just like that

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P188W1
      OFFSETS:	0-2
       TOKENS:	P188W1-P188W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P188W2
      OFFSETS:	3-5
       TOKENS:	P188W2-P188W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	شايفة
     IS_TRANS:	$Ayfp
        INDEX:	P188W3
      OFFSETS:	6-11
       TOKENS:	P188W3-P188W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($Ayofap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	$Ayof+ap
        GLOSS:	seing+[fem.sg.]

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P188W4
      OFFSETS:	12-16
       TOKENS:	P188W4-P188W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/that

 INPUT STRING:	بيحصل
     IS_TRANS:	byHSl
        INDEX:	P188W5
      OFFSETS:	17-22
       TOKENS:	P188W5-P188W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(biyiHoSal)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+HoSal
        GLOSS:	[present-tense]+he/it+obtain/acquire/get/be obtained/be acquired/occur/happen/take place

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P188W6
      OFFSETS:	23-25
       TOKENS:	P188W7-P188W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	بيرسبكتييف
     IS_TRANS:	byrsbktyyf
        INDEX:	P188W7
      OFFSETS:	26-36
       TOKENS:	P188W8-P188W8
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(byrsbktyyf)
          POS:	FOREIGN
          VOC:	byrsbktyyf
        GLOSS:	nogloss

 INPUT STRING:	ثاني
     IS_TRANS:	vAny
        INDEX:	P188W8
      OFFSETS:	37-41
       TOKENS:	P188W9-P188W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[vAniy_1]
   UNSPLITVOC:	(vAniy)
          POS:	ADJ
          VOC:	vAniy
        GLOSS:	second/next/II/secondly

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P188W9
      OFFSETS:	42-46
       TOKENS:	P188W10-P188W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+situation/case/matters/because of/matter/status/condition/for sake of

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P188W10
      OFFSETS:	47-49
       TOKENS:	P188W12-P188W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	بتحبه
     IS_TRANS:	btHbh
        INDEX:	P188W11
      OFFSETS:	50-55
       TOKENS:	P188W13-P188W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hab~_1]
   UNSPLITVOC:	(bitiHib~uh)
          POS:	PROG_PART+IV3FS+IV+IVSUFF_DO:3MS
          VOC:	bi+ti+Hib~+uh
        GLOSS:	[present-tense]+it/they/she+love/like/want+it/him

 INPUT STRING:	وللأسف
     IS_TRANS:	wll>sf
        INDEX:	P189W1
      OFFSETS:	0-6
       TOKENS:	P189W1-P189W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asaf_1]
   UNSPLITVOC:	(wililAsaf)
          POS:	CONJ+PREP+DET+NOUN
          VOC:	wi+li+Al+Asaf
        GLOSS:	and+for/to+the+regret/sorry

 INPUT STRING:	عشان
     IS_TRANS:	E$An
        INDEX:	P189W2
      OFFSETS:	7-11
       TOKENS:	P189W4-P189W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ea$An_1]
   UNSPLITVOC:	(Ea$An)
          POS:	PREP+NOUN
          VOC:	Ea+$An
        GLOSS:	on/above+situation/case/matters/because of/matter/status/condition/for sake of

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P189W3
      OFFSETS:	12-14
       TOKENS:	P189W6-P189W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	شخصيتها
     IS_TRANS:	$xSythA
        INDEX:	P189W4
      OFFSETS:	15-22
       TOKENS:	P189W7-P189W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$axoSiy~ap_1]
   UNSPLITVOC:	($axoSiy~ithA)
          POS:	NOUN+NSUFF_FEM_SG+POSS_PRON_3FS
          VOC:	$axoSiy~+ap+hA
        GLOSS:	identity/person/personality/individual/identities/personalities/persons/individuals+[fem.sg.]+its/their/her

 INPUT STRING:	ضعيفة
     IS_TRANS:	DEyfp
        INDEX:	P189W5
      OFFSETS:	23-28
       TOKENS:	P189W9-P189W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DaEiyf_1]
   UNSPLITVOC:	(DaEiyfap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	DaEiyf+ap
        GLOSS:	weak/deficient+[fem.sg.]

 INPUT STRING:	وطيبة
     IS_TRANS:	wTybp
        INDEX:	P189W6
      OFFSETS:	29-34
       TOKENS:	P189W10-P189W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tay~ib_1]
   UNSPLITVOC:	(wiTay~ibap)
          POS:	CONJ+ADJ+NSUFF_FEM_SG
          VOC:	wi+Tay~ib+ap
        GLOSS:	and+good/pleasant+[fem.sg.]

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P189W7
      OFFSETS:	35-38
       TOKENS:	P189W12-P189W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	ممكن
     IS_TRANS:	mmkn
        INDEX:	P189W8
      OFFSETS:	39-43
       TOKENS:	P189W13-P189W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mumokin_1]
   UNSPLITVOC:	(mumokin)
          POS:	NOUN
          VOC:	mumokin
        GLOSS:	possibilities

 INPUT STRING:	أي
     IS_TRANS:	>y
        INDEX:	P189W9
      OFFSETS:	44-46
       TOKENS:	P189W14-P189W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aay~_1]
   UNSPLITVOC:	(>ay~)
          POS:	NOUN_QUANT
          VOC:	>ay~
        GLOSS:	any

 INPUT STRING:	ولد
     IS_TRANS:	wld
        INDEX:	P189W10
      OFFSETS:	47-50
       TOKENS:	P189W15-P189W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[walad_1]
   UNSPLITVOC:	(walad)
          POS:	NOUN
          VOC:	walad
        GLOSS:	child/son/children

 INPUT STRING:	يكلمها
     IS_TRANS:	yklmhA
        INDEX:	P189W11
      OFFSETS:	51-57
       TOKENS:	P189W16-P189W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(yikal~imahA)
          POS:	IV3MS+IV+IVSUFF_DO:3FS
          VOC:	yi+kal~im+hA
        GLOSS:	he/it+talk/speak/talk to+it/them/her

 INPUT STRING:	ويعرف
     IS_TRANS:	wyErf
        INDEX:	P189W12
      OFFSETS:	58-63
       TOKENS:	P189W18-P189W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Earaf_1]
   UNSPLITVOC:	(wiyiEoraf)
          POS:	CONJ+IV3MS+IV
          VOC:	wi+yi+Eoraf
        GLOSS:	and+he/it+know/be known

 INPUT STRING:	يأخذ
     IS_TRANS:	y>x*
        INDEX:	P189W13
      OFFSETS:	64-68
       TOKENS:	P189W20-P189W20
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(y>x*)
          POS:	NO_FUNC
          VOC:	y>x*
        GLOSS:	nogloss

 INPUT STRING:	حقه
     IS_TRANS:	Hqh
        INDEX:	P189W14
      OFFSETS:	69-72
       TOKENS:	P189W21-P189W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haq~_1]
   UNSPLITVOC:	(Haq~uh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	Haq~+uh
        GLOSS:	truth/right/against/towards/rights/law+his/its

 INPUT STRING:	منها
     IS_TRANS:	mnhA
        INDEX:	P189W15
      OFFSETS:	73-77
       TOKENS:	P189W23-P189W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(minhA)
          POS:	PREP+PRON_3FS
          VOC:	min+hA
        GLOSS:	from+her/them

 INPUT STRING:	طيب
     IS_TRANS:	Tyb
        INDEX:	P190W1
      OFFSETS:	0-3
       TOKENS:	P190W1-P190W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tay~ib_1]
   UNSPLITVOC:	(Tay~ib)
          POS:	ADJ
          VOC:	Tay~ib
        GLOSS:	good/pleasant/god/kind/delicious/god things/noble/well

 INPUT STRING:	هي
     IS_TRANS:	hy
        INDEX:	P190W2
      OFFSETS:	4-6
       TOKENS:	P190W2-P190W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hiy~a_1]
   UNSPLITVOC:	(hiy~a)
          POS:	PRON_3FS
          VOC:	hiy~a
        GLOSS:	it/they/she

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P190W3
      OFFSETS:	7-9
       TOKENS:	P190W3-P190W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	بتسمعش
     IS_TRANS:	btsmE$
        INDEX:	P190W4
      OFFSETS:	10-16
       TOKENS:	P190W4-P190W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[samaE_1]
   UNSPLITVOC:	(bitisomaE$)
          POS:	PROG_PART+IV3FS+IV+NEG_PART
          VOC:	bi+ti+somaE+$
        GLOSS:	[present-tense]+it/they/she+hear+not

 INPUT STRING:	كلامك
     IS_TRANS:	klAmk
        INDEX:	P190W5
      OFFSETS:	17-22
       TOKENS:	P190W7-P190W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAmik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	kalAm+ik
        GLOSS:	speech/statement/remark/talk/saying+your

 INPUT STRING:	يبقى
     IS_TRANS:	ybqY
        INDEX:	P190W6
      OFFSETS:	23-27
       TOKENS:	P190W9-P190W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(yiboqaY)
          POS:	IV3MS+IV
          VOC:	yi+boqaY
        GLOSS:	he/it+become/begin/start/be/begin a new day

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P190W7
      OFFSETS:	28-30
       TOKENS:	P190W10-P190W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	توجعيش
     IS_TRANS:	twjEy$
        INDEX:	P190W8
      OFFSETS:	31-37
       TOKENS:	P190W11-P190W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wajaE_1]
   UNSPLITVOC:	(tiwojaEiy$)
          POS:	IV2FS+IV+IVSUFF_SUBJ:2FS+NEG_PART
          VOC:	ti+wojaE+iy+$
        GLOSS:	you+pain/suffer/ache/hurt+you+not

 INPUT STRING:	دماغك
     IS_TRANS:	dmAgk
        INDEX:	P190W9
      OFFSETS:	38-43
       TOKENS:	P190W13-P190W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dimAg_1]
   UNSPLITVOC:	(dimAgik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	dimAg+ik
        GLOSS:	brain/brains/head+your

 INPUT STRING:	وبتكلم
     IS_TRANS:	wbtklm
        INDEX:	P191W1
      OFFSETS:	0-6
       TOKENS:	P191W1-P191W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aitokal~im_1]
   UNSPLITVOC:	(wibAatokal~im)
          POS:	CONJ+PROG_PART+IV1S+IV
          VOC:	wi+bi+Aa+tokal~im
        GLOSS:	and+[present-tense]+I+speak/talk/discuss

 INPUT STRING:	ولاد
     IS_TRANS:	wlAd
        INDEX:	P191W2
      OFFSETS:	7-11
       TOKENS:	P191W4-P191W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[walad_1]
   UNSPLITVOC:	(wilAd)
          POS:	NOUN
          VOC:	wilAd
        GLOSS:	child/son/children

 INPUT STRING:	كثيرة
     IS_TRANS:	kvyrp
        INDEX:	P191W3
      OFFSETS:	12-17
       TOKENS:	P191W5-P191W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kaviyr_1]
   UNSPLITVOC:	(kaviyrap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	kaviyr+ap
        GLOSS:	many/much/numerous/a lot/very+[fem.sg.]

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P191W4
      OFFSETS:	18-21
       TOKENS:	P191W6-P191W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P191W5
      OFFSETS:	22-24
       TOKENS:	P191W7-P191W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	نفس
     IS_TRANS:	nfs
        INDEX:	P191W6
      OFFSETS:	25-28
       TOKENS:	P191W8-P191W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafos)
          POS:	NOUN
          VOC:	nafos
        GLOSS:	same/self/selves/soul/souls

 INPUT STRING:	الوقت
     IS_TRANS:	Alwqt
        INDEX:	P191W7
      OFFSETS:	29-34
       TOKENS:	P191W9-P191W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waqot_1]
   UNSPLITVOC:	(Alwaqot)
          POS:	DET+NOUN
          VOC:	Al+waqot
        GLOSS:	the+time/moment/period of time/moments/times

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P191W8
      OFFSETS:	34-35
       TOKENS:	P191W10-P191W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P191W9
      OFFSETS:	36-38
       TOKENS:	P191W11-P191W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	كلام
     IS_TRANS:	klAm
        INDEX:	P191W10
      OFFSETS:	39-43
       TOKENS:	P191W12-P191W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAm)
          POS:	NOUN
          VOC:	kalAm
        GLOSS:	speech/statement/remark/talk/saying

 INPUT STRING:	عادي
     IS_TRANS:	EAdy
        INDEX:	P191W11
      OFFSETS:	44-48
       TOKENS:	P191W13-P191W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EAdiy_1]
   UNSPLITVOC:	(EAdiy)
          POS:	ADJ
          VOC:	EAdiy
        GLOSS:	natural

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P191W12
      OFFSETS:	48-49
       TOKENS:	P191W14-P191W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P191W13
      OFFSETS:	50-52
       TOKENS:	P191W15-P191W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	NEG_PART
          VOC:	lA
        GLOSS:	no/not/non-

 INPUT STRING:	بتضبط
     IS_TRANS:	btDbT
        INDEX:	P191W14
      OFFSETS:	53-58
       TOKENS:	P191W16-P191W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[DabiT_1]
   UNSPLITVOC:	(biAatiDobiT)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+tiDobiT
        GLOSS:	[present-tense]+I+control

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P191W15
      OFFSETS:	58-59
       TOKENS:	P191W18-P191W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	وانا
     IS_TRANS:	wAnA
        INDEX:	P191W16
      OFFSETS:	60-64
       TOKENS:	P191W19-P191W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
