 INPUT STRING:	مصطفى
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	هه
     IS_TRANS:	hh
        INDEX:	P323W1
      OFFSETS:	0-2
       TOKENS:	P323W1-P323W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hah_1]
   UNSPLITVOC:	(hah)
          POS:	INTERJ
          VOC:	hah
        GLOSS:	laughing

 INPUT STRING:	بجد
     IS_TRANS:	bjd
        INDEX:	P323W2
      OFFSETS:	3-6
       TOKENS:	P323W2-P323W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jad~_1]
   UNSPLITVOC:	(bijad~)
          POS:	PREP+NOUN
          VOC:	bi+jad~
        GLOSS:	with/by+seriousness/earnestness/very/much

 INPUT STRING:	#
     IS_TRANS:	#
        INDEX:	P323W3
      OFFSETS:	7-8
       TOKENS:	P323W4-P323W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(#)
          POS:	PUNC
          VOC:	#
        GLOSS:	#

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P324W1
      OFFSETS:	0-2
       TOKENS:	P324W1-P324W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P324W2
      OFFSETS:	3-8
       TOKENS:	P324W2-P324W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by/with+Allah/God

 INPUT STRING:	قال
     IS_TRANS:	qAl
        INDEX:	P325W1
      OFFSETS:	0-3
       TOKENS:	P325W1-P325W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAl)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	qAl+(null)
        GLOSS:	said/say/be said/(for example)+he/it

 INPUT STRING:	لك
     IS_TRANS:	lk
        INDEX:	P325W2
      OFFSETS:	4-6
       TOKENS:	P325W2-P325W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lik)
          POS:	PREP+PRON_2FS
          VOC:	li+ik
        GLOSS:	for/to+you

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P325W3
      OFFSETS:	7-10
       TOKENS:	P325W4-P325W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	قال
     IS_TRANS:	qAl
        INDEX:	P326W1
      OFFSETS:	0-3
       TOKENS:	P326W1-P326W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(qAl)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	qAl+(null)
        GLOSS:	said/say/be said/(for example)+he/it

 INPUT STRING:	لي
     IS_TRANS:	ly
        INDEX:	P326W2
      OFFSETS:	4-6
       TOKENS:	P326W2-P326W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(liy)
          POS:	PREP+PRON_1S
          VOC:	li+iy
        GLOSS:	to/him (it/he has)/them/her (it/she has/they have)/for+me

 INPUT STRING:	شفت
     IS_TRANS:	$ft
        INDEX:	P326W3
      OFFSETS:	7-10
       TOKENS:	P326W4-P326W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uft)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	$uf+t
        GLOSS:	look+I

 INPUT STRING:	يارا
     IS_TRANS:	yArA
        INDEX:	P326W4
      OFFSETS:	11-15
       TOKENS:	P326W5-P326W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yArA_1]
   UNSPLITVOC:	(yArA)
          POS:	NOUN_PROP
          VOC:	yArA
        GLOSS:	Yara

 INPUT STRING:	النهارده
     IS_TRANS:	AlnhArdh
        INDEX:	P327W1
      OFFSETS:	0-8
       TOKENS:	P327W1-P327W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nahArodap_1]
   UNSPLITVOC:	(AlnahArodap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+nahArod+ap
        GLOSS:	the+this day/morning/day/today+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P327W2
      OFFSETS:	9-11
       TOKENS:	P327W2-P327W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	سيتي
     IS_TRANS:	syty
        INDEX:	P327W3
      OFFSETS:	12-16
       TOKENS:	P327W3-P327W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[siytiy_1]
   UNSPLITVOC:	(siytiy)
          POS:	NOUN_PROP
          VOC:	siytiy
        GLOSS:	City

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P327W4
      OFFSETS:	16-17
       TOKENS:	P327W4-P327W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	ستارز
     IS_TRANS:	stArz
        INDEX:	P327W5
      OFFSETS:	18-23
       TOKENS:	P327W5-P327W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[stArz_1]
   UNSPLITVOC:	(stArz)
          POS:	NOUN_PROP
          VOC:	stArz
        GLOSS:	stars

 INPUT STRING:	كنا
     IS_TRANS:	knA
        INDEX:	P328W1
      OFFSETS:	0-3
       TOKENS:	P328W1-P328W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kun~A)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	kun+~A
        GLOSS:	be/was/were+we

 INPUT STRING:	خارجين
     IS_TRANS:	xArjyn
        INDEX:	P328W2
      OFFSETS:	4-10
       TOKENS:	P328W2-P328W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xArij_1]
   UNSPLITVOC:	(xArojiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	xAroj+iyn
        GLOSS:	outside/outer part/leaving/departing/exiting+[masc.pl.]

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P328W3
      OFFSETS:	11-13
       TOKENS:	P328W3-P328W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maE
        GLOSS:	with

 INPUT STRING:	بعض
     IS_TRANS:	bED
        INDEX:	P328W4
      OFFSETS:	14-17
       TOKENS:	P328W4-P328W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEoD_1]
   UNSPLITVOC:	(baEoD)
          POS:	NOUN_QUANT
          VOC:	baEoD
        GLOSS:	some/a few/little/part

 INPUT STRING:	بالليل
     IS_TRANS:	bAllyl
        INDEX:	P328W5
      OFFSETS:	18-24
       TOKENS:	P328W5-P328W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layl_1]
   UNSPLITVOC:	(biAllayl)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+layl
        GLOSS:	with/by+the+night/nighttime/at night/by night

 INPUT STRING:	يارا
     IS_TRANS:	yArA
        INDEX:	P329W1
      OFFSETS:	0-4
       TOKENS:	P329W1-P329W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yArA_1]
   UNSPLITVOC:	(yArA)
          POS:	NOUN_PROP
          VOC:	yArA
        GLOSS:	Yara

 INPUT STRING:	ويمنى
     IS_TRANS:	wymnY
        INDEX:	P329W2
      OFFSETS:	5-10
       TOKENS:	P329W2-P329W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[yumonaY_1]
   UNSPLITVOC:	(wiyumonaY)
          POS:	CONJ+NOUN_PROP
          VOC:	wa+yumonaY
        GLOSS:	and+Youmna/Yumna

 INPUT STRING:	*
     IS_TRANS:	*
        INDEX:	P329W3
      OFFSETS:	10-11
       TOKENS:	P329W4-P329W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(*)
          POS:	PUNC
          VOC:	*
        GLOSS:	*

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P330W1
      OFFSETS:	0-3
       TOKENS:	P330W1-P330W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P330W2
      OFFSETS:	4-7
       TOKENS:	P330W2-P330W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wihuw~a)
          POS:	CONJ+PRON_3MS
          VOC:	wi+huw~a
        GLOSS:	and+it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P330W3
      OFFSETS:	8-12
       TOKENS:	P330W4-P330W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aill~iy_1]
   UNSPLITVOC:	(Aill~iy)
          POS:	REL_PRON
          VOC:	Aill~iy
        GLOSS:	who/which/that

 INPUT STRING:	كنا
     IS_TRANS:	knA
        INDEX:	P330W4
      OFFSETS:	13-16
       TOKENS:	P330W5-P330W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kun~A)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	kun+~A
        GLOSS:	be/was/were+we

 INPUT STRING:	خارجين
     IS_TRANS:	xArjyn
        INDEX:	P330W5
      OFFSETS:	17-23
       TOKENS:	P330W6-P330W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xArij_1]
   UNSPLITVOC:	(xArojiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	xAroj+iyn
        GLOSS:	outside/outer part/leaving/departing/exiting+[masc.pl.]

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P330W6
      OFFSETS:	24-26
       TOKENS:	P330W7-P330W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maE
        GLOSS:	with

 INPUT STRING:	بعض
     IS_TRANS:	bED
        INDEX:	P330W7
      OFFSETS:	27-30
       TOKENS:	P330W8-P330W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEoD_1]
   UNSPLITVOC:	(baEoD)
          POS:	NOUN_QUANT
          VOC:	baEoD
        GLOSS:	some/a few/little/part

 INPUT STRING:	بالليل
     IS_TRANS:	bAllyl
        INDEX:	P330W8
      OFFSETS:	31-37
       TOKENS:	P330W9-P330W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layl_1]
   UNSPLITVOC:	(biAllayl)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+layl
        GLOSS:	with/by+the+night/nighttime/at night/by night

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P331W1
      OFFSETS:	0-3
       TOKENS:	P331W1-P331W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	ده
     IS_TRANS:	dh
        INDEX:	P331W2
      OFFSETS:	4-6
       TOKENS:	P331W2-P331W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	بجد
     IS_TRANS:	bjd
        INDEX:	P331W3
      OFFSETS:	7-10
       TOKENS:	P331W3-P331W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jad~_1]
   UNSPLITVOC:	(bijad~)
          POS:	PREP+NOUN
          VOC:	bi+jad~
        GLOSS:	with/by+seriousness/earnestness/very/much

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P331W4
      OFFSETS:	11-12
       TOKENS:	P331W5-P331W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P331W5
      OFFSETS:	12-13
       TOKENS:	P331W6-P331W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P331W6
      OFFSETS:	13-14
       TOKENS:	P331W7-P331W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P332W1
      OFFSETS:	0-2
       TOKENS:	P332W1-P332W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P332W2
      OFFSETS:	3-8
       TOKENS:	P332W2-P332W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by/with+Allah/God

 INPUT STRING:	ليه
     IS_TRANS:	lyh
        INDEX:	P333W1
      OFFSETS:	0-3
       TOKENS:	P333W1-P333W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[liyh_1]
   UNSPLITVOC:	(liyh)
          POS:	INTERROG_ADV
          VOC:	liyh
        GLOSS:	why

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P333W2
      OFFSETS:	4-6
       TOKENS:	P333W2-P333W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[mA_4]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	شفتكش
     IS_TRANS:	$ftk$
        INDEX:	P333W3
      OFFSETS:	7-12
       TOKENS:	P333W3-P333W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uftak$)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:2MS+NEG_PART
          VOC:	$uf+t+ak+$
        GLOSS:	look+I+you+not

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P334W1
      OFFSETS:	0-2
       TOKENS:	P334W1-P334W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	بنتي
     IS_TRANS:	bnty
        INDEX:	P334W2
      OFFSETS:	3-7
       TOKENS:	P334W2-P334W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[binot_1]
   UNSPLITVOC:	(binotiy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	binot+iy
        GLOSS:	daughter/girl/daughters/girls+my

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P334W3
      OFFSETS:	8-10
       TOKENS:	P334W4-P334W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P334W4
      OFFSETS:	11-13
       TOKENS:	P334W5-P334W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P334W5
      OFFSETS:	14-17
       TOKENS:	P334W6-P334W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P335W1
      OFFSETS:	0-3
       TOKENS:	P335W1-P335W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	شفته
     IS_TRANS:	$fth
        INDEX:	P335W2
      OFFSETS:	4-8
       TOKENS:	P335W2-P335W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uftuh)
          POS:	PV+PVSUFF_SUBJ:1S+PVSUFF_DO:3MS
          VOC:	$uf+t+uh
        GLOSS:	look+I+it/him

 INPUT STRING:	بالليل
     IS_TRANS:	bAllyl
        INDEX:	P335W3
      OFFSETS:	9-15
       TOKENS:	P335W4-P335W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[layl_1]
   UNSPLITVOC:	(biAllayl)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+layl
        GLOSS:	with/by+the+night/nighttime/at night/by night

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P335W4
      OFFSETS:	16-19
       TOKENS:	P335W6-P335W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	وإدوارد
     IS_TRANS:	w<dwArd
        INDEX:	P335W5
      OFFSETS:	20-27
       TOKENS:	P335W7-P335W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<idwArd_1]
   UNSPLITVOC:	(wi<idwArd)
          POS:	CONJ+NOUN_PROP
          VOC:	wi+<idwArd
        GLOSS:	and+Edward

 INPUT STRING:	كنت
     IS_TRANS:	knt
        INDEX:	P336W1
      OFFSETS:	0-3
       TOKENS:	P336W1-P336W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(kunt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	kun+t
        GLOSS:	be/was/were+I

 INPUT STRING:	فين
     IS_TRANS:	fyn
        INDEX:	P336W2
      OFFSETS:	4-7
       TOKENS:	P336W2-P336W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiyn_1]
   UNSPLITVOC:	(fiyn)
          POS:	INTERROG_ADV
          VOC:	fiyn
        GLOSS:	where

 INPUT STRING:	أصلا
     IS_TRANS:	>SlA
        INDEX:	P336W3
      OFFSETS:	8-12
       TOKENS:	P336W3-P336W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	origin/source/root/origins/sources/principles/originally/primarily+[acc.indef.]

 INPUT STRING:	النهارده
     IS_TRANS:	AlnhArdh
        INDEX:	P336W4
      OFFSETS:	13-21
       TOKENS:	P336W4-P336W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nahArodap_1]
   UNSPLITVOC:	(AlnahArodap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+nahArod+ap
        GLOSS:	the+this day/morning/day/today+[fem.sg.]

 INPUT STRING:	كوربة
     IS_TRANS:	kwrbp
        INDEX:	P337W1
      OFFSETS:	0-5
       TOKENS:	P337W1-P337W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kuwrbap_1]
   UNSPLITVOC:	(kuwrbap)
          POS:	NOUN_PROP+NSUFF_FEM_SG
          VOC:	kuwrb+ap
        GLOSS:	Korbah+[fem.sg.]

 INPUT STRING:	وبعدين
     IS_TRANS:	wbEdyn
        INDEX:	P338W1
      OFFSETS:	0-6
       TOKENS:	P338W1-P338W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baEodiyn_1]
   UNSPLITVOC:	(wibaEodiyn)
          POS:	CONJ+ADV
          VOC:	wi+baEodiyn
        GLOSS:	and+then

 INPUT STRING:	رحنا
     IS_TRANS:	rHnA
        INDEX:	P338W2
      OFFSETS:	7-11
       TOKENS:	P338W3-P338W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAH_1]
   UNSPLITVOC:	(ruHnA)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	ruH+nA
        GLOSS:	begin/go+we

 INPUT STRING:	مريلاند
     IS_TRANS:	mrylAnd
        INDEX:	P338W3
      OFFSETS:	12-19
       TOKENS:	P338W4-P338W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mirylAnd_1]
   UNSPLITVOC:	(mirylAnd)
          POS:	NOUN_PROP
          VOC:	mirylAnd
        GLOSS:	Mireland

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P339W1
      OFFSETS:	0-2
       TOKENS:	P339W1-P339W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	هه
     IS_TRANS:	hh
        INDEX:	P339W2
      OFFSETS:	3-5
       TOKENS:	P339W2-P339W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hah_1]
   UNSPLITVOC:	(hah)
          POS:	INTERJ
          VOC:	hah
        GLOSS:	laughing

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P340W1
      OFFSETS:	0-2
       TOKENS:	P340W1-P340W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	it/he/an improper way/its/the self same/emphatic pronoun of the 3rd person/emphasizing a preceding noun/emphasizing a preceding suffix

 INPUT STRING:	إدوارد
