 INPUT STRING:	بصي
      OFFSETS:	14-19
       TOKENS:	P68W4-P68W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEar~aD_1]
   UNSPLITVOC:	(taEar~aDit)
          POS:	PV+PVSUFF_SUBJ:3FS
          VOC:	taEar~aD+it
        GLOSS:	be exposed to/encounter+it/they/she

 INPUT STRING:	لها
     IS_TRANS:	lhA
        INDEX:	P68W5
      OFFSETS:	20-23
       TOKENS:	P68W5-P68W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(lahA)
          POS:	PREP+PRON_3FS
          VOC:	li+hA
        GLOSS:	to/for+she/it

 INPUT STRING:	فالكيتوشروم
     IS_TRANS:	fAlkytw$rwm
        INDEX:	P68W6
      OFFSETS:	24-35
       TOKENS:	P68W7-P68W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[sytuwkruwm_1]
   UNSPLITVOC:	(fialsytuwkruwm)
          POS:	PREP+DET+NOUN_PROP
          VOC:	fi+al+sytuwkruwm
        GLOSS:	in+the+cytochrome

 INPUT STRING:	كيبكقدط
     IS_TRANS:	kybkqdT
        INDEX:	P68W7
      OFFSETS:	36-43
       TOKENS:	P68W9-P68W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(kybkqdT)
          POS:	FOREIGN
          VOC:	kybkqdT
        GLOSS:	nogloss

 INPUT STRING:	باين
     IS_TRANS:	bAyn
        INDEX:	P68W8
      OFFSETS:	44-48
       TOKENS:	P68W10-P68W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAyin_1]
   UNSPLITVOC:	(bAyin)
          POS:	ADJ
          VOC:	bAyin
        GLOSS:	evident/plain

 INPUT STRING:	برضه
     IS_TRANS:	brDh
        INDEX:	P68W9
      OFFSETS:	49-53
       TOKENS:	P68W11-P68W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baroDuh_1]
   UNSPLITVOC:	(baroDuh)
          POS:	ADV
          VOC:	baroDuh
        GLOSS:	also

 INPUT STRING:	البوليمورفية
     IS_TRANS:	Albwlymwrfyp
        INDEX:	P68W10
      OFFSETS:	54-66
       TOKENS:	P68W12-P68W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Albwlymwrfyp)
          POS:	FOREIGN
          VOC:	Albwlymwrfyp
        GLOSS:	nogloss

 INPUT STRING:	فيها
     IS_TRANS:	fyhA
        INDEX:	P68W11
      OFFSETS:	67-71
       TOKENS:	P68W13-P68W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyhA)
          POS:	PREP+PRON_3FS
          VOC:	fiy+hA
        GLOSS:	in+it/she

 INPUT STRING:	مأثر
     IS_TRANS:	m>vr
        INDEX:	P68W12
      OFFSETS:	72-76
       TOKENS:	P68W15-P68W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi>av~ar_1]
   UNSPLITVOC:	(mi>av~ar)
          POS:	ADJ
          VOC:	mi>av~ar
        GLOSS:	influential/impressive/effect

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P68W13
      OFFSETS:	77-80
       TOKENS:	P68W16-P68W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	ريبسون
     IS_TRANS:	rybswn
        INDEX:	P68W14
      OFFSETS:	81-87
       TOKENS:	P68W17-P68W17
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(rybswn)
          POS:	FOREIGN
          VOC:	rybswn
        GLOSS:	nogloss

 INPUT STRING:	ب
     IS_TRANS:	b
        INDEX:	P68W15
      OFFSETS:	88-89
       TOKENS:	P68W18-P68W18
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(b)
          POS:	NO_FUNC
          VOC:	b
        GLOSS:	nogloss

 INPUT STRING:	بلوكرس
     IS_TRANS:	blwkrs
        INDEX:	P68W16
      OFFSETS:	90-96
       TOKENS:	P68W19-P68W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(blwkrs)
          POS:	FOREIGN
          VOC:	blwkrs
        GLOSS:	nogloss

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P69W1
      OFFSETS:	0-4
       TOKENS:	P69W1-P69W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	يوفقك
     IS_TRANS:	ywfqk
        INDEX:	P69W2
      OFFSETS:	5-10
       TOKENS:	P69W3-P69W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waf~aq_1]
   UNSPLITVOC:	(yawaf~aqik)
          POS:	IV3MS+IV+IVSUFF_DO:2FS
          VOC:	ya+waf~aq+ik
        GLOSS:	he/it+grant success/be granted success/be successful+you

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P69W3
      OFFSETS:	11-13
       TOKENS:	P69W5-P69W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P69W4
      OFFSETS:	14-17
       TOKENS:	P69W6-P69W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P69W5
      OFFSETS:	18-22
       TOKENS:	P69W7-P69W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P70W1
      OFFSETS:	0-2
       TOKENS:	P70W1-P70W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P70W2
      OFFSETS:	3-6
       TOKENS:	P70W2-P70W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P70W3
      OFFSETS:	7-11
       TOKENS:	P70W3-P70W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P71W1
      OFFSETS:	0-2
       TOKENS:	P71W1-P71W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	عمرو
     IS_TRANS:	Emrw
        INDEX:	P71W2
      OFFSETS:	3-7
       TOKENS:	P71W2-P71W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamorw_1]
   UNSPLITVOC:	(Eamor)
          POS:	NOUN_PROP
          VOC:	Eamorw
        GLOSS:	Amr

