 INPUT STRING:	سارة
        GLOSS:	nogloss

 INPUT STRING:	*
     IS_TRANS:	*
        INDEX:	P138W5
      OFFSETS:	16-17
       TOKENS:	P138W6-P138W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(*)
          POS:	PUNC
          VOC:	*
        GLOSS:	*

 INPUT STRING:	A
     IS_TRANS:	A
        INDEX:	P138W6
      OFFSETS:	17-18
       TOKENS:	P138W7-P138W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(A)
          POS:	TYPO
          VOC:	A
        GLOSS:	nogloss

 INPUT STRING:	ينفع
     IS_TRANS:	ynfE
        INDEX:	P138W7
      OFFSETS:	19-23
       TOKENS:	P138W8-P138W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nifiE_1]
   UNSPLITVOC:	(yinofaE)
          POS:	IV3MS+IV
          VOC:	yi+nofaE
        GLOSS:	he/it+be of use

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P138W8
      OFFSETS:	24-25
       TOKENS:	P138W9-P138W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P138W9
      OFFSETS:	25-26
       TOKENS:	P138W10-P138W10
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P138W10
      OFFSETS:	26-27
       TOKENS:	P138W11-P138W11
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P138W11
      OFFSETS:	27-28
       TOKENS:	P138W12-P138W12
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	أسيستان
     IS_TRANS:	>systAn
        INDEX:	P138W12
      OFFSETS:	29-36
       TOKENS:	P138W13-P138W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(>systAn)
          POS:	FOREIGN
          VOC:	>systAn
        GLOSS:	nogloss

 INPUT STRING:	fy
     IS_TRANS:	fy
        INDEX:	P138W13
      OFFSETS:	37-39
       TOKENS:	P138W14-P138W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	صيدليه
     IS_TRANS:	Sydlyh
        INDEX:	P138W14
      OFFSETS:	40-46
       TOKENS:	P138W15-P138W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Saydaliy~ap_1]
   UNSPLITVOC:	(Saydaliy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Saydaliy~+ap
        GLOSS:	pharmacy+[fem.sg.]

 INPUT STRING:	بمرتب
     IS_TRANS:	bmrtb
        INDEX:	P139W1
      OFFSETS:	0-5
       TOKENS:	P139W1-P139W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[murat~ab_1]
   UNSPLITVOC:	(bimurat~ab)
          POS:	PREP+NOUN
          VOC:	bi+murat~ab
        GLOSS:	with/by+salary/pay/salaries/wages

 INPUT STRING:	حقير
     IS_TRANS:	Hqyr
        INDEX:	P139W2
      OFFSETS:	6-10
       TOKENS:	P139W3-P139W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Haqiyr_1]
   UNSPLITVOC:	(Haqiyr)
          POS:	ADJ
          VOC:	Haqiyr
        GLOSS:	despised/despicable

 INPUT STRING:	jdA
     IS_TRANS:	jdA
        INDEX:	P139W3
      OFFSETS:	11-14
       TOKENS:	P139W4-P139W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(jid~AF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	jid~+AF
        GLOSS:	very/much+[acc.indef.]

 INPUT STRING:	شيفت
     IS_TRANS:	$yft
        INDEX:	P140W1
      OFFSETS:	0-4
       TOKENS:	P140W1-P140W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	($yft)
          POS:	FOREIGN
          VOC:	$yft
        GLOSS:	nogloss

 INPUT STRING:	E
     IS_TRANS:	E
        INDEX:	P140W2
      OFFSETS:	5-6
       TOKENS:	P140W2-P140W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الأقل
     IS_TRANS:	Al>ql
        INDEX:	P140W3
      OFFSETS:	7-12
       TOKENS:	P140W3-P140W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aqal~_1]
   UNSPLITVOC:	(Al>aqal~)
          POS:	DET+ADJ_COMP
          VOC:	Al+>aqal~
        GLOSS:	the+least/smallest/minimum

 INPUT STRING:	9
     IS_TRANS:	9
        INDEX:	P140W4
      OFFSETS:	13-14
       TOKENS:	P140W4-P140W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(9)
          POS:	NOUN_NUM
          VOC:	9
        GLOSS:	9

 INPUT STRING:	sAEAt
     IS_TRANS:	sAEAt
        INDEX:	P140W5
      OFFSETS:	15-20
       TOKENS:	P140W5-P140W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sAEap_1]
   UNSPLITVOC:	(sAEAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	sAE+At
        GLOSS:	hour/time/hours/clock/watch/timepiece/clocks/watches+[fem.pl.]

 INPUT STRING:	جمعتين
     IS_TRANS:	jmEtyn
        INDEX:	P141W1
      OFFSETS:	0-6
       TOKENS:	P141W1-P141W1
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(jmEtyn)
          POS:	NO_FUNC
          VOC:	jmEtyn
        GLOSS:	nogloss

 INPUT STRING:	AjAzp
     IS_TRANS:	AjAzp
        INDEX:	P141W2
      OFFSETS:	7-12
       TOKENS:	P141W2-P141W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ajAzap_1]
   UNSPLITVOC:	(>ajAzap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	>ajAz+ap
        GLOSS:	furlough/permit/holiday/leave/certificate/degree/forgiveness/pardon+[fem.sg.]

 INPUT STRING:	fy
     IS_TRANS:	fy
        INDEX:	P141W3
      OFFSETS:	13-15
       TOKENS:	P141W3-P141W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الشهر
     IS_TRANS:	Al$hr
        INDEX:	P141W4
      OFFSETS:	16-21
       TOKENS:	P141W4-P141W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$ahor_1]
   UNSPLITVOC:	(Al$ahor)
          POS:	DET+NOUN
          VOC:	Al+$ahor
        GLOSS:	the+month/months

 INPUT STRING:	طيب
     IS_TRANS:	Tyb
        INDEX:	P142W1
      OFFSETS:	0-3
       TOKENS:	P142W1-P142W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Tay~ib_1]
   UNSPLITVOC:	(Tay~ib)
          POS:	ADJ
          VOC:	Tay~ib
        GLOSS:	good/pleasant

 INPUT STRING:	شوفي
     IS_TRANS:	$wfy
        INDEX:	P142W2
      OFFSETS:	4-8
       TOKENS:	P142W2-P142W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	($uwfiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	$uwf+iy
        GLOSS:	look+you

 INPUT STRING:	الصيدلية
     IS_TRANS:	AlSydlyp
        INDEX:	P142W3
      OFFSETS:	9-17
       TOKENS:	P142W3-P142W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Saydaliy~ap_1]
   UNSPLITVOC:	(AlSaydaliy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+Saydaliy~+ap
        GLOSS:	the+pharmacy+[fem.sg.]

 INPUT STRING:	ويتاكدوا
     IS_TRANS:	wytAkdwA
        INDEX:	P143W1
      OFFSETS:	0-8
       TOKENS:	P143W1-P143W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aito>ak~id_1]
   UNSPLITVOC:	(wiyito>ak~iduwA)
          POS:	CONJ+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	wi+yi+to>ak~id+uwA
        GLOSS:	and+they+be verified/be certain+[pl.]

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P143W2
      OFFSETS:	9-12
       TOKENS:	P143W3-P143W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	mhlhm
     IS_TRANS:	mhlhm
        INDEX:	P143W3
      OFFSETS:	13-18
       TOKENS:	P143W4-P143W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mahol_1]
   UNSPLITVOC:	(maholuhum)
          POS:	NOUN+POSS_PRON_3P
          VOC:	mahol+hum
        GLOSS:	slowness/slow down!/slowly/leisurely+their

 INPUT STRING:	mn
     IS_TRANS:	mn
        INDEX:	P143W4
      OFFSETS:	19-21
       TOKENS:	P143W6-P143W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الورق
     IS_TRANS:	Alwrq
        INDEX:	P143W5
      OFFSETS:	22-27
       TOKENS:	P143W7-P143W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waraqap_1]
   UNSPLITVOC:	(Alwaraq)
          POS:	DET+NOUN
          VOC:	Al+waraq
        GLOSS:	the+sheet/leaf/documents papers sheets/paper

 INPUT STRING:	ماهو
     IS_TRANS:	mAhw
        INDEX:	P144W1
      OFFSETS:	0-4
       TOKENS:	P144W1-P144W1
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(mAhw)
          POS:	NO_FUNC
          VOC:	mAhw
        GLOSS:	nogloss

 INPUT STRING:	مفيهش
     IS_TRANS:	mfyh$
        INDEX:	P144W2
      OFFSETS:	5-10
       TOKENS:	P144W2-P144W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(mafiyh$)
          POS:	VERB+PREP+PRON_3MS+NEG_PART
          VOC:	mA+fiy+uh+$
        GLOSS:	is not+in+him/it+not

 INPUT STRING:	صيدليه
     IS_TRANS:	Sydlyh
        INDEX:	P144W3
      OFFSETS:	11-17
       TOKENS:	P144W6-P144W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Saydaliy~ap_1]
   UNSPLITVOC:	(Saydaliy~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Saydaliy~+ap
        GLOSS:	pharmacy+[fem.sg.]

 INPUT STRING:	راضية
     IS_TRANS:	rADyp
        INDEX:	P144W4
      OFFSETS:	18-23
       TOKENS:	P144W7-P144W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rADiy_1]
   UNSPLITVOC:	(rADoyap)
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	rADoy+ap
        GLOSS:	pleased/accepting/consenting+[fem.sg.]

 INPUT STRING:	تديني
     IS_TRANS:	tdyny
        INDEX:	P144W5
      OFFSETS:	24-29
       TOKENS:	P144W8-P144W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Aid~aY_1]
   UNSPLITVOC:	(tid~iyniy)
          POS:	IV3FS+IV+IVSUFF_DO:1S
          VOC:	ti+d~iy+niy
        GLOSS:	it/they/she+give/provide/hand over/be given/be provided/carry out/perform/lead+me

 INPUT STRING:	جواب
     IS_TRANS:	jwAb
        INDEX:	P144W6
      OFFSETS:	30-34
       TOKENS:	P144W10-P144W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jawAb_1]
   UNSPLITVOC:	(jawAb)
          POS:	NOUN
          VOC:	jawAb
        GLOSS:	answer/answers/letter/letters

 INPUT STRING:	عشأن
     IS_TRANS:	E$>n
        INDEX:	P145W1
      OFFSETS:	0-4
       TOKENS:	P145W1-P145W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$a>on_1]
   UNSPLITVOC:	(Ea$a>on)
          POS:	PREP+NOUN
          VOC:	Ea+$a>on
        GLOSS:	on/above+matter/affair/case/importance/status/situation/condition/affairs

 INPUT STRING:	Abd
     IS_TRANS:	Abd
        INDEX:	P145W2
      OFFSETS:	5-8
       TOKENS:	P145W3-P145W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(Abd)
          POS:	TYPO
          VOC:	Abd
        GLOSS:	nogloss

 INPUT STRING:	>
     IS_TRANS:	>
        INDEX:	P145W3
      OFFSETS:	8-9
       TOKENS:	P145W4-P145W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(>)
          POS:	TYPO
          VOC:	>
        GLOSS:	nogloss

 INPUT STRING:	الإجراءات
     IS_TRANS:	Al<jrA'At
        INDEX:	P145W4
      OFFSETS:	10-19
       TOKENS:	P145W5-P145W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<ijorA'_1]
   UNSPLITVOC:	(Al<ijorA'At)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+<ijorA'+At
        GLOSS:	the+conducting/undertaking/carrying out/process/measure/measures/steps+[fem.pl.]

 INPUT STRING:	آه
     IS_TRANS:	|h
        INDEX:	P146W1
      OFFSETS:	0-2
       TOKENS:	P146W1-P146W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P146W2
      OFFSETS:	3-6
       TOKENS:	P146W2-P146W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	أيه
     IS_TRANS:	>yh
        INDEX:	P147W1
      OFFSETS:	0-3
       TOKENS:	P147W1-P147W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_2]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	dp
     IS_TRANS:	dp
        INDEX:	P147W2
      OFFSETS:	4-6
       TOKENS:	P147W2-P147W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dah_1]
   UNSPLITVOC:	(dah)
          POS:	DEM_PRON_MS
          VOC:	dah
        GLOSS:	this

 INPUT STRING:	w
     IS_TRANS:	w
        INDEX:	P148W1
      OFFSETS:	0-1
       TOKENS:	P148W1-P148W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and/particle introducing an oath

 INPUT STRING:	أصلا
     IS_TRANS:	>SlA
        INDEX:	P148W2
      OFFSETS:	2-6
       TOKENS:	P148W2-P148W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aSol_1]
   UNSPLITVOC:	(>aSolAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	>aSol+AF
        GLOSS:	origin/source/root/origins/sources/principles/originally/primarily+[acc.indef.]

 INPUT STRING:	هنا
     IS_TRANS:	hnA
        INDEX:	P148W3
      OFFSETS:	7-10
       TOKENS:	P148W3-P148W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[hinA_1]
   UNSPLITVOC:	(hinA)
          POS:	ADV
          VOC:	hinA
        GLOSS:	here/from now on/somewhere

 INPUT STRING:	قاعدين
     IS_TRANS:	qAEdyn
        INDEX:	P148W4
      OFFSETS:	11-17
       TOKENS:	P148W4-P148W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qAEid_1]
   UNSPLITVOC:	(qAEodiyn)
          POS:	ADJ+NSUFF_MASC_PL
          VOC:	qAEod+iyn
        GLOSS:	sitting/seated/lazy/inactive/evaders (draft dodgers)+[pl.]

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P148W5
      OFFSETS:	18-21
       TOKENS:	P148W5-P148W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[EalaY_2]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	مرتب
     IS_TRANS:	mrtb
        INDEX:	P148W6
      OFFSETS:	22-26
       TOKENS:	P148W6-P148W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[murat~ab_1]
   UNSPLITVOC:	(murat~ab)
          POS:	NOUN
          VOC:	murat~ab
        GLOSS:	salary/pay/salaries/wages

 INPUT STRING:	أخويا
     IS_TRANS:	>xwyA
        INDEX:	P148W7
      OFFSETS:	27-32
       TOKENS:	P148W7-P148W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ax~_1]
   UNSPLITVOC:	(>axuwyA)
          POS:	NOUN+POSS_PRON_1S
          VOC:	>axuw+iy
        GLOSS:	brothers/fraternity/brotherhood+my

 INPUT STRING:	bs
     IS_TRANS:	bs
        INDEX:	P148W8
      OFFSETS:	33-35
       TOKENS:	P148W9-P148W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	نصة
     IS_TRANS:	nSp
        INDEX:	P148W9
      OFFSETS:	36-39
       TOKENS:	P148W10-P148W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nuS~_1]
   UNSPLITVOC:	(nuS~uh)
          POS:	NOUN_QUANT+POSS_PRON_3MS
          VOC:	nuS~+uh
        GLOSS:	halves/half/centre half/splitting/crack/gap/cracks/gaps+his/its

 INPUT STRING:	رايح
     IS_TRANS:	rAyH
        INDEX:	P148W10
      OFFSETS:	40-44
       TOKENS:	P148W12-P148W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rAyiH_1]
   UNSPLITVOC:	(rAyiH)
          POS:	ADJ
          VOC:	rAyiH
        GLOSS:	going

 INPUT STRING:	إيجار
     IS_TRANS:	<yjAr
        INDEX:	P148W11
      OFFSETS:	45-50
       TOKENS:	P148W13-P148W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iyjAr_1]
   UNSPLITVOC:	(<iyjAr)
          POS:	NOUN
          VOC:	<iyjAr
        GLOSS:	rent/leasing

 INPUT STRING:	،
     IS_TRANS:	,
        INDEX:	P148W12
      OFFSETS:	51-52
       TOKENS:	P148W14-P148W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	عيشة
     IS_TRANS:	Ey$p
        INDEX:	P148W13
      OFFSETS:	53-57
       TOKENS:	P148W15-P148W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eiy$ap_1]
   UNSPLITVOC:	(Eiy$ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	Eiy$+ap
        GLOSS:	sustenance+[fem.sg.]

 INPUT STRING:	ضنك
     IS_TRANS:	Dnk
        INDEX:	P148W14
      OFFSETS:	58-61
       TOKENS:	P148W16-P148W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Danok_1]
   UNSPLITVOC:	(Danok)
          POS:	NOUN
          VOC:	Danok
        GLOSS:	poverty

 INPUT STRING:	w
     IS_TRANS:	w
        INDEX:	P148W15
      OFFSETS:	62-63
       TOKENS:	P148W17-P148W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wi_1]
   UNSPLITVOC:	(wi)
          POS:	CONJ
          VOC:	wi
        GLOSS:	and/particle introducing an oath

 INPUT STRING:	الحياة
     IS_TRANS:	AlHyAp
        INDEX:	P148W16
      OFFSETS:	64-70
       TOKENS:	P148W18-P148W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HayAp_1]
   UNSPLITVOC:	(AlHayAp)
          POS:	DET+NOUN
          VOC:	Al+HayAp
        GLOSS:	the+life/lives

 INPUT STRING:	غالية
     IS_TRANS:	gAlyp
        INDEX:	P148W17
      OFFSETS:	71-76
       TOKENS:	P148W19-P148W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[gAliy_1]
   UNSPLITVOC:	(gAloyap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	gAloy+ap
        GLOSS:	expensive/costly/dear/precious/beloved/dearly+[fem.sg.]

 INPUT STRING:	بزيادة
     IS_TRANS:	bzyAdp
        INDEX:	P148W18
      OFFSETS:	77-83
       TOKENS:	P148W20-P148W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ziyAdap_1]
   UNSPLITVOC:	(biziyAdap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	bi+ziyAd+ap
        GLOSS:	with/by+increase/addition+[fem.sg.]

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P149W1
      OFFSETS:	0-2
       TOKENS:	P149W1-P149W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	رب
     IS_TRANS:	rb
        INDEX:	P149W2
      OFFSETS:	3-5
       TOKENS:	P149W2-P149W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~)
          POS:	NOUN
          VOC:	rab~
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors

 INPUT STRING:	حال
     IS_TRANS:	HAl
        INDEX:	P149W3
      OFFSETS:	6-9
       TOKENS:	P149W3-P149W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAl_1]
   UNSPLITVOC:	(HAl)
          POS:	NOUN
